StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ODISHA,NAWAPARA,NUAPADA,NA,HORTICULTURE,Vegetables,Watermelon,"	Plant Protection	","WATERMELON VARIETY","WATERMELON VARIETY- SUGAR BOY,SWEET RUBI,MAYA SURUCHI",2018-02-02T12:25:10.353,2018,2
RAJASTHAN,HANUMANGARH,BHADRA,RABI,AGRICULTURE,Others,Others,Weather,"TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY",2018-02-02T12:25:24.47,2018,2
"MADHYA PRADESH",SAGAR,SAGAR,RABI,HORTICULTURE,Vegetables,Onion,"Fertilizer Use and Availability","Farmer need information regarding fertilizer dose in onion  crop?","Recommended for SSP-317 kg,Urea 217 kg, and Mop 83 kg. per hactayer in Onion  crop.",2018-02-02T12:25:45.99,2018,2
HARYANA,JIND,JIND,RABI,AGRICULTURE,Cereals,Wheat,"Bio-Pesticides and Bio-Fertilizers","Information regarding control of zinc deficiency in wheat ?","spray 2.5kg Urea + 500 gm Zinc in 100 Ltr of water /acre .",2018-02-02T12:25:47.88,2018,2
"UTTAR PRADESH",BAHRAICH,VISHESHWARGANJ,RABI,AGRICULTURE,"Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","Fertilizer Dose in Sugarcane information  ?","Sugarcane Farmers 109 kg. Urea, 375 kg. Single Super Phosphate and 100 kg. MOP + 25 kg.Zinc sulphate should be used per ha. Use the full amount of phosphorous,zinc sulfate and potash",2018-02-02T12:25:49.123,2018,2
MAHARASHTRA,AKOLA,TELHARA,RABI,HORTICULTURE,Fruits,Banana,"Seeds and Planting Material","VARIETIES OF BANANA ?","VARIETIES OF BANANA -BASRAI SHRIMANTI G-9",2018-02-02T12:26:25.123,2018,2
"UTTAR PRADESH",BULANDSHAHAR,SYANA,RABI,AGRICULTURE,Others,Others,Weather,"asking about weather information     ????????","KISAN BHAI AAPKE YAHA PAR IS HAFTE ME MAUSAM SSAF RAHNE KI SAMBHAVVNA HAI VA KISI BHI PRAKAR KI KOI BARISH HONE KI SAMBHAVNA NAHI HAI",2018-02-02T12:26:28.13,2018,2
"MADHYA PRADESH",MANDSAUR,SITAMAU,NA,AGRICULTURE,Others,Others,"Soil Testing","Farmer needs information regarding collection method of soil sample for soil testing?","Recommended for Aside from DIB hole clean from top to bottom 2 cm Thick clay clean bucket or tray and put in the bottom to take out. Collected the soil from 6-9 inch depth by hand, mix thoroughly and put on clean clothes pile, make a goal. Different finger to remove dirt from the pile of four equal parts. Now the remaining two parts of the soil again to mix well and set goals. This process is then repeated until almost half forts Top soil remains. The representative samples.",2018-02-02T12:26:31.96,2018,2
"UTTAR PRADESH",MATHURA,BALDEO,RABI,AGRICULTURE,Cereals,Wheat,Weather,"information of weather....?","kisan bhai 2 se 7 february tak koi baris nhi hai",2018-02-02T12:26:53.857,2018,2
MAHARASHTRA,BEED,MAJALGAON,NA,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","Market Information","FARMER ASKED ABOUT MARKET RATE OF cotton ?","MARKET RATE OF - 4600	5000	RS  /QTL",2018-02-02T12:27:32.487,2018,2
