StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
MAHARASHTRA,WASHIM,WASHIM,NA,HORTICULTURE,"Condiments and Spices",Ginger,"Market Information","MARKET RATE OF GINGER ?","MARKET RATE OF GINGER = 3500-4000 RS/QTL",2018-12-28T16:49:52.633,2018,12
"UTTAR PRADESH",ALLAHABAD,MANDA,NA,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Water Management	","irrigation of  gram ..?","kisan bhai chane me phool aane se pahle sinchai kre ",2018-12-28T16:50:06.703,2018,12
"ANDHRA PRADESH",ANANTPUR,PAMIDI,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","Nutrient Management","GROUND NUT ZINC DEFICIENCY  MANAGEMENT","RECOMMENDED TO SPRAY  ZINC SULPHATE  400 GRAMS / 200 LITRES OF WATER/ ACRE.",2018-12-28T16:50:14.973,2018,12
PUNJAB,SANGRUR,LEHRAGAGA,NA,AGRICULTURE,Cereals,Wheat,"Fertilizer Use and Availability","Information regarding Total Fertilizer dose in wheat ?
","Total Fertilizer dose in wheat - UREA 90kg ,DAP 55kg ,20kg POTASH per acre and POTASH is apply after soil test or 40kg in district of Gurdaspur, Hoshiarpur, Ropar and Shaheed Bhagat Singh Nagar.
",2018-12-28T16:50:22.587,2018,12
"MADHYA PRADESH",DAMOH,PATHARIYA,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer wants to know information about govt. Schemes?
","Recommended for to know about govt. Schemes please contact rural agriculture extension officer.
",2018-12-28T16:50:33.553,2018,12
"MADHYA PRADESH",MANDSAUR,GAROTH,NA,HORTICULTURE,Fruits,Orange,"	Plant Protection	","Farmer wants to know how to control  thrips  in orange?
","Use recommended dose of dimethoate 30 EC 30 ml per pump.
",2018-12-28T16:51:04.317,2018,12
"ANDHRA PRADESH",NELLORE,BALAYAPALLE,NA,HORTICULTURE,Flowers,Marigold,"	Plant Protection	","SPOT MANAGEMENT","RECOMMENDED TO SPRAY  HEXACONAZOLE  400 ML /200 LITRES OF WATER / ACRE  
",2018-12-28T16:51:04.597,2018,12
"MADHYA PRADESH",INDORE,INDORE,NA,AGRICULTURE,Others,Others,Weather,"Farmer needs information regaing weather for indore  dist. of state madhya pradesh?
"," According to meteorology department of India there is no chance of  rainfall for next 5 days for your indore district ",2018-12-28T16:51:15.067,2018,12
PUNJAB,AMRITSAR,AJNALA-1,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Weed Management","Information  regarding control of grasses and broad leaf weeds in wheat ?
","For control of grasses and broad leaf  weeds in wheat spray Accord Plus 22EC(fenoxaprop + metribuzin) 500ml or Shagun 21-11 (metribuzin + clodinafop) 200g or Total 75WG (sulosulfuron + metsulfuron) 16g or Atlantis 3.6WDG (mesosulfuron + iodosulfuron) 160g in 150lt water per acre.
",2018-12-28T16:51:33.41,2018,12
TAMILNADU,VILLUPPURAM,KOLIYANUR,NA,AGRICULTURE,Oilseeds,"Sesame (Gingelly/Til)/Sesamum","Cultural Practices","Asking about inducing flower in sesame ","Recommended for spray Salicylic acid 1 ml / 10 litre of water ",2018-12-28T16:51:46.08,2018,12
