StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"WEST BENGAL",NADIA,CHAKDAH,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","আবহাওয়ার পূর্বাভাস: আগামী পাঁচ দিন বৃষ্টিপাতের সম্ভাবনা নেই, আজকের প্রত্যাশিত সর্বোচ্চ তাপমাত্রা ৩৩ ডিগ্রী সেলসিয়াস এবং সর্বনিম্ন তাপমাত্রা  ২০ ডিগ্রী সেলসিয়াস, এবং বাতাসের গতি ১০ কিমি প্রতি ঘন্টা।",2020-11-12T08:11:09.597,2020,11
PUNJAB,JALANDHAR,BHOGPUR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","  ਮੌਸਮ -ਅਗਲੇ 2 ਦਿਨ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ ਅਤੇ ਮੌਸਮ ਸਾਫ ਰਹਿਣ ਦੀ ਸੰਭਾਵਨਾ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 31 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 12 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-12  ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ  ",2020-11-12T08:11:28.783,2020,11
HARYANA,JHAJJAR,MATANNAIL,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आप के जिले में आज हल्के बादल छाए रहेंगे बरसात की कोई संभावना नहीं है। अधिकतम तापमान 32 डिग्री सेल्सियस और न्यूनतम तापमान 17 डिग्री सेल्सियस और हवा की गति 8-10 किलोमीटर प्रति घंटा रहेगी।",2020-11-12T08:11:42.637,2020,11
KERALA,KANNUR,"0   ",NA,HORTICULTURE,Vegetables,"Cowpea (Vegetable)","	Plant Protection	","Fungal spots and yellowing in cowpea leaves

","It is recommended to spray Psuedomonas flourescense 20gram per litre of water",2020-11-12T08:12:12.773,2020,11
TELANGANA,RANGAREDDY,MADGUL,NA,HORTICULTURE,Vegetables,Chillies,"Nutrient Management","CHILLI NUTRIENT MANAGEMENT "," 13 -0 -45 ఒక కిలో + అగ్రోమిం మాక్స్ 600 గ్రాములు/200 లీటర్లు నీటిలో కలిపి ఒక ఎకరానికి పిచికారీ చేసుకోండి  ",2020-11-12T08:12:44.77,2020,11
ODISHA,GANJAM,GANJAM,NA,HORTICULTURE,Vegetables,Tomato,"Fertilizer Use and Availability","Fertiliser dose in one month old tomato","Fertiliser dose in one month old tomato: Advised to spray Insta 28-28-0 @ 100g per 15 litre of water ",2020-11-12T08:13:35.36,2020,11
PUNJAB,FARIDKOT,"KOT KAPURA",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","ਮੌਸਮ-  ਅਗਲੇ 2-3 ਦਿਨ ਮੌਸਮ ਸਾਫ ਰਹਿਣ ਦੀ ਸੰਭਾਵਨਾ ਹੈ I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 29 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 12 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਤੇ ਹਵਾ ਦੀ ਗਤੀ 8 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ",2020-11-12T08:13:37.87,2020,11
ODISHA,SONEPUR,DUNGURIPALI,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","Weather forecast in Sonepur District at Dunguripali Block=There is no  rainfall in the next 4 days but partly cloudy weather will remain. Tomorrow's maximum temperature is 32°C and minimum 20°C and wind speed is likely run at 11 Km/Hr.",2020-11-12T08:13:41.287,2020,11
RAJASTHAN,BARAN,"0   ",NA,HORTICULTURE,Vegetables,Onion,"	Plant Protection	","TELL ME ABOUT WEED CONTROL IN ONION ?","--आॅक्सीफ्लोरोफेन 600-1000 मिली/हेक्टेयर खरपतवार नाशक पौध की रोपाई के 3 दिन पश्चात 750 लीटर पानी में मिलाकर छिड़काव करना बहुत प्रभावी और उपयुक्त पाये गये हैं।",2020-11-12T08:13:46.67,2020,11
HARYANA,BHIWANI,BHIWANI,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आपके यहां मौसम आमतौर पर परिवर्तनशील रहेगा इस दौरान सुबह के समय हल्की धुंधभरा वातावरण रहने तथा उत्तर पश्चिमी हवाएं चलने से तापमान में हल्की गिरावट संभावित है लेकिन बरसात की कोई सभावना नहीं है,आज का अधिकतम तापमान 30 डिग्री सेल्सियस और न्यूनतम तापमान 13 डिग्री सेल्सियस और हवा की गति 6-15 किलोमीटर प्रति घंटा रहेगी ।

",2020-11-12T08:16:01.78,2020,11
