StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
MAHARASHTRA,NAGPUR,"0   ",JAYAD,9999,0,9999,9999,"INFORMATION ABOUT WETHEAR REPORT.","CLOUDY WETHER CONTINIOUS FOR TWO DAYS.",2009-03-15T20:37:37,2009,3
MAHARASHTRA,OSMANABAD,"0   ",KHARIF,HORTICULTURE,0,Citrus,2,"CONTROL MEASURES OF FRUIT DROPPING IN CITRUS PLANT.","SPRAYING OF GA3 1gm _+ 10gm urea/10LT water.",2009-03-15T20:40:31,2009,3
RAJASTHAN,JAIPUR,"0   ",KHARIF,HORTICULTURE,0,1280,29,"CHILLI VEG. IS EFFECTED BY SUCKINGPLS TELL ITS CONTROL.","SPRAY DIMETHOATE 30 EC @ 2 ML PER LITER WATER.",2009-03-15T20:43:32,2009,3
ODISHA,KHORDHA,"0   ",KHARIF,HORTICULTURE,0,1280,29,"APHID PEST OF CHILLI.","SPRAY IMIDACHLOPRID @1ML/4LIT OF WATER.",2009-03-15T20:44:42,2009,3
MAHARASHTRA,SATARA,"0   ",JAYAD,9999,0,9999,9999,"MARKET RATE OF SOYABEAN CROP.","RATE- 2100-2250/Q.",2009-03-15T20:45:47,2009,3
KERALA,THRISSUR,"0   ",JAYAD,"ANIMAL HUSBANDRY",0,Rabbit,45,"rabbit farming","gave the details",2009-03-15T20:46:57,2009,3
MAHARASHTRA,AMRAVATI,"0   ",KHARIF,HORTICULTURE,0,1324,5,"Sowing season and Variety of Papaya.","Papaya can be sowen throughout the year in irrigated condition.Va-CO-2,Pusa Delicious.",2009-03-15T20:47:52,2009,3
KERALA,PALAKKAD,"0   ",JAYAD,9999,0,9999,9999,na,na,2009-03-15T20:47:54,2009,3
"UTTAR PRADESH",FARRUKHABAD,"0   ",KHARIF,9999,0,9999,9999,"MIRCH KI PATTI MUD RAHI HAI","1.5 ML INDOSULPHANE WITH 1 L OF WATER",2009-03-15T21:02:45,2009,3
KERALA,KOLLAM,"0   ",JAYAD,9999,0,9999,9999,"azolla cultivation","explained the method",2009-03-15T21:04:07,2009,3
