StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
PUNJAB,GURDASPUR,GURDASPUR,KHARIF,AGRICULTURE,Others,Others,Weather,"INFORMATION REGARDING  WEATHER FORECASTS ?","Weather is CLOUDY and no chances of rainfall today.",2016-12-26T10:55:18.033,2016,12
"UTTAR PRADESH",SAHARANPUR,NAGAL,RABI,AGRICULTURE,Cereals,Wheat,Weather,"Wheather information ......?","kisan bhai apke yaha aj se 31 decemver tak mausam saf rahega baris hone ki koi sambhavana nahi hai",2016-12-26T10:55:40.147,2016,12
PUNJAB,MANSA,BHIKHI,RABI,AGRICULTURE,Cereals,Wheat,"Nutrient Management","information regarding control of manganese deficiency in wheat","SPRAY 1 KG MANGANESE sulphate in 200 litres of water per acre .",2016-12-26T10:55:44.237,2016,12
TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,RABI,AGRICULTURE,Cereals,"Paddy (Dhan)",Varieties,"asking about paddy season and varieties (Tiruvannamalai)","Recommended for  paddy varieties: ADT 36, ADT 39, ASD 16, ASD 18, MDU 5, CO 47,CORH 3, ADT 43, ADT (R) 45 and December - January season",2016-12-26T10:55:48.93,2016,12
"UTTAR PRADESH",CHITRAKOOT,RAMNAGAR,RABI,AGRICULTURE,Others,Others,Weather,"wather information ?","kisaan bhai aapke yahan par poore saptah mausam saaf rahega barish  ki koi  sambhawana nahi hai hlke baadal dhundh aur kohra rahne ki sambhawana  hai",2016-12-26T10:56:05.677,2016,12
ODISHA,KALAHANDI,NARALA,NA,HORTICULTURE,Vegetables,"Indian Bean (Vegetable)","	Plant Protection	","aphids in indian bean","spray rogor 2 ml in 1 litre water",2016-12-26T10:56:26.66,2016,12
GUJARAT,SABARKANTHA,TALOD,RABI,HORTICULTURE,"Condiments and Spices","Dill Seed","Water Management, Micro Irrigation","Ask for dill seed irrigation information","sugg to 25 day irrigation",2016-12-26T10:57:05.477,2016,12
TAMILNADU,TIRUNELVELI,ALANGULAM,RABI,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","Training and Exposure Visits","Asked about Department of Cotton contact no","Recommended for contact 0422-2456297",2016-12-26T10:57:25.233,2016,12
KERALA,ERNAKULAM,VYPEEN,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	","damping off disease of tomato","(damping off disease of tomato) recommended to spray coc 2gm/lit",2016-12-26T10:57:29.833,2016,12
"UTTAR PRADESH",HARDOI,SURSA,RABI,AGRICULTURE,Others,Others,Weather,"mausam ki jankari","kisan bhai ap ke yaha mausam  me is saptaha baaresh ki sambhawana nhi hai",2016-12-26T10:57:49.56,2016,12
