StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
RAJASTHAN,TONK,DEOLI,RABI,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	","TELL ME INSECT CONTROL OF TOMATO","SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER",2015-12-10T08:03:26.053,2015,12
"JAMMU AND KASHMIR",RAJOURI,BUDHAL,RABI,AGRICULTURE,Others,Others,Weather,weatherforecast?,"Hi 60° 
RealFeel® 60°
 
Precipitation 68%
 Day
N
E
S
W
 E 6 mph 
Gusts: 10 mph 
Mostly cloudy with a couple of showers this afternoon
Max UV Index: 3 (Moderate)
Thunderstorms: 21%
Precipitation: 0.1 in
Rain: 0.1 in
Snow: 0 in
Ice: 0 in
Hours of Precipitation: 1 hrs
Hours of Rain: 1 hrs
Lo 41° 
RealFeel® 42°
 
Precipitation 92%
 Night
N
E
S
W
 ENE 5 mph 
Gusts: 8 mph 
Considerable cloudiness with showers
Max UV Index: N/A
Thunderstorms: 21%
Precipitation: 0.49 in
Rain: 0.49 in
Snow: 0 in
Ice: 0 in
Hours of Precipitation: 6 hrs
Hours of Rain: 6 hrs",2015-12-10T08:03:50.29,2015,12
HARYANA,KURKSHETRA,PEHOWA,RABI,AGRICULTURE,Cereals,Wheat,Weather,"Information regarding to weather in kurukshetra ?","weather in kurukshetra-some cloudy weather & no chance of rainfall today",2015-12-10T08:05:05.22,2015,12
MAHARASHTRA,HINGOLI,HINGOLI,RABI,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","FARMER ASKED ABOUT FLOWER DROP?","Spray Boom flower 20ml/15lit of Water.",2015-12-10T08:05:05.427,2015,12
TELANGANA,KARIMNAGAR,KAMALAPUR,RABI,AGRICULTURE,Others,Others,"	Plant Protection	","MAIZE SUCKING PEST CONTROL MEASURS","RECOMMENDED FOR SPRAY ACEPHATE 300 GR/ACRE IN  200 LT WATER",2015-12-10T08:05:15.63,2015,12
HARYANA,HISSAR,HISAR-I,RABI,AGRICULTURE,Others,Others,Weather,"information regarding to weather in hisar?","time of cloud and sun no chance to rainfall.",2015-12-10T08:05:17.527,2015,12
"JAMMU AND KASHMIR",PUNCH,SURANKOTE,RABI,AGRICULTURE,Others,Others,Weather,"weather forecast?","Hi 51° 
RealFeel® 57°
 
Precipitation 74%
 Day
N
E
S
W
 SE 4 mph 
Gusts: 6 mph 
Intervals of clouds and sunshine with a couple of showers this afternoon
Max UV Index: 3 (Moderate)
Thunderstorms: 29%
Precipitation: 0.15 in
Rain: 0.15 in
Snow: 0 in
Ice: 0 in
Hours of Precipitation: 2 hrs
Hours of Rain: 2 hrs
Lo 32° 
RealFeel® 33°
 
Precipitation 84%
 Night
N
E
S
W
 E 2 mph 
Gusts: 6 mph 
Considerable cloudiness; periods of rain this evening followed by heavy showers late
Max UV Index: N/A
Thunderstorms: 29%
Precipitation: 1.11 in
Rain: 1.11 in
Snow: 0 in
Ice: 0 in
Hours of Precipitation: 7 hrs
Hours of Rain: 7 hrs",2015-12-10T08:05:17.69,2015,12
JHARKAND,BOKARO,CHAS,NA,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	","Insect problem","Spray methyl demeton or dimethoate @ 1 ml in one litter of water",2015-12-10T08:05:47.67,2015,12
"UTTAR PRADESH","KANPUR DEHAT",DERAPUR,NA,AGRICULTURE,Others,Others,Weather,"MAUSAM KI JANKARI  ?","apke chetr me aagami 5 dino tak barish ki koi bhi sambhavna nhi hai",2015-12-10T08:06:50.797,2015,12
"UTTAR PRADESH",JHANSI,MOTH,RABI,AGRICULTURE,Others,Others,"Government Schemes","Mausam ke bare me bataye","15 december tak,baris ki sambhavna nahi hai",2015-12-10T08:06:53.13,2015,12
