StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",HATHRAS,HASAYAN,NA,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)","Cultural Practices","Farmer asked query on Weather","महोदय मौसम विभाग के पूर्वानुमान के अनुसार आपके जिला- हाथरस ब्लॉक- हाथरस क्षेत्र मे 3 अगस्त से 9 अगस्त  के बीच बूंदा - बांदी होने के साथ, मध्यम वर्षा की संभावना है, आंशिक रूप से बादल भी छाए आज का न्यूनतम तापमान 27°C और अधिकतम तापमान 30°C एवं हवा कीरहेंगे।  गति 04-11  किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार ही बाजरे की फसल में कृषि कार्य करें |",2024-08-03T15:24:14.287,2024,8
"UTTAR PRADESH",HATHRAS,HASAYAN,NA,AGRICULTURE,Others,Others,"Government Schemes","Provide information about PM Kisan Samman Nidhi beneficiary status ?
","श्रीमान जी पीएम किसान सम्मान निधि योजना के अंतर्गत अपने बैंक में जाकर अपने खाते को आधार से लिंक कराएं तथा NPCI से अप्रूवल भी करा लें |
",2024-08-03T15:25:43.427,2024,8
"UTTAR PRADESH",HATHRAS,MURSAN,NA,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)","	Water Management	","Farmer asked query on Weather","श्रीमान जी,आपके क्षेत्र में जिला-हाथरस ब्लाक-सादाबाद की मौसम की जानकारी आपको दी जा रही है,आपके क्षेत्र में 03 से 09 अगस्त तक का मौसम ज्ञात हो रहा है,सभी दिनों में आंशिक बादल देखे जा सकते हैं | 04 से 09 अगस्त तक बारिश तथा बूंदाबांदी होने की संभावना है,जिसमें आपके क्षेत्र में 07 अगस्त को मध्यम बारिश होने की संभावना है,आज का अधिकतम तापमान 29 डिग्री सेल्सियस तथा न्यूनतम तापमान 27 डिग्री सेल्सियस, हवा की गति 7-14 किलोमीटर प्रति घंटे की गति से चलने की संभावना है,बाजरे की सिंचाई अपने क्षेत्र में मौसम के अनुसार करें।
",2024-08-03T19:18:31.977,2024,8
"UTTAR PRADESH",HATHRAS,SIKANDRARAO,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Weed Management","Farmer asked query on Weather","श्रीमान जी, मौसम विभाग के पूर्वानुमान के अनुसार आपके जिला-हाथरस , ब्लॉक- सिकंदरा राव में  04 अगस्त से 10 अगस्त तक मौसम ज्ञात हो रहा है | सभी दिनों में बादल बने रहने के साथ 07 अगस्त को हल्की बारिश तथा अन्य दिनों में बूंदाबांदी की संभावनाएं बनी हैं | आज का तापमान अधिकतम तापमान 30 डिग्री सेंटीग्रेड तथा न्यूनतम तापमान 28  डिग्री सेंटीग्रेड, हवा की गति 25-29 किलोमीटर प्रति घंटे की गति से चलने की संभावना है, धान में खरपतवारनाशी का छिड़काव अपने क्षेत्र के मौसम के अनुसार करें ।
",2024-08-04T06:22:03.117,2024,8
"UTTAR PRADESH",HATHRAS,HASAYAN,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about seed and fertilizer subsidy","श्रीमान जी, उर्वरक पर सब्सिडी पहले से ही कट आता है किस को जो पैसे देने होते हैं वह सब्सिडी के बाद देने होते हैं तथा बीज पर सब्सिडके लिसरकारी बीज केंद्र से बीच खरीदने पर सब्सिडी आपके खाते मे डाली जाती है",2024-08-04T17:07:28.353,2024,8
"UTTAR PRADESH",HATHRAS,"0   ",NA,AGRICULTURE,Others,Others,"Nutrient Management","Information About how to use Nano DAP (N - 8% , P - 16%)","श्रीमान जी,नैनो डीएपी का प्रयोग बीज उपचार के लिए 3 से 5 ml प्रति किलोग्राम बीज की दर से कर सकते हैं, छिड़काव के रूप में 2.5 ml प्रति लीटर पानी की दर से घोल बनाकर वानस्पतिक बढ़वार के समय तथा पुष्पन की प्रारंभिक अवस्था में कर सकते हैं",2024-08-04T19:04:26.8,2024,8
"UTTAR PRADESH",HATHRAS,SIKANDRARAO,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Farmer asked query on Weather","महोदय मौसम विभाग के पूर्वानुमान के अनुसार आपके जिला-हाथरस  ब्लॉक-सिकंदरराओ  मे , 04 अगस्त  से 10 अगस्त के बीच  बूंदाबांदी के साथ हल्की बारिश होने की संभावना है, आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 26°C और अधिकतम तापमान 30°C एवं हवा की गति 18-22 किलोमीटर प्रति घंटा रहने की संभावना है। महोदय आप अपने क्षेत्र के मौसम के अनुसार दवा का प्रयोग करें |

",2024-08-04T21:57:42.8,2024,8
"UTTAR PRADESH",HATHRAS,SIKANDRARAO,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Farmer asked query on Weather","महोदय मौसम विभाग के पूर्वानुमान के अनुसार 5 अगस्त से 11 अगस्त के बीच हल्की बूंदाबांदी होने के साथ मध्यम बारिश की संभावना है आंशिक रूप से बादल छाए रहेंगे आज का न्यूनतम तापमान 27°C और अधिकतम तापमान 30°C एवं हवा की गति 4 से 18 किलोमीटर प्रति घंटा रहने की संभावना है| मौसम के अनुसार कीटनाशक दवा का स्प्रे करें,मौसम के अनुसार धान की फसल में कीटनाशक दवा का प्रयोग करें",2024-08-05T06:47:01.52,2024,8
"UTTAR PRADESH",HATHRAS,SASNI,NA,HORTICULTURE,Flowers,Rose,"	Plant Protection	","Information about to control of mosquito insect  in Rose cultivation ..?
","श्रीमान जी, गुलाब की खेती में मच्छर कीट / रस चूसक कीटों के नियंत्रण Thiamethoxam 25% WG @ 50 ग्राम प्रति एकड़ की दर से 200 लीटर पानी के साथ घोल बनाकर छिडकाव करें | अथवा ड्रोन के माध्यम से15 लीटर पानी में घोल बनाकर के स्प्रे करें |

",2024-08-05T13:15:17.277,2024,8
"UTTAR PRADESH",HATHRAS,SASNI,NA,HORTICULTURE,Flowers,Rose,"	Plant Protection	","Information about control of sucking pests in crops (Sucking Pest- Jassid,White Fly, Aphids, Thrips)..?
","श्रीमान जी रस चूसक कीट नियंत्रण के लिए Thiamethoxam 25% WG @ 40 ग्राम प्रति एकड़ की दर से 200 लीटर पानी के साथ घोल बनाकर छिडकाव करें |
",2024-08-05T13:17:06.58,2024,8
