StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","ask about general information","	કિસાન કોલ સેન્ટરમાં કોલ કરવા બદલ ધન્યવાદ",2024-02-28T20:44:14.583,2024,2
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer asked required document forPradhan mantri kisan samman nidhi yojna 	","જરૂરી દસ્તાવેજો;- ૭ /૧૨ , ૮ અ નો ઉતારો , આધારકાર્ડ ની ઝેરોક્ષ , બેન્ક પાસબૂક ની ઝેરોક્ષ અથવા કેન્સલ ચેક .",2024-02-29T18:35:21.14,2024,2
NA,NA,NA,NA,AGRICULTURE,Cereals,Wheat,"	Plant Protection	","Query about Rat Management in Wheat Crop.","किसान भाई आप चूहा के नियंत्रण के लिए जिंक फास्फाइड  16 ग्राम ,1  किलोग्राम गेहूं के दाना ,और 25  ग्राम  तीसी का तेल  को मिला कर खेत में  छिरक दे।  
या किसान भाई खेतों में चूहा नियंत्रण के लिए एलमुनियम फास्फाइड की 3 ग्राम टिकिया प्रति जीवित बिल प्रयोग करें,  दवा डालने के बाद बिलों को अच्छी तरह गीली मिट्टी से बंद कर दें | ",2024-02-05T08:46:07.87,2024,2
NA,NA,NA,NA,AGRICULTURE,Oilseeds,Mustard,"Market Information","Farmer wants to know information about market information of mustard ?
","सरसों का मंडी भाव न्यूनतम- 4155	अधिकतम- 4795	औसत-4380रुपए / क्विंटल
गेहूं का मंडी भाव न्यूनतम -2375	अधिकतम-2420	औसत-2375रुपए / क्विंटल",2024-02-16T18:00:40.867,2024,2
TAMILNADU,"0   ","0   ",NA,HORTICULTURE,Vegetables,Chillies,"Cultural Practices","Asked about chilli flowers increasing managment","கேள்வி; மிளகாய் பூ அதிகரிக்க பதில்; நைட்ரோபெனிஸின் 2 மில்லி ஒரு லிட்டர் நீரில் கலந்து தெளிக்கவும்  ",2024-02-17T07:07:27.94,2024,2
NA,NA,NA,NA,AGRICULTURE,Cereals,Wheat,"	Plant Protection	","FARMER ASKED ABOUT ATTACK OF CATERPILLER ON WHEAT ?","गहू पिकातील अळी नियंत्रण - क्लोरोपायरीफोस 30 मिलि /१५ लिटर पाण्यात घेवून फवारणी करावी.
",2024-02-17T09:12:43,2024,2
NA,NA,NA,NA,FISHERIES,Marine,Other,"Fish  Marketing","Information regarding the contact no. of Animal Husbandry Department of Ludhiana?
","ਲੁਧਿਆਣਾ ਜਿਲੇ ਦੇ ਪਸ਼ੂ ਪਾਲਣ ਵਿਭਾਗ ਦਾ ਨੰਬਰ  0161-5017728
",2024-02-16T15:07:46.343,2024,2
NA,NA,NA,NA,AGRICULTURE,Others,Others,"	Plant Protection	","IRRELEVANT CALL",--,2024-02-28T13:24:53.9,2024,2
NA,NA,NA,NA,AGRICULTURE,Cereals,Wheat,"Nutrient Management","Information regarding the foliar spray for increasing grain yield of Wheat?
","ਕਣਕ ਦੀ ਫਸਲ ਤੋਂ ਵੱਧ ਝਾੜ ਲੈਣ ਲਈ 2% ਪੋਟਾਸ਼ੀਅਮ ਨਾਈਟਰੇਟ ਐੱਨ.ਪੀ.ਕੇ 13:00:45 (2 ਕਿਲੋ ਐੱਨ.ਪੀ.ਕੇ 13:00:45 ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ) ਦਾ ਗੋਭ ਵਾਲਾ ਪੱਤਾ ਨਿਕਲਣ ਵੇਲੇ ਅਤੇ ਬੂਰ ਪੈਣ ਵੇਲੇ ਛਿੜਕਾਅ ਕਰੋ ",2024-02-10T17:16:56.993,2024,2
NA,NA,NA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","महोदय आपके क्षेत्र में 20-21 फरवरी के बीच हल्की बूंदाबांदी होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे,आज का न्यूनतम तापमान 14°C और अधिकतम तापमान 24°C एवं हवा की गति 4-11 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करे |
",2024-02-15T19:48:49.64,2024,2
