StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,JIND,JULANA,NA,AGRICULTURE,Cereals,Wheat,"Training and Exposure Visits","Information about toll free number of  HAU Hisar?
 ?"," चौधरी चरण सिंह हरियाणा कृषि विश्व विद्यालय, हिसार  के टोल फ्री नम्बर 1800 -180-3001 पर सोमवार, बुधवार व् शुक्रवार को 10  से 12 बजे के बीच सम्पर्क करें।
अधिक जानकारी के लिए आप चौधरी चरण सिंह हरियाणा कृषि विश्व विद्यालय टोल फ्री नम्बर 1800-180-3001  सोमवार, बुधवार, शुक्रवार को 10  से 12 बजे के बीच सम्पर्क करें",2023-12-24T12:19:32.337,2023,12
"MADHYA PRADESH",GUNA,RAGHOGARH,NA,HORTICULTURE,"Condiments and Spices",Garlic,"Nutrient Management","farmer want to know information about  how to increase growth of  Garlic crop ?
"," फसल की वृद्धि विकास के लिए  N P K 00:52:34 पानी में घुलनशील खाद की 100 ग्राम मात्रा तथा ह्यूमिक एसिड 98 % 25 ग्राम या 12 %  वाला 30 एम एल प्रति पम्प की दर से पत्तियों पर छिडकाव करे. 
",2023-12-24T12:20:06.687,2023,12
BIHAR,PATNA,DINAPUR,NA,HORTICULTURE,Vegetables,"French Bean","	Plant Protection	","       PLANT PROTECTION RELATED QUERY   ","कार्बेनडाज़िम 25 %  2ग्राम/लीटर पानी में मिलाकर स्प्रे करे (जड़ में गलन की समस्या ) 
हेक्साकोनाजोल 5% EC 2ML/लीटर पानी में मिलाकर स्प्रे करे गलन का समस्या हो ",2023-12-24T12:20:39.383,2023,12
"UTTAR PRADESH",MAINPURI,GHIROR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","श्रीमान जी24 दिसंबर से लेकर 30 दिसंबर तक मौसम बिल्कुल साफ है|बारिश की कोई संभावना नहींआज का न्यूनतम तापमान 15 डिग्री सेल्सियस अधिकतम तापमान 21 डिग्री सेल्सियसवह हवा की गति न्यूनतम 4 अधिकतम 7 किलोमीटर प्रति घंटा की रफ्तार से चल रही है तो मौसम के अनुसार आप कोई भी कृषि कार्य को करें |          ",2023-12-24T12:21:11.77,2023,12
RAJASTHAN,BHARATPUR,NADBAI,NA,AGRICULTURE,Others,Others,"Government Schemes","FARMER ASKED ABOUT TO SUBSIDY ON ROTAVATOR ?","रोटावेटर पर 20-35 बीएचपी से ऊपर SC/ST/लघु/सीमान्त व महिला कृषक के लिए कुल लागत मूल्य का 50% या अधिकतम 42,000-50,400 और अन्य श्रेणी के कृषक के लिए 40% या अधिकतम 34,000-40,300 रुपये अनुदान सरकार द्वारा देय है।
",2023-12-24T12:21:41.893,2023,12
"UTTAR PRADESH",ALLAHABAD,PRATAPPUR,NA,HORTICULTURE,Vegetables,"Ridge Gourd","Seeds and Planting Material","Give information about seed rate ridge gourd ?","श्रीमान जी ,तोरई का बीज 2 किग्रा/हेक्टेयर और संकर -1 किग्रा/हेक्टेयर। बीज बोयें (3 बीज/गड्ढा) का प्रयोग करें|",2023-12-24T12:22:10.783,2023,12
PUNJAB,AMRITSAR,AJNALA-1,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," ਤੁਹਾਡੇ ਇਲਾਕੇ ਵਿੱਚ ਮੌਸਮ ਸਾਫ਼ ਹੈ,ਬਰਸਾਤ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ।ਤਾਪਮਾਨ ਤੁਹਾਡੇ ਇਲਾਕੇ ਵਿੱਚ 20 ਤੋਂ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੂਗਾ।ਹਵਾ ਦੀ ਗਤੀ 10 ਤੋਂ 15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟੇ ਦੇ ਹਿਸਾਬ ਨਾਲ ਰਹੂਗੀ।	
	",2023-12-24T12:22:58.113,2023,12
BIHAR,"PURBA CHAMPARAN",ARERAJ,NA,AGRICULTURE,Others,Others,"Government Schemes","QUERY RELATED TO GOVERNMENT SCHEMES ",--https://pmkisan.gov.in/KnowYour_Registration.aspx,2023-12-24T12:23:07.067,2023,12
BIHAR,SAHARSA,"SOUR BAZAR",NA,HORTICULTURE,Fruits,Guava,"	Plant Protection	","Query related to Plant Protection in Guava Plant.","प्रिय कृषक बंधू आप कॉपर ऑक्सीक्लोराइड 50% WP 30 ग्राम प्रति 15 लीटर पानी में घोलकर छिड़काव करें |
प्रिय किसान बंधु आप  पर NPK 00:52:34 @ 100 ग्राम तथा बोरोन (20%) @ 15 ग्राम के साथ सागरिका लिक्विड 30 से 40 मिलीलीटर प्रति 15 लीटर पानी के हिसाब से घोलकर छिड़काव करें |",2023-12-24T12:23:33.523,2023,12
HARYANA,KURKSHETRA,THANESAR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आपके जिले में आगामी  28 दिसंबर तक मौसम परिवर्तनशील रहने की संभावना है। इस दौरान बीच-बीच में आंशिक बादलवाई रहने के आसार है किन्तु बारिश की संभावना नहीं  है। आज का अधिकतम तापमान 22  डिग्री सेल्सियस व न्यूनतम तापमान 07 डिग्री सेल्सियस रहने का अनुमान है , जबकि हवा की गति 10 से 18 किलोमीटर प्रति घंटे की दर से चलने की संभावना है |",2023-12-24T12:23:46.703,2023,12
