StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",SAHARANPUR,NAKUR,NA,AGRICULTURE,Others,Others,"Government Schemes","Tell About Information of Pradhanmantri Kisan Samman Nidhi Yojana?","श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित जानकारी के लिए अपने जिले के उप कृषि निदेशक के कार्यालय (कृषि भवन) से संपर्क करें अथवा अपने ब्लॉक पर राजकीय कृषि बीज भंडार पर बीज प्रभारी से संपर्क करें |",2023-01-01T12:42:38.693,2023,1
MAHARASHTRA,PARBHANI,MANWAT,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," मानवत तालुक्यामध्ये थंडी आठ नऊ तारखेपासून वाढण्याची शक्यता आहे धन्यवाद",2023-01-01T12:43:12.577,2023,1
GUJARAT,Morbi,HALVAD,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","Ask about yellowing problem 	CHILLIES","19-19-19 ખાતર પંપ માં 100 ગ્રામ લઈને છંટકાવ કરવો",2023-01-01T12:43:14.713,2023,1
JHARKAND,DEOGHAR,PALOJORI,NA,AGRICULTURE,Others,Others,"Government Schemes","QWERY ON GOVT . SCHEME ? ","प्रिया कृषक बंधु पीएम किसान योजना में तकनीकी समस्या के कारण मैं आपको जानकारी नहीं दे पा रही हूं कृपया थोड़ी देर के बाद दोबारा संपर्क करें

महोदय जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए 011-24300606,155261 नंबर से संपर्क करें ",2023-01-01T12:43:16.557,2023,1
"HIMACHAL PRADESH",SIRMAUR,SANGRAH,NA,AGRICULTURE,Others,Others,"Government Schemes","Information regarding ekyc update of PM Kisan Samman Nidhi Yojana ?
","प्रधानमंत्री किसान सम्मान निधि योजना में ekyc करने के लिए आप लिंक को खोले और उसमे आधार नंबर तथा रजिस्टर मोबाइल नंबर दर्ज करने के बाद OTP दर्ज करे :- https://exlink.pmkisan.gov.in/aadharekyc.aspx",2023-01-01T12:44:03.73,2023,1
BIHAR,BUXAR,NAWANAGAR,NA,AGRICULTURE,Others,Others,"Government Schemes","Pradhan Mantri Kisan Samman Nidhi Yojana Related Query. ","किसान भाई आप कुछ समय बाद दोबारा कॉल करें | ",2023-01-01T12:44:29.11,2023,1
GUJARAT,PATAN,SAMI,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ","	Plant Protection	","Ask about castor information ","એરંડા ના પાક માં યુરિયા ખાતર આપી શકાય ",2023-01-01T12:44:53.37,2023,1
RAJASTHAN,KOTA,LADPURA,NA,HORTICULTURE,Fruits,Pomegranate,"Nutrient Management","ASKED ABOUT TO NUTRIENT MANAGEMENT IN POMEGRANTE   ?
","NPK 0:52:34 ग्रेड का 8-10 ग्राम प्रति लिटर पानी में घोल कर छिड़काव करें।
मल्टीप्लेक्स (सूक्ष्म पोषक तत्व) 4 ML प्रति लिटर पानी में घोल कर छिड़काव करें।
",2023-01-01T12:45:03.477,2023,1
PUNJAB,LUDHIANA,JAGRAON,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","ਮੌਸਮ -2 ਦਿਨ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ ਅਤੇ ਬੱਦਲ ਵਾਈ ਬਣ ਸਕਦੀ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 16 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 4 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ",2023-01-01T12:45:38.717,2023,1
"UTTAR PRADESH",CHANDAULI,BERAHANI,NA,AGRICULTURE,Cereals,Wheat,Weather,"Farmer asked query on Weather","महोदय आपके  यहाँ   1 जनवरी से 7 जनवरी तक  मौसम  में  हलके  फुल्के  बादल  तो  बने  रहेंगे|, लेकिन  बारिश  होने  की  संभावना नहीं  है| ,आज  का  आपेक्षित  अधिकतम  तापमान  ( 19°C  और  न्यूनतम  तापमान  13°C और  हवा  की  गति  07 किलोमीटर  / घंटा  ) चलने  की  संभावना  है |, और  आप  मौसम के अनुसार कृषि कार्य को  करे |",2023-01-01T12:45:42.493,2023,1
