StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
BIHAR,MADHEPURA,KUMARKHAND,NA,HORTICULTURE,Vegetables,"Pointed Gourd","	Plant Protection	","PLANT PROTECTION RELATED QUERY ","कार्बेन्डाजिम 12 %+ मैंकोजेब 63 % WP (Carbendazim 12 % + Mancozeb 63 % WP) की 2.5  ग्राम मात्रा प्रति लीटर पानी की दर से स्प्रे करे | ",2022-04-26T16:04:20.1,2022,4
BIHAR,"PASHCHIM CHAMPARAN",NAUTAN,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","PLANT PROTECTION RELATED QUERY ","क्वीनलफास  25% EC@ 2 मिली/लीटर पानी में मिलाकर स्प्रे करे | ",2022-04-26T16:04:50.127,2022,4
"MADHYA PRADESH",BHIND,MEHGAON,NA,AGRICULTURE,Others,Others,Weather,"Farmer wants to know information about kisan samman nidhi scheme?","--किसान सम्मान निधि योजना की जानकरी के लिए कृपया अपने गांव सम्बंधित पटवारी जी और नजदीकी CSC केंद्र पर संपर्क करे ",2022-04-26T16:05:57.05,2022,4
ODISHA,KENDRAPARA,GARADAPUR,NA,AGRICULTURE,Pulses,"Green Gram (Moong Bean/ Moong)","	Plant Protection	","for Better growth and quality yield in Green gram","Recommended to spray Agromin gold @ 200ml per acre(1ml/liter) for Better growth and quality yield in Green gram.",2022-04-26T16:06:02.963,2022,4
CHHATTISGARH,KABEERDHAM,PANDARIYA,NA,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"Nutrient Management","Farmer's query about  Dosage of Growth Stimulator  ( SAGARIKA ) in Bhindi?

","किसान भाई भिंडी फसल में अच्छी बढ़वार के लिए लिक्विड सागरिका 250 मिली लीटर प्रति एकड़ की मात्रा 150 - 200 लीटर लीटर पानी में मिलाकर उपयोग करें I
",2022-04-26T16:06:09.7,2022,4
RAJASTHAN,DUNGARPUR,SAGWARA,NA,HORTICULTURE,Fruits,Mango,"Nutrient Management","TELL ME CONTROL OF FLOWER DROPPING AND MANGO MALFORMATION ?
","अल्फा नेप्थलीन एसिटिक एसिड 4.5% एस.एल.(प्लानोफिक्स) दवा 1 एम एल प्रति 4 लिटर पानी में घोल कर छिड़काव करें।
",2022-04-26T16:06:09.717,2022,4
GUJARAT,Mahisagar,LUNAWADA,NA,AGRICULTURE,Others,Others,"Government Schemes","Ask about Agrostar contact number	","એગ્રોસ્ટાર પ્રા. લી. કોન્ટેક્ટ નંબર ૧૮૦૦ ૧૨૦ ૩૨૩૨  અથવા ૯૫૦૩૦૯૫૦૩૦ ",2022-04-26T16:07:07,2022,4
"UTTAR PRADESH",MATHURA,CHAUMUHA,NA,AGRICULTURE,Pulses,"Green Gram (Moong Bean/ Moong)","	Plant Protection	","Provide about information of pest leaf control in Green gram  crop ?","श्रीमान जी मूंग की फसल में मेलाथियान 5% डस्ट पाउडर 10 किलोग्राम प्रति एकड़ राख के साथ मिलाकर बिखेर दें",2022-04-26T16:09:32.793,2022,4
BIHAR,MUZAFFARPUR,BOCHAHAN,NA,HORTICULTURE,Fruits,Litchi,"	Plant Protection	"," Prevention in plant from insect "," इमिडाक्लोप्रिड @ 1 ml/3 लीटर पानी में मिलाकर छिड़काव  करें  ",2022-04-26T16:09:33.653,2022,4
"WEST BENGAL",HOOGHLY,HARIPAL,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","আবহাওয়ার পূর্বাভাস: আগামী পাঁচ দিন বৃষ্টিপাতের কোনো সম্ভাবনা নেই, আকাশ সাধারণত আংশিক মেঘলা থাকবে. আজকের প্রত্যাশিত সর্বোচ্চ তাপমাত্রা ৪০ ডিগ্রী সেলসিয়াস এবং সর্বনিম্ন তাপমাত্রা ২৭  ডিগ্রী সেলসিয়াস, এবং বাতাসের গতি ১৫ কিমি প্রতি ঘন্টা.",2022-04-26T16:09:45.51,2022,4
