StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","Seed and fertilizer license related query ","--जिला कृषि पधादिकारी से संपर्क करे| ",2024-04-27T18:24:58.51,2024,4
HARYANA,"0   ","0   ",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","मौसम का पूर्वानुमान आपके क्षेत्र में बरसात की कोई संभावना नहीं है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (39 डिग्री सेल्सियस और न्यूनतम तापमान 23 डिग्री सेल्सियस और हवा की गति 10-20 किलोमीटर प्रति घंटा) चलने की संभावना है। ",2024-04-25T15:07:05.217,2024,4
NA,NA,NA,NA,AGRICULTURE,Pulses,"Black Gram (urd bean)","Cultural Practices","Information about sowing time of moong bean  ?","श्रीमान जी मूंग की बुवाई के लिए उपयुक्त समय 10 मार्च से 10 अप्रैल तथा उड़द की बुवाई का उपयुक्त समय 15 फरवरी से 15 मार्च तक है",2024-04-24T14:33:22.247,2024,4
NA,NA,NA,NA,AGRICULTURE,Oilseeds,"Soybean (bhat)",Varieties,"FARMER ASKED ABOUT TO VAREITY OF SOYABEAN ?
"," सोयाबीन की प्रमुख किस्में  -जे.एस. 93-05,जे.एस. 97-52,एन.आर.सी-7,एन.आर.सी-86, जे एस-95-60, जे एस-93-05 है।
",2024-04-27T12:37:43.147,2024,4
NA,NA,NA,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Cultural Practices","FARMER ASKED ABOUT TO SEED TREATMENT IN DHAN CROP    ?","कार्बेन्डाजिम 2 ग्राम प्रति किलो बीज के हिसाब से उपचारित करें
इमिडाक्लोप्रिड  17.8 एस एल 4 -5 एम एल प्रति किलो बीज के हिसाब से उपचारित करे
",2024-04-29T17:26:09.893,2024,4
NA,NA,NA,NA,AGRICULTURE,Others,Others,"	Plant Protection	","IRRELEVANT CALL",--,2024-04-02T11:00:39.333,2024,4
NA,NA,NA,NA,HORTICULTURE,Fruits,Sapota,"Nutrient Management","Information regarding improving fruit size and quality in sapota?
"," ਫਲ  ਦੀ ਗੁਣਵੱਤਾ ਵਧਾਉਣ ਲਈ 10 ਗ੍ਰਾਮ NPK(13:0:45) ਨੂੰ ਪ੍ਰਤੀ ਲਿਟਰ ਪਾਣੀ 'ਚ ਘੋਲ ਕੇ ਸਪਰੇ ਕਰੋ ",2024-04-01T10:56:15.363,2024,4
NA,NA,NA,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","Information regarding bordeaux paint?
use monohydrated copper sulphate 1 kg +hydrated lime dust 2 kg + boiled linseed oil 3 litre(1:2:3) for bordeaux paint.
","ਬੋਰਡੋ ਪੇਂਟ ਬਣਾਉਣ ਲਈ 1 ਕਿੱਲੋ ਮੋਨੋਹਾਈਡਰੇਟਿਡ ਕਾਪਰ ਸਲਫੇਟ (ਨੀਲਾ ਥੋਥਾ )  + 2 ਕਿੱਲੋ ਹਾਈਡਰੇਟਿਡ ਲਾਇਮ ਡਸਟ (ਚੂਨਾ)  + 3 ਲਿਟਰ ਉਬਲਿਆ ਅਲਸੀ ਦਾ ਤੇਲ   ਵਰਤੋਂ।",2024-04-06T17:46:12.753,2024,4
NA,NA,NA,NA,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	","Farmer wants to know information about control of Nematodes on cucumber crop?
","किसान भाई खीरा की फसल मे सूत्रकृमि के रोकथाम के लिए फ्लुवोपायरम 34.48% एस सी को 250-300 मिली लिटर प्रति एकड़ की दर से 150-200 लिटर पानी के साथ घोल बना कर छिदकव कर सकते है |
",2024-04-03T16:03:21.153,2024,4
NA,NA,NA,NA,HORTICULTURE,Vegetables,Onion,"Cultural Practices","Asked about drip irrigation in small onion","கேள்வி : சின்ன வெங்காயம் - சொட்டு நீர் பாசனம் செய்யும் முறை பதில் : ஒரு மீட்டர் அகலத்தில் மேட்டு பாத்தி அமைத்து, அதில் 10 சென்டிமீட்டர் இடைவெளியில் நடவு செய்யவும். இரண்டு வரிசைக்கு நடுவில் சொட்டு நீர் பாசன குழாய் அமைக்கவும். அதிக நேரம் நீர் பாசனம் செய்யவும் - மேட்டு பாத்தி முழமையாக நனையும் வரை .",2024-04-04T15:52:20.473,2024,4
