StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"MADHYA PRADESH",TIKAMGARH,TIKAMGARH,RABI,AGRICULTURE,Others,Others,"Government Schemes","Farmer wants to know information about govt. schemes?","Recommended for to know about govt. schemes please contact rural agriculture extension officer.",2016-11-26T20:14:14.96,2016,11
RAJASTHAN,KARAULI,HINDAUN,RABI,HORTICULTURE,Vegetables,Potato,"	Plant Protection	","TELL ME APHID CONTROL IN POTATO","SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER",2016-11-26T20:15:36.063,2016,11
RAJASTHAN,JODHPUR,PHALODI,NA,"ANIMAL HUSBANDRY",Animal,"Bovine(Cow,Buffalo)","Market Information","TELL ME SUBSIDY ON VERMICOMPOST UNIT ?","SUBSIDY ON VERMICOMPOST UNIT = 50% OF TOTAL COST OR MAXIMUM 50,000/-",2016-11-26T20:15:49.417,2016,11
"UTTAR PRADESH",BARABANKI,SIDHAUR,RABI,AGRICULTURE,Others,Others,"Government Schemes","krishi sambandhit samsya ?","vikas bhawan mai sampark kare",2016-11-26T20:16:03.68,2016,11
"UTTAR PRADESH","AMBEDKAR NAGAR","JAHANGIR GANJ",RABI,AGRICULTURE,Cereals,Wheat,Varieties,"wheat variety","wheat variety DBW 17 , PBW 550 , PBW 502, PBW 343 , WH 542,PBW 443,HD 2967 ,",2016-11-26T20:16:07.26,2016,11
TELANGANA,WARANGAL,KURAVI,RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","thrips damage on chillies","RECOMMENDED TO SPRAY  FIPRONIL  400 ML/ ACRE",2016-11-26T20:16:29.397,2016,11
PUNJAB,PATIALA,SAMANA,KHARIF,AGRICULTURE,Others,Others,Weather,"information regarding weather conditions ?","weather is cloudy and no chances of rainfall.",2016-11-26T20:16:49.3,2016,11
"MADHYA PRADESH",RAISEN,SILWANI,RABI,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer  wants to know information about How to control wilt in chickpea  crop?","Recommended spray validamycin 15 ml/pump in chickpea.",2016-11-26T20:16:59.21,2016,11
"UTTAR PRADESH",JAUNPUR,SIKRARA,NA,HORTICULTURE,Vegetables,Potato,Weather,"Asking about weed control in potato ..?","spray of Oxyflurfen 23.5% EC 250-400 ml / acre",2016-11-26T20:18:17,2016,11
MAHARASHTRA,JALGAON,PACHORA,NA,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast?","This week weather is Clear, No Possibility of Rain.",2016-11-26T20:19:04.93,2016,11
