StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",BADAUN,SALARPUR,KHARIF,AGRICULTURE,Oilseeds,Mustard,"	Plant Protection	","MASTARD KE PATTE SOOKH RAHE HAIN","Mancozeb 75% WP @ 600 GRAM/ ACRE SPRAY KARE",2015-10-14T18:53:50.817,2015,10
DELHI,"New Delhi (Connaught Place)",DELHI,RABI,AGRICULTURE,Oilseeds,"Indian rapeseed and mustard (yellow sarson)","Cultural Practices","TELL ME SOWING TIME OF MUSTERD","SEPTEMBER TO OCTUMBER SOWING TIME OF MUSTERD",2015-10-14T18:54:12.367,2015,10
TAMILNADU,VILLUPPURAM,MAILAM,KHARIF,HORTICULTURE,Flowers,Jasmine,"	Plant Protection	","root rot for jasmine","Recommended for soil drenching carbendazim 2 g/lit of water",2015-10-14T18:54:56.093,2015,10
HARYANA,BHIWANI,BADHRA,RABI,AGRICULTURE,Oilseeds,Mustard,Varieties,"Information regarding varieties of Mustard ?","RH-30,RH-9801,RH-9403,T-59,RB 50 ,Rh 0749 ,Rh-0406.",2015-10-14T18:56:18.483,2015,10
"UTTAR PRADESH",BAREILLY,SHERGARH,KHARIF,AGRICULTURE,Others,Others,"Government Schemes","KISAN PARDARSHI YOJNA KI JANKARI","KISAN PARDARSHI YOJNA KI ANTIM TITHI-15 OCTOBER HAI,JISME REGISTRATION KE LIYE VOTERCARD,BANK PASSBOOK AUR KHATONI KI AAVSHYAKTA PDTI HAI",2015-10-14T18:56:44.423,2015,10
"UTTAR PRADESH","SANT KABIR NAGAR",KHALILABAD,KHARIF,HORTICULTURE,Fruits,Mango,"	Plant Protection	","problem of  fungal disese in mango","COOPER OXY CLORIDE 2.5 GRAM PRATI LITER KI DAR SE PRAYOG KARE",2015-10-14T18:57:16.297,2015,10
BIHAR,GAYA,IMAMGANJ,KHARIF,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"WEATEHR INFORMATION","TODAY CHNACE OF RAIN",2015-10-14T18:57:31.507,2015,10
"UTTAR PRADESH",BADAUN,JUNAWAI,KHARIF,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"weather information","apke yaha barish ki sambhabnaye nhi hai",2015-10-14T18:57:43.373,2015,10
TAMILNADU,DHARMAPURI,DHARMAPURI,KHARIF,AGRICULTURE,Cereals,"Paddy (Dhan)","Fertilizer Use and Availability","Basal fertilizer for Paddy","Recommended for apply DAP 50 kg + zinc sulphate 10 kg + neem cake 10 kg /acre",2015-10-14T18:57:44.413,2015,10
PUNJAB,AMRITSAR,JANDIALA-4,KHARIF,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"information regarding weather forecast ?
weather is cloudy and light  chances of rainfall in next two days.
??? ?????? ???? ? ??????? ????? ?? ???? ?? ??? ??????? ??? ?? ??","information regarding weather forecast ?
weather is cloudy and light  chances of rainfall in next two days.
??? ?????? ???? ? ??????? ????? ?? ???? ?? ??? ??????? ??? ?? ?? 
information regarding weather forecast ?
weather is cloudy and light  chances of rainfall in next two days.
??? ?????? ???? ? ??????? ????? ?? ???? ?? ??? ??????? ??? ?? ??",2015-10-14T18:57:53.857,2015,10
