StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,"CHARKI DADRI","CHARKHI DADRI",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आपके क्षेत्र में मौसम आज हल्का परिवर्तनशील खुश्क बना रहेगा अधिकतम तापमान 30 डिग्री सेल्सियस न्यूनतम 16 डिग्री सेल्सियस के आसपास हवा की गति 15 से 20 किलोमीटर प्रति घंटा के आसपास रहने की संभावना है   ",2023-04-01T15:44:21.807,2023,4
"UTTAR PRADESH",LALITPUR,MEHRONI,NA,AGRICULTURE,Cereals,Wheat,Weather,"Farmer asked query on Weather","महोदय आपके  यहाँ  01 अप्रैल –  07 अप्रैल  तक  जानकारी दे रहे है|,जिसमे आपके  यहाँ  01,04 अप्रैल  को  हल्की बूंदा -बांदी होने  की  संभावना  है|,लेकिन  आंशिक  रूप  से  बादल  छाये  रहेंगे|,आज  का  आपेक्षित  अधिकतम  तापमान  ( 32°C  और  न्यूनतम  तापमान  20°C और  हवा  की  गति  04-14 किलोमीटर  / घंटा  ) चलने  की  संभावना  है| ,और आप मौसम के अनुसार कृषि कार्य को  करे|
",2023-04-01T15:44:28.31,2023,4
"UTTAR PRADESH",HATHRAS,HATHRAS,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about pm kisan samman nidhi status ? ","
महोदय प्रधानमंत्री किसान सम्मान निधि के अंतर्गत आप विशेष जानकारी के लिए  अपने जिले के जिला कृषि उपनिदेशक अधिकारी कार्यालय या कृषि विभाग के ब्लॉक पर संपर्क करें 
पीएम-किसान हेल्पलाइन नंबर -   155261/011-24300606 
",2023-04-01T15:44:35.08,2023,4
"MADHYA PRADESH",INDORE,DEPALPUR,NA,AGRICULTURE,Cereals,Wheat,"Government Schemes","Farmer want to know information about problem related to slot booking in MSP?
","आपके आधार से लिंक बैंक अकाउंट में ₹1 का ट्रायल पेमेंट विफल हुआ है आपके वर्तमान में उपयोग किए जा रहे बैंक खाते को सम्मानित बैंक में जाकर आधार से लिंक कराने के उपरांत लाड बुकिंग करेंl",2023-04-01T15:44:45.267,2023,4
RAJASTHAN,BHARATPUR,BAYANA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","
मौसम का पूर्वानुमान जिले का नाम भरतपुर और ब्लॉक बयानाअगले तीन दिनों में हल्की बरसात होने की संभावना  है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (30 डिग्री सेल्सियस और न्यूनतम तापमान 18.5 डिग्री सेल्सियस और हवा की गति 9-10  किलोमीटर प्रति घंटा) चलने की संभावना है।",2023-04-01T15:44:46.14,2023,4
RAJASTHAN,AJMER,"0   ",NA,AGRICULTURE,Others,Others,"Government Schemes","FOR CALLING KISAAN CALL CENTER
","किसान कॉल सेंटर में कॉल करने के लिए धन्यवाद 
",2023-04-01T15:45:01.383,2023,4
RAJASTHAN,JHUNJHUNU,JHUNJHUNUN,NA,AGRICULTURE,Cereals,Wheat,Weather,"Farmer asked query on Weather","आपके ब्लॉक में आगामी 5 दिनों बारिश की संभावना नहीं है हल्की बूंदाबांदी हो सकती है  ",2023-04-01T15:45:01.46,2023,4
PUNJAB,HOSHIARPUR,BHUNGA,NA,AGRICULTURE,Pulses,"Green Gram (Moong Bean/ Moong)",Varieties,"Information regarding Improved varieties of Summer moong?
"," ਮੂੰਗੀ ਦੀਆਂ ਸੁਧਰੀਆਂ ਕਿਸਮਾਂ - ਐੱਸ ਐੱਮ ਐੱਲ-1827,ਟੀ ਐੱਮ ਬੀ -37, ਐੱਸ ਐੱਮ ਐੱਲ-832, ਐੱਸ ਐੱਮ ਐੱਲ-668.
.ਮੂੰਗੀ ਦੀਆਂ ਸੁਧਰੀਆਂ ਕਿਸਮਾਂ - ਐੱਸ ਐੱਮ ਐੱਲ-1827(ਔਸਤਨ ਝਾੜ-5.0 ਕੁਇੰਟਲ),ਟੀ ਐੱਮ ਬੀ -37(ਔਸਤਨ ਝਾੜ-4.9 ਕੁਇੰਟਲ), ਐੱਸ ਐੱਮ ਐੱਲ-832(ਔਸਤਨ ਝਾੜ-4.6 ਕੁਇੰਟਲ), ਐੱਸ ਐੱਮ ਐੱਲ-668(ਔਸਤਨ ਝਾੜ-4.5 ਕੁਇੰਟਲ)",2023-04-01T15:46:05.967,2023,4
HARYANA,PANIPAT,MADLAUDA,NA,AGRICULTURE,Oilseeds,Mustard,Weather,"Farmer asked query on Weather","आप के जिले में आज हल्के बादल छाए रहेंगे और हलकी बरसात की संभावना  है,  अधिकतम तापमान 28 डिग्री सेल्सियस और न्यूनतम तापमान 15 डिग्री सेल्सियस और हवा की गति 8-10 किलोमीटर प्रति घंटा रहेगी ।
",2023-04-01T15:46:09.947,2023,4
"UTTAR PRADESH",JAUNPUR,"SUJAN GANJ",NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","Information about shoot weber and mite management in mango plant"," श्री मान जी - Etofenprox 10% EC  2 मिली मात्रा / लीटर पानी का छिड़काव करें |
महोदय जी- कार्बोफ्यूरान 3G 500 ग्राम मात्रा प्रति पौधा की दर से प्रयोग करें |

",2023-04-01T15:47:30.77,2023,4
