StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"A AND N ISLANDS",NICOBAR,"0   ",KHARIF,HORTICULTURE,0,Cabbage,78,"cabbage hybrid",seminis,2011-01-11T06:47:00,2011,1
"HIMACHAL PRADESH",MANDI,BALH,RABI,HORTICULTURE,0,Capsicum,74,"Tell me about sowing time of capsicum ?","sowing time of capsicum from :feb.-march.",2011-01-11T06:53:00,2011,1
"UTTAR PRADESH",BAGHPAT,"0   ",KHARIF,AGRICULTURE,0,Wheat,22,"weed in wheat","sulphosulfuran @33gm/hac with 800lit of water ka spray",2011-01-11T06:53:00,2011,1
GUJARAT,RAJKOT,"0   ",KHARIF,HORTICULTURE,0,Chillies,76,"asked for the white fly problem","suggested to apply trizophos 25ml/pump",2011-01-11T07:02:00,2011,1
"UTTAR PRADESH",VARANASI,"0   ",KHARIF,AGRICULTURE,0,Wheat,29,"wheat ki leaf peeli ho rahi hai","2% urea ke ghol ka spray",2011-01-11T07:05:00,2011,1
"UTTAR PRADESH","SANT RAVIDAS NAGAR BHADOHI","0   ",KHARIF,HORTICULTURE,0,Bail,75,"beal ke phal phat rahe hai","borex powder @4gm/lit of water ka spray",2011-01-11T07:05:00,2011,1
"UTTAR PRADESH",MAINPURI,"0   ",KHARIF,AGRICULTURE,0,Wheat,22,"genhu me weed ho gayi hai","2 4 D 625 gram in 1000 liter of water",2011-01-11T07:09:00,2011,1
"UTTAR PRADESH",BAHRAICH,"0   ",KHARIF,AGRICULTURE,0,"Sunnhemp (Patua)",22,"ganna buwana chhate hai","aapko bataya gaya",2011-01-11T07:09:00,2011,1
"UTTAR PRADESH",GHAZIABAD,"0   ",KHARIF,AGRICULTURE,0,Wheat,22,"genhu me bathua ho raha hai","2 4 D  625 gm per 1000 liter of water",2011-01-11T07:09:00,2011,1
"UTTAR PRADESH",BADAUN,"0   ",KHARIF,AGRICULTURE,0,Wheat,"Fertilizer Use and Availability","WHEAT MAIN PEELAPAN HAI","UREA KA 2% KA GHOL SPRAY KARAIN",2011-01-20T12:36:00,2011,1
