StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"MADHYA PRADESH",ASHOKNAGAR,ASHOKNAGAR,RABI,AGRICULTURE,Others,Others,"	Field Preparation	","Farmer needs information regarding govt. schemes?","Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).",2018-01-02T13:04:38.813,2018,1
MAHARASHTRA,SANGLI,JATH,RABI,AGRICULTURE,Others,Others,Weather,"Asking About Weather Forecast ?","This Week Weather Is Cloudy No Rainfall Chances.",2018-01-02T13:04:44.773,2018,1
RAJASTHAN,ALWAR,BANSUR,RABI,AGRICULTURE,Others,Others,Weather,"TELL ME ABOUT WEATHER INFORMATION ?","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD",2018-01-02T13:05:09.78,2018,1
"UTTAR PRADESH",LUCKNOW,GOSAIGANJ,NA,AGRICULTURE,Pulses,"Faba Bean (Horse Bean/windsor Bean)","Bio-Pesticides and Bio-Fertilizers","weather information","varsha ki sambhawna nhi hai",2018-01-02T13:05:19.97,2018,1
TAMILNADU,DHARMAPURI,HARUR,RABI,HORTICULTURE,Vegetables,"Bitter Gourd","Nutrient Management","asked about dharmapuri district horticulture department","Recommended for dharmapuri district horticulture department 04342-232226/234411",2018-01-02T13:05:32.113,2018,1
TAMILNADU,TIRUVANNAMALAI,CHETPUT,RABI,AGRICULTURE,Cereals,"Paddy (Dhan)","Market Information","asking about market rate for paddy","recommended market rate for paddy A. Ponni:1325-1465Rs/Quintal",2018-01-02T13:05:50.18,2018,1
PUNJAB,MUKTSAR,GIDDERBAHA,NA,AGRICULTURE,Others,Others,Weather,"information regarding weather forecasting?","weather is clear and no chances of rainfall today",2018-01-02T13:06:29.82,2018,1
RAJASTHAN,JODHPUR,BILARA,RABI,HORTICULTURE,Vegetables,Onion,"	Plant Protection	","TELL ME ABOUT YELLOWING CONTROLE IN ONION","SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER + MENCOJEB 2GM PAR LITAR WATER",2018-01-02T13:07:07.347,2018,1
PUNJAB,FEROZPUR,ABOHAR,NA,AGRICULTURE,Others,Others,Weather,"Information regarding weather forecasting?","Weather is cloudy but no chances of rainfall today.",2018-01-02T13:07:08.917,2018,1
TAMILNADU,CUDDALORE,PANRUTI,RABI,HORTICULTURE,Vegetables,"Sweet Potato","Spices and Condiment Crops","Asking about tapioca basal fertilizer management","Recommended for apply FYM 5 ton + urea 40kg + super phosphate 225kg + potash 80kg / acre",2018-01-02T13:07:15.453,2018,1
