StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",KANNAUJ,CHHIBRAMAU,NA,AGRICULTURE,Others,Others,Weather,"Information about weather forecast of Block-Chibramau in District-Kannauj ?","मौसम का पूर्वानुमान संभावना है अगले पांच दिनों में मध्यम वर्षा लेकिन आंशिक रूप से बादल छाए रहेंगे। आज की अपेक्षा अधिकतम तापमान 32°C और न्यूनतम तापमान 24°C है हवा की गति 11 किलोमीटर प्रति घंटा चलने की संभावना है मौसम को ध्यान में रखते हुए सिंचाई करें।",2020-07-24T08:57:36.433,2020,7
HARYANA,SONEPAT,GOHANA,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","TELL ME ROOT ROT CONTROL IN DHAN ?
","--कार्बेन्डाजिम 250 ग्राम प्रति बीगा के हिसाब से जड़ क्षेत्र में डालें।
",2020-07-24T08:58:01.237,2020,7
HARYANA,ROHTAK,MAHAM,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","how to reduce effect of water lodging in paddy?","धान में जल भराव के प्रभाव को काम करने के लिए आप सल्फर ८०% को २ किल्लो प्रति किल्ले के हिसाब से स्प्रे करवाएं। ",2020-07-24T08:58:43.373,2020,7
TRIPURA,KHOWAI,TELIAMURA,NA,AGRICULTURE,Others,Others,Credit,"TEST CALL",HAMBAI,2020-07-24T08:59:17.43,2020,7
HARYANA,BHIWANI,"BAWANI KHERA",NA,AGRICULTURE,Others,Others,"	Plant Protection	","--Information regarding  how to improve growth  in cotton ?
","spray 250 ml biovita dissolve in 100 liter water / acre.
कपास की अच्छी बढ़वार के लिए आप 250 मिली बायोबीटा  को 100 लीटर पानी में मिलाकर स्प्रे करें  या 8-10  किलोग्राम बायोबीटा दानेदार को 10-15 यूरिया के साथ मिलाकर डालें 
",2020-07-24T08:59:25.027,2020,7
RAJASTHAN,DAUSA,DAUSA,NA,AGRICULTURE,Others,Others,"Government Schemes","TELL ME ABOUT PM KISAN SAMMAN NIDHI YOJNA ?","डेटा अस्वीकृति का कारण: आधार संख्या NPCI में सीडेड नहीं है",2020-07-24T08:59:43.667,2020,7
"UTTAR PRADESH",FIROZABAD,TUNDLA,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about transaction problem PM Kisan Samman Nidhi Yojana?
","सर,  पीएम  किसान  सम्मान  निधि  योजना  के पंजीकरण  में  सुधार करवाने के  लिए  अपने ब्लॉक / जिला  के  उप कृषि निदेशक  कार्यालय में  संपर्क  करे
",2020-07-24T08:59:58.83,2020,7
"UTTAR PRADESH",MIRZAPUR,LALGANJ,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"Information about weather forecast of Block Lalganj in District Mirzapur? 
","श्रीमान जी, 24 से 29 जुलाई के बीच हल्की से भारी वर्षा होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 28 ° C और अधिकतम तापमान 30 ° C एवं हवा की गति 4-7 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करे|",2020-07-24T09:00:07.473,2020,7
"UTTAR PRADESH",SHIVASTI,SIRSIYA,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about pradhan mantri kisan samman nidhi yojna ..?","महोदय प्रधान मंत्री किसान सम्मान निधि योजना के लिए उप कृषि निदेशक कार्यालय से संपर्क करे ",2020-07-24T09:00:13.543,2020,7
"UTTAR PRADESH",SITAPUR,SIDHAULI,NA,AGRICULTURE,Others,Others,Weather,"Information about weather forecast of Block Sidhauli in District Sitapur ...?","श्रीमान जी आपके क्षेत्र में इस सप्ताह  24 और 29 जुलाई में हल्की से मध्यम से भारी बारिश होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे,अधिकतम तापमान 32 डिग्री सेल्सियस तथा न्यूनतम तापमान 28 डिग्री सेल्सियस रह सकता है, हवाएं 7 से 14 किलोमीटर प्रति घंटा रहने की संभावना है, कृपया मौसम के अनुसार ही कृषि कार्य करें |",2020-07-24T09:01:10.56,2020,7
