StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
KERALA,KOTTAYAM,"0   ",JAYAD,9999,0,9999,9999,"cultivation practices","gave the details",2009-08-28T15:09:14,2009,8
TAMILNADU,TIRUCHIRAPPALLI,"0   ",JAYAD,HORTICULTURE,0,1280,29,"Control measures for Aphids in Chillies","Spray Methyl demeton 2 ml/lit or Acephate 1 gm/lit or Phosalone 2ml/lit",2009-08-28T15:18:07,2009,8
MAHARASHTRA,HINGOLI,"0   ",JAYAD,AGRICULTURE,0,"Cotton (Kapas)",2,"red leaf of cotton","spray 100 gm mgso4 in 10 lit of water",2009-08-28T15:19:02,2009,8
MAHARASHTRA,PARBHANI,"0   ",JAYAD,9999,0,9999,9999,"CONTROL SEMILOOPER ON SOYABEAN CROP.","SPRAYING OF 20ML CHLOROPYRIFOS IN 10LT WATER.",2009-08-28T15:24:09,2009,8
HARYANA,SIRSA,"0   ",JAYAD,9999,0,9999,9999,"THE WEEDS CONTROL IN PADDY CROP AFTER 80 DAYS OF SOWING TIME ?","USE FOR CULTURE PROGAME NO USE FOR WEEDISIDE .",2009-08-28T15:26:02,2009,8
HARYANA,HISSAR,"0   ",JAYAD,HORTICULTURE,0,Radish,5,"INFORMATION REGARDING ABOUT IMPROVED VARITIES OF RADISH ?","I TOLD HIM IMPROVED VARITIES OF RADISH :- PUSA CHETKI,PUNJAB SAFED,HISAR SWETI .",2009-08-28T15:30:25,2009,8
MAHARASHTRA,NANDED,"0   ",JAYAD,9999,0,9999,9999,"control measure for soyabean semillopar","spray chloropyriphosh 20ec.@20ml/10lit.of water",2009-08-28T15:30:43,2009,8
MAHARASHTRA,JALGAON,"0   ",JAYAD,AGRICULTURE,0,"Cotton (Kapas)",2,"dropping of leaves of cotton","spray plenofix 3 ml in 10 ml in 10 lit of water",2009-08-28T15:34:17,2009,8
RAJASTHAN,DAUSA,"0   ",JAYAD,HORTICULTURE,0,Carrot,1,"PLS TELL ME SOWING TIME OF CARROT.","SOWING TIME IS LAST. AUG.- OCT.",2009-08-28T15:38:06,2009,8
"WEST BENGAL",9999,"0   ",JAYAD,9999,0,9999,9999,"Blank Call","Blank Call",2009-08-28T15:38:43,2009,8
