StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"ANDHRA PRADESH","Y S R ",CHENNUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",0,"paddy varieties","jg -113927",2013-08-06T11:11:56,2013,8
TAMILNADU,DINDIGUL,NILAKOTTAI,KHARIF,AGRICULTURE,Others,Others,Credit,"details about subsidy","details are given",2013-08-06T11:13:00,2013,8
PUNJAB,BHATINDA,"TALWANDI SABO",JAYAD,AGRICULTURE,"Fiber Crops","Cotton (Kapas)",0,"information regarding to control of aphoids jassids and white fly  in cotton","sapray 800 ml fosmit in 150 liter of water/acre",2013-08-06T11:13:20,2013,8
RAJASTHAN,CHURU,SUJANGARH,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","	Plant Protection	","TELL ME WHITE GRUB OF GROUNDNUT","SPARY OF KARBOFURON 4KG/BHIGA",2013-08-06T11:13:45,2013,8
"WEST BENGAL",HOWRAH,"0   ",JAYAD,AGRICULTURE,Others,Others,Weather,"ASKING ABOUT WETHER CONDITION","ANSWER GIVEN FROM WWW.IMD.GOV.IN",2013-08-06T11:13:57,2013,8
RAJASTHAN,JHUNJHUNU,NAWALGARH,JAYAD,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)","	Plant Protection	","WHITE GRUB CONTROL IN BAJARA","USE QUNOLPHOS 25 EC 4 LITER/ HECTOR WITH IRRIGATION",2013-08-06T11:14:04,2013,8
GUJARAT,JUNAGADH,KESHOD,JAYAD,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","	Plant Protection	","ask for g'nut white grub","suggest:chloropyriphose 25 ml/pump",2013-08-06T11:14:09,2013,8
PUNJAB,PATIALA,PATIALA,JAYAD,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","INFORMATION REGARDING CONTROL OF LEAF FOLDER IN RICE?","SPRAY CHLOROPYRIPHOS 20 EC @ 1 LITER IN 100 LITERS OF WATER/ACRE.",2013-08-06T11:14:51,2013,8
"JAMMU AND KASHMIR",JAMMU,BHALWAL,JAYAD,AGRICULTURE,Cereals,"Paddy (Dhan)","Fertilizer Use and Availability","INFORMATION REGARDING USE OF NEEM COATED UREA ?","NEEM COATED UREA IS LESS DILUTED , LARGE IN SIZE AND SLOW RELEASE OF NITROGEN",2013-08-06T11:14:56,2013,8
KARNATAKA,UDUPI,UDUPI,JAYAD,AGRICULTURE,Others,Others,0,"Weather Report","Tonight
20 °C
Chance of Rain
80% chance of precipitation",2013-08-06T11:15:54,2013,8
