StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
PUNJAB,KAPURTHALA,PHAGWARA,KHARIF,AGRICULTURE,Others,Others,Weather,"INFORMATION REGARDING CHANCE OF RAINFALL TODAY?","10% CHANCE OF RAINFALL TODAY.",2014-01-17T16:44:12,2014,1
ODISHA,BALANGIR,BANGOMUNDA,NA,HORTICULTURE,Vegetables,Potato,0,DISEASE,SAAF,2014-01-17T16:44:14,2014,1
ODISHA,BALASORE,REMUNA,NA,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",WILTING,"COC 2GM + PLANTOMYCIN 1GM + 1 LITER WATER",2014-01-17T16:44:20,2014,1
"UTTAR PRADESH",DEORIA,TARKALUA,NA,AGRICULTURE,Others,Others,0,"mausam ki jankari","jankari di gyi",2014-01-17T16:44:35,2014,1
ODISHA,DHENKANAL,ODAPADA,NA,HORTICULTURE,Vegetables,Onion,"Fertilizer Use and Availability",fertiliser,given,2014-01-17T16:44:40,2014,1
ODISHA,SAMBALPUR,NAKTIDEUL,KHARIF,HORTICULTURE,Vegetables,"Bottle Gourd ","	Plant Protection	","Only Female flower no Male flower","Ethrel 1mili/ 3ltr water",2014-01-17T16:44:53,2014,1
RAJASTHAN,JHUNJHUNU,"0   ",KHARIF,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","TELL ME CONTROL FRUIET BORAR IN GRAM.","SPRAY ASSIFET 2GM/LITTER WATER.",2014-01-17T16:45:04,2014,1
TELANGANA,MAHABOOBNAGAR,CHINNACHINTAKUNTA,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)",0,"fertilizer for not nut development","soil test",2014-01-17T16:45:21,2014,1
PUNJAB,KAPURTHALA,"SULTANPUR LODHI",KHARIF,AGRICULTURE,Cereals,Wheat,"	Plant Protection	","#    HOW TO CORRECT THE DEFICIENCY OF MANGANESE IN THE WHEAT CROP ?","A:   SPRAY OF MANGANESE SULPHATE @ 1 KG IN THE 200 LITRES OF WATER/ACRE",2014-01-17T16:46:05,2014,1
"MADHYA PRADESH",MANDSAUR,MANDSAUR,KHARIF,HORTICULTURE,"Condiments and Spices",Coriander,"	Plant Protection	","coriander crop pest  ?","mencozeb 45g/pump + 0-52-34, 100g/pump spray",2014-01-17T16:46:07,2014,1
