StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
KARNATAKA,RAICHUR,SINDHANUR,NA,AGRICULTURE,Others,Others,Weather,weather,rain3days,2015-04-12T20:34:53.237,2015,4
MAHARASHTRA,PUNE,AMBEGAON,RABI,HORTICULTURE,Vegetables,Onion,"Market Information","onion market rate?","Commodity :ONION	Rate Per Unit in Rs.
Date	Variety	APMC	Unit	Quantity	Lrate	Hrate	Model
12-4-2015	----	SATARA	QUINTAL	855	700	1300	1000
----	RAHATA	QUINTAL	11005	200	1500	950
LOCAL	PUNE-KHADKI	QUINTAL	55	300	1200	750
LOCAL	PUNE-PIMPRI	QUINTAL	15	1000	1100	1050
UNHALI	PARNER	QUINTAL	9324	500	1400	950
11-4-2015	----	AURANGABAD	QUINTAL	165	500	1200	850",2015-04-12T20:34:56.23,2015,4
"MADHYA PRADESH",CHHINDWARA,CHHINDWARA,JAYAD,AGRICULTURE,Others,Others,Weather,"farmer want to weather farcast in chhindwara district?","DISTRICT :  CHHINDWARA                                                     STATE :  MADHYA-PRADESH   
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
    PARAMETERS                                            ENSEMBLE FCST   
                   ----------------------------------------------------------------------------------------------------
                              DAY-1               DAY-2               DAY-3               DAY-4               DAY-5
                              13/04               14/04               15/04               16/04               17/04
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                  25                  14                   6                   0                   0
Max Temperature ( deg C)       29                  28                  28                  29                  32
Min Temperature ( deg C)       19                  19                  20                  20                  22
Total cloud cover (octa)        5                   3                   6                   4                   1
Max Relative Humidity (%)      81                  79                  77                  63                  52
Min Relative Humidity (%)      43                  40                  44                  40                  29
Wind speed (kmph)             007                 007                 002                 005                 005
Wind direction (deg)          161                 136                 185                  65                 281",2015-04-12T20:35:09.83,2015,4
MAHARASHTRA,AHMADNAGAR,PARNER,KHARIF,AGRICULTURE,Others,Others,"Government Schemes","USSD ACTIVATION NUMBER ?","Your USSD Registration process successfully completed.",2015-04-12T20:35:24.493,2015,4
TAMILNADU,KANCHEEPURAM,MADURANTAKAM,JAYAD,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","Market Information","Paddy market rate","Recommended for paddy market rate rs 1630-1740	/quintal",2015-04-12T20:35:54.71,2015,4
MAHARASHTRA,SOLAPUR,KARMALA,JAYAD,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","Thrip’s Attack ?","Spray Actra 5 gm/15 Lit of Water.",2015-04-12T20:37:57.807,2015,4
PUNJAB,BARNALA,BARNALA,RABI,AGRICULTURE,Cereals,Wheat,Weather,"INFORMATION REGARDING WEATHER ?","THE WEATHER IS EXPECTED TO REMAIN PARTLY CLOUDY AND SOME CHANCE  OF RAINFALL TODAY .",2015-04-12T20:38:39.533,2015,4
"UTTAR PRADESH",RAMPUR,CHAMRAON,JAYAD,AGRICULTURE,Others,Others,Weather,"mauasm ki jankari den","12 SE 15 APRIL TAK AAPKE YAHA HULKI BARISH HONE KI SAMBHAWANA HAI",2015-04-12T20:39:13.093,2015,4
"UTTAR PRADESH",BADAUN,SAHASWAN,NA,AGRICULTURE,Cereals,Wheat,Weather,"MOSAM KI JANKARI LENI HAI |","13,14,15,16 APRIL KO HLKI BARIS HONE KI SAMBHAVNA HAI |",2015-04-12T20:39:26.453,2015,4
"MADHYA PRADESH","SHEOPUR KALA",SHEOPUR,RABI,AGRICULTURE,Others,Others,"Market Information","Farmer wants to know information about weather?","Chance of few  rainfall next 2 days and weather will be cloudy in your district",2015-04-12T20:39:40.927,2015,4
