StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
CHHATTISGARH,SURGUJA,UDAIPUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Farmer wants to know information about control measure Brown Plant Hopper in Paddy crop?
"," प्रिय किसान भाई, धान के फसल में भूरा माहु  किट के नियंत्रण के लिए आप बूप्रोफेज़िन 25 % एससी @ 320 मिली प्रति एकर की दर से 150-200 लीटर पानी में घोलकर छिड़काव करे I
",2020-08-22T13:13:15.94,2020,8
HARYANA,BHIWANI,BHIWANI,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आज आपके जिले में हल्के बादल छाए रहेंगे और कुछ क्षेत्रों में गरज और चमक के साथ हल्की से मध्यम  बरसात होने की संभावना है आज का अधिकतम तापमान 35 डिग्री सेल्सियस और न्यूनतम तापमान 27 डिग्री सेल्सियस रहेगा और हवा की गति 12 किलोमीटर से 15 किलोमीटर प्रति घंटे की रफ्तार से चलने की संभावना है",2020-08-22T13:13:29.323,2020,8
PUNJAB,KAPURTHALA,KAPURTHALA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","
ਜਿਲ੍ਹੇ ਦਾ ਮੌਸਮ -ਆਉਣ ਵਾਲੇ 2-3 ਦਿਨ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ ਅਤੇ ਬੱਦਲ ਵਾਈ ਬਣੀ ਰਹਿ ਸਕਦੀ ਹੈ I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 38 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 28 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 12-16 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ",2020-08-22T13:14:52.52,2020,8
PUNJAB,AMRITSAR,CHOGAWAN-2,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Information regarding control of grasshopper and aphid in  paddy ?
","ਝੋਨੇ ਤੇ ਟਿਡੇ  ਅਤੇ ਤੇਲੇ ਦੀ ਰੋਕਥਾਮ ਲਈ ਚੈਸ (Pymetrozine 50 WG)120 gm ਜਾਂ 40 ml ਕੋਨਫ਼ੀਡੋਰ (Imidacloprid 200 SL (17.8 % w/w)ਜਾਂ ਏਕਾਲਕਸ (Quinalphos 25% EC )800 ml ਜਾਂ 1  ਲੀਟਰ ਕਲੋਰਪਾਈਰੀਫਾਸ 20 ਈ ਸੀ  ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿਚ ਘੋਲ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਲਈ ਸਪ੍ਰੇ ਕਰੋ",2020-08-22T13:15:21.253,2020,8
JHARKAND,BOKARO,CHAS,NA,AGRICULTURE,Others,Others,"Government Schemes","pmkisan related issue","--आप पीएम किसान से रिलेटेड समस्या का समाधान के लिए प्रखंड अंचला पदाधिकारी से संपर्क करें अगर आपकी  समस्या का समाधान नहीं होता है तो  डीसी ऑफिस में पीएम किसान  नोडल ऑफिसर  से संपर्क करें या डीसी ऑफिस में  नेशनल इनफॉर्मेटिक्स सेंटर में जाकर संपर्क करें आपकी समस्या का समाधान हो जाएगा (PM-Kisan Helpline No. 011-23381092 , 011- 24300606)",2020-08-22T13:15:28.367,2020,8
PUNJAB,AMRITSAR,CHOGAWAN-2,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Nutrient Management","Information regarding better yield of paddy?
","ਝੋਨੇ ਦੇ ਵਧੀਆ ਝਾੜ ਲਈ 2 ਕਿਲੋ ਐਨ ਪੀ ਕੇ 13:0:45 ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਚ ਪਾਕੇ ਨਿਸਰਨ ਵੇਲੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾ ਕਰੋ ",2020-08-22T13:15:44.217,2020,8
MAHARASHTRA,AMRAVATI,"ANJANGAON S",NA,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","	Plant Protection	","FARMER ASKED ATTACK OF SUCKING PEST IN COTTON ?","कपाशी - रस शोषक किडी नियंत्रण - अलिका 8 मिली / १५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. (थायोमेथाक्झाम 12.6 %+ लाम्बडा सायलोथ्रीन 9.5%)
",2020-08-22T13:16:07.273,2020,8
RAJASTHAN,HANUMANGARH,BHADRA,NA,AGRICULTURE,Others,Others,"Market Information","tell me about water conditioner","वाटर कंडीशनर विद्युत चुम्बकीय सिद्धांत को प्रतिध्वनित करने पर काम करता है। इलेक्ट्रॉनिक यूनिट एक कंप्यूटराइज्ड जनरेटेड यूनिक और कॉम्प्लेक्स रेज़ोमेटिंग इलेक्ट्रोमैग्नेटिक फ़्रीक्वेंसी वेव फॉर्म भेजकर काम करती है जो कैल्शियम और मैग्नीशियम अणुओं के भौतिक गुणों, आकार और आवेश को बदल देती है। जो कठोर नैनो-कणों में कठोर जल तत्वों को परिवर्तित करता है। तथागत वाटर सॉफ़्नर इसे खनिज के शुद्ध रूप में बेअसर या परिवर्तित करने में मदद करता है, जो आपके सिंचाई लाइन और मिट्टी के आंतरिक भाग पर चिपके हुए कठोर जल तत्वों को नियंत्रित करता है।",2020-08-22T13:16:27.32,2020,8
PUNJAB,MANSA,BUDHLADA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","ਮੌਸਮ-ਅੱਜ ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈI ਅਗਲੇ 2 ਦਿਨ ਬੱਦਲਵਾਈ ਬਣੀ ਰਹਿ ਸਕਦੀ ਹੈ ਅਤੇ ਹਲਕੀ ਤੋਂ ਦਰਮਿਆਨੀ ਬਰਸਾਤ ਹੋ ਸਕਦੀ ਹੈ , ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 36 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 26 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਤੇ ਹਵਾ ਦੀ ਗਤੀ 11-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ",2020-08-22T13:16:36.837,2020,8
CHHATTISGARH,BalodaBazar,PALARI,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Farmer needs information regarding control measures of Stem Borer in  Paddy crop?
","प्रिय किसान भाई आप  धान  में लगे तने छेदक किट के नियंत्रण के लिए आप करताप हाइड्रो क्लोराइड 4 % जी आर 8-10 किलो प्रति एकर 8-10 किलो बालू के साथ मिलाकर डाले I
",2020-08-22T13:16:48.35,2020,8
