StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,BHIWANI,DADRI-I,RABI,AGRICULTURE,Others,Others,Weather,"Information regarding weather in bhiwani.?","Information regarding weather in bhiwani.?
Some clouds and chance of rain fall today.",2017-01-15T20:08:29.61,2017,1
TELANGANA,WARANGAL,MAHBUBABAD,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","CHILLY UPWARD CURLING MANAGEMENT","CHILLY UPWARD CURLING MANAGEMENT : RECOMMENDED FOR SPRAY SPINOSAD 75 ML/ ACRE",2017-01-15T20:09:38.973,2017,1
ODISHA,ANUGUL,CHHENDIPADA,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT","Today we expect plus 15—14 °C, without precipitation, light air. Tomorrow: plus 16—25 °C, without precipitation, light breeze.",2017-01-15T20:10:23.36,2017,1
HARYANA,GURGAON,PATAUDI,RABI,AGRICULTURE,Cereals,Wheat,Weather,"Information regarding weather in gurgaon ?","some clouds and no chance of rainfall today.",2017-01-15T20:11:08.39,2017,1
HARYANA,FATEHABAD,"BHATTU KALAN",RABI,AGRICULTURE,Cereals,Wheat,Weather,"Information regarding weather in Fatehabad ?","weather in Fatehabad ?
Some clouds and no chance of rain fall today.",2017-01-15T20:11:13.727,2017,1
JHARKAND,GODDA,GODDA,JAYAD,HORTICULTURE,Vegetables,"Bottle Gourd ","	Plant Protection	",nutrient,"spray planofix @ 1 ml/lt of water",2017-01-15T20:12:09.02,2017,1
"UTTAR PRADESH",JAUNPUR,"MACHCHALI SHAHAR",RABI,AGRICULTURE,Others,Others,Weather,"Weather information ?","kisan bhai apke kshetr me is hafte koi barish hone ki sambhawana nahi hai",2017-01-15T20:12:48.2,2017,1
"UTTAR PRADESH",MIRZAPUR,JAMALPUR,RABI,AGRICULTURE,Others,Others,Weather,"weather   information ?","kisan bhai aapke yhan 20 january tak  barish ki sambhwana nhi hai",2017-01-15T20:14:18.463,2017,1
TAMILNADU,ERODE,KANGAYAM,RABI,AGRICULTURE,Others,Others,Weather,"weather report for  erode","recommended for the weather report  : today have  no rain",2017-01-15T20:15:04.947,2017,1
"ANDHRA PRADESH","Y S R ",T.SUNDUPALLE,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","plant hoppers management in mango","plant hoppers management in mango :RECOMMENDED TO SPRAY DIMETHOATE  400ML /200 LITERS OF WATER /ACRE",2017-01-15T20:15:24.51,2017,1
