StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
PUNJAB,BHATINDA,"TALWANDI SABO",NA,AGRICULTURE,Cereals,Wheat,0,"Weed Control in wheat (gulli Danda)","Lider,SF-10,13g,  TOTAL-16g,  Peuma Power-400ml,  Rukshuk+ topik-160g in 200liter water/Acre.",2012-11-25T15:08:00,2012,11
"UTTAR PRADESH",SHIVASTI,SIRSIYA,NA,HORTICULTURE,"Medicinal and Aromatic Plants",Mint,83,"3 BAAR KATIE KIYA HU","AAB LAGBHAG KHARAB HO GYA AHI",2012-11-25T15:08:00,2012,11
"UTTAR PRADESH",FATEHPUR,BAHUA,NA,AGRICULTURE,Cereals,Wheat,5,"USAR BHMI HAI","LOK-1 ,KRL1,2,3,419,RAJ3077,NW1067",2012-11-25T15:08:00,2012,11
TAMILNADU,THENI,ANDIPATTI,KHARIF,AGRICULTURE,Oilseeds,"Sesame (Gingelly/Til)/Sesamum",5,"sesame variety","sesame variety-CO 1,TMV 3 ,TMV 4",2012-11-25T15:09:00,2012,11
RAJASTHAN,JAIPUR,"0   ",KHARIF,AGRICULTURE,Cereals,Wheat,5,"tell me wheat varaities","raj-3077, raj-3777, raj-3765, raj-4083, wh-147",2012-11-25T15:10:00,2012,11
"MADHYA PRADESH",HOSHANGABAD,"0   ",KHARIF,AGRICULTURE,Cereals,Wheat,"	Plant Protection	",Wheat,"Wheat irrigation time",2012-11-25T15:13:00,2012,11
MAHARASHTRA,KOLHAPUR,HATKANGALE,NA,AGRICULTURE,Others,Others,29,"genrel information about cow milk?","as per data.",2012-11-25T15:16:00,2012,11
"MADHYA PRADESH",NARSIMPUR,"0   ",KHARIF,HORTICULTURE,Flowers,Gladiolus,0,"can i tell me irrigation use in gladiolous?","For Open field condition, irrigation is done at 7-8 days interval. Under Poly house condition, drip irrigation is done at 2-3 days interval",2012-11-25T15:17:00,2012,11
RAJASTHAN,BARAN,"0   ",NA,AGRICULTURE,Cereals,Wheat,0,"tell me  information varity for raj 4037","harvest time = 120&130, production=  55&60  , seedrate = 100",2012-11-25T15:18:00,2012,11
RAJASTHAN,AJMER,BHINAY,NA,AGRICULTURE,Cereals,Wheat,0,"tell me varity for wheat","raj 1482, raj 3765, raj 3077, raj 3777",2012-11-25T15:18:00,2012,11
