StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
BIHAR,SAMASTIPUR,ROSERA,NA,AGRICULTURE,Cereals,Wheat,Weather,"Farmer asked query on Weather","किसान भाई  मौसम का पूर्वानुमान अगले पांच दिनों में आपके क्षेत्र में वर्षा होने की संभावना नहीं हैै, आंशिक रूप से बादल छाए रहेंगे । कल का अपेक्षित अधिकतम तापमान 27 डिग्री सेल्सियस और न्यूनतम तापमान 17 डिग्री सेल्सियस और हवा की गति 9 किलोमीटर प्रति घंटा से पछिया  हवा  चलने की  संभावना है  |              ",2023-03-21T19:49:51.423,2023,3
MAHARASHTRA,OSMANABAD,OSMANABAD,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","धाराशिव तालुका हवामान अंदाज या आठवड्यात ढगाळ वातावरण राहील,हलक्‍या ते मध्यम पावसाची शक्यता आहे तापमान(अंश सेल्सियस ) -25 आणि कमाल- 32
वाऱ्याचा वेग(किमी/तास) -7,.........................................
धन्यवाद",2023-03-21T19:50:31.84,2023,3
"WEST BENGAL","WEST MEDINIPUR",JHARGRAM,NA,HORTICULTURE,Vegetables,Cucumber,Weather,"ASKING ABOUT DOSE OF SULPHUR 80 % WP/ WDG ","DOSE -SPRAY   SULPHUR 80 WP/WG/WDG @  2 GM / LIT. OF WATER.",2023-03-21T19:52:20.167,2023,3
"WEST BENGAL","North DINAJPUR",HEMTABAD,NA,AGRICULTURE,Others,0,"Market Information","Farmer asked query on Mandi details",,2023-03-21T19:52:55.937,2023,3
NA,NA,NA,NA,AGRICULTURE,Millets,"FingerMillet  (Ragi/Mandika)","Cultural Practices","Asking about spacing for ragi
","கேள்வி: கேழ்வரகு பயிரிட உகந்த இடைவெளி : பதில்: வரிசைக்கு வரிசை 30 செ. மீ மற்றும் செடிக்கு செடிக்கு 10 செ. மீ
",2023-03-21T19:53:40.55,2023,3
GUJARAT,RAJKOT,GONDAL,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","હવામાનની  વધુ  માહિતી માટે અહીં ક્લિક કરો https://www.imdagrimet.gov.in/weatherdata/BlockWindow.php",2023-03-21T19:55:29.97,2023,3
"WEST BENGAL",BARDDHAMAN,PURBASTHALI-I,NA,AGRICULTURE,Cereals,Wheat,Weather,"Farmer asked query on Weather","আবহাওয়ার পূর্বাভাস: আগামী পাঁচ দিনের মধ্যে  হালকা ধরণের  বৃষ্টিপাতের সম্ভাবনা আছে , আকাশ সাধারণত আংশিক মেঘলা থাকবে. আজকের প্রত্যাশিত সর্বোচ্চ তাপমাত্রা ৩০ ডিগ্রী সেলসিয়াস এবং সর্বনিম্ন তাপমাত্রা ২১ ডিগ্রী সেলসিয়াস, এবং বাতাসের গতি ৮ কিমি প্রতি ঘন্টা. 
",2023-03-21T19:56:12.697,2023,3
RAJASTHAN,GANGANAGAR,GANGANAGAR,NA,AGRICULTURE,Oilseeds,Mustard,"Government Schemes","ASKED ABOUT TO SUBSIDY ON SOLAR PLANT","सौर ऊर्जा प्लांट पर 60 % 3 HP, 5 HP एवं 7.5 HP एवं 10 HP पर अनुदान सरकार की तरफ से देय है।   
",2023-03-21T19:57:45.733,2023,3
RAJASTHAN,JODHPUR,MANDOR,NA,AGRICULTURE,Others,Others,"Government Schemes","ASKED ABOUT TO PM KISAN SAMMAN NIDHI YOJNA ?","पीएम किसान सम्मान निधि योजना में ईकेवाईसी करवाना अनिवार्य है अधिक जानकारी के लिए अपने क्षेत्रीय नोडल अधिकारी जी से संपर्क करें",2023-03-21T19:58:48.197,2023,3
"MADHYA PRADESH","SHEOPUR KALA",SHEOPUR,NA,AGRICULTURE,Others,Others,"Government Schemes","farmer wants to know information about pm Kisan Samman Nidhi Yojana?
","प्रधानमंत्री किसान सम्मान निधि योजना में आधार को खाते से जोड़ने के लिए अपने बैंक से संपर्क करें
बैंक द्वारा एनपीसीआई मैपर से आधार नंबर डी-सीड किया गया - आप बैंक में जाकर अकाउंट में डीबीटी चालू करवाएं या एनपीसीआई में आधार को दर्ज करवाएं
",2023-03-21T19:58:49.71,2023,3
