StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
BIHAR,BHOJPUR,UDWANTNAGAR,NA,AGRICULTURE,Others,Others,"Government Schemes","GOVT SCHEMES",18003456290,2019-04-28T08:18:18.933,2019,4
"HIMACHAL PRADESH",KULLU,ANNI,NA,HORTICULTURE,Fruits,Apple,"Cultural Practices","Information regarding spray at Petal fall stage In Apple?

","Spray With Nativo(Tebuconazole + Trifloxystrobin) @ 80 gm or  Hexaconazole @ 100 ml/200 lt water  & After 1-2 days spray Oberon (Spiromesifen) @ 60 ml or Malathion@ 200 ml /200 liter of water.
",2019-04-28T08:19:43.72,2019,4
"JAMMU AND KASHMIR",BADGAM,KHAN-SAHIB,NA,AGRICULTURE,0,0,Weather,"
weather forecast ?","TODAY
APR 28
20° /3°C
A passing afternoon shower
 
MON
APR 29
20° /7°
Times of clouds and sun
More 
TUE
APR 30
14° /5°
Cooler; downpours in the p.m.
More 
WED
MAY 1
16° /5°
Downpours in the afternoon
More 
THU
MAY 2
12° /4°
A couple of p.m. downpours
More
Now
Daily
Hourly
Morning
Afternoon
Evening
Overnight
DAY
20°HI
RealFeel® 24°
Precipitation 55%
Partly sunny, a passing shower this afternoon; air quality will be very unhealthy
Winds from the
NE 7 km/h
Gusts: 13 km/h
Max UV Index: 11 (Extreme)
Thunderstorms: 20%
Precipitation: 0 mm
Rain: 0 mm
Snow: 0 CM
Ice: 0 mm
Hours of Precipitation: 0.5 hrs
Hours of Rain: 0.5 hrs
NIGHT
3°LO
RealFeel® 4°
Precipitation 0%
Hazy; chilly; air quality will be very unhealthy
Winds from the
SW 6 km/h
Gusts: 11 km/h
Max UV Index: N/A
Thunderstorms: 0%
Precipitation: 0 mm
Rain: 0 mm
Snow: 0 CM
Ice: 0 mm
Hours of Precipitation: 0 hrs
Hours of Rain: 0 hrs",2019-04-28T08:19:45.593,2019,4
KARNATAKA,HASSAN,HOLENARSIPUR,NA,AGRICULTURE,Others,Others,"	Field Preparation	","Asked about  Sowing season in COTTON","SEASON FOR COTTON MAY - JULY",2019-04-28T08:20:14,2019,4
"MADHYA PRADESH",MANDSAUR,MALHARGARH,NA,AGRICULTURE,Others,0,Weather,"Farmer needs information regarding weather for dist. mandasur  Of state madhya pradesh?","
No chance for rainfall in next 5 days for mandsaur district and today temperature is 28-40-degree centigfrate and the speed of the wind will be between 15-20 kmph.

",2019-04-28T08:21:38.413,2019,4
BIHAR,KATIHAR,AZAMNAGAR,NA,AGRICULTURE,Others,Others,Weather,"WEATHER INFORMATION
","TODAY  NO  CHANCE OF RAIN IN YOUR AREA
",2019-04-28T08:21:52.593,2019,4
TAMILNADU,CUDDALORE,CUDDALORE,NA,HORTICULTURE,Flowers,Tuberose,"Nutrient Management","Asking about tuberose growth regulator	","Recommended for spray cycocel (B-Nine WSG) 5gm / 10lit 	",2019-04-28T08:23:09.907,2019,4
CHHATTISGARH,"RAJ NANDGAON",KHAIRAGARH,NA,AGRICULTURE,Others,Others,Weather,"Farmer needs information regarding Weather Condition for Kawardha Block in Kabeerdham District of Chhattisgarh State ?","Weather forecast for Dongargarh Block in Rajnandgaon District of Chhattisgarh State- Next 7 days (28 April to 4 May) will be possibility of partly cloudy weather but there is no chances of Rainfall. Today's Temperature is minimum 27 degree and maximum 43 degree centigrade. Today's Wind speed is 4 kilometer per hour.",2019-04-28T08:23:11.687,2019,4
"UTTAR PRADESH",KHERI,BANKEYGANJ,NA,AGRICULTURE,Others,Others,"Cultural Practices","Information about river water ?","Kisan bhai aap nahar ke paani se sambandith janakaari ke liye 18001805450 par sampark kare",2019-04-28T08:24:17.16,2019,4
MAHARASHTRA,HINGOLI,BASMAT,NA,AGRICULTURE,Others,Others,Weather,"FARMER ASKED ABOUT  -- Local Weather Report and Forecast For: HINGOLI    Dated :Apr 27, 2019 ?
","Local Weather Report and Forecast For: HINGOLI    Dated :Apr 27, 2019

Maximum Temp(oC) (Recorded. on 27/04/19)	45.1
Departure from Normal(oC)	6
Minimum Temp (oC) (Recorded. on 27/04/19)	28.8
Departure from Normal(oC)	7
24 Hours Rainfall (mm) (Recorded from 0830 hrs IST 
of yesterday to 0830 hrs IST of today)	NIL
R.H. at 0830 hrs (%)	28
R.H. at 1730 hrs (%) (Recorded. on 27/04/19)	13
Todays Sunset (IST)	--:--
Tommorows Sunrise (IST)	--:--
Moonset (IST)	--:--
Moonrise (IST)	--:--",2019-04-28T08:24:26.27,2019,4
