StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
GUJARAT,PORBANDAR,KUTIYANA,NA,AGRICULTURE,Others,Others,"Government Schemes","Ask about ongoing Agriculture government scheme information. 	   ","--કૃષિ સંબંધિત  ચાલુ યોજનાઓ ની વધુ જાણકારી માટે https://ikhedut.gujarat.gov.in/Public/frm_Public_SchemeDetails.aspx  વેબ્સાઈટ પર જોવું",2021-11-27T15:12:11.793,2021,11
GUJARAT,KHEDA,KATHLAL,NA,AGRICULTURE,Others,Others,"Government Schemes","Ask about information of smart phone scheme 	","ખેડૂત દ્વારા ખરીદવામાં  આવતા સ્માર્ટ  ફોન યોજના                                                                                                                                                                                                                                             અન્વયે  ખેડૂતને એક સ્માર્ટફોન ખરીદી કર્યેથી રૂ  15000/- સુધીની કિમત પર સહાય મળવાપાત્ર રહેશે. જેમાં ખેડૂતને સ્માર્ટને ની ખરીદ કિમતના 10 % સહાય અથવા રૂપિયા 1500/-  બે માંથી જે ઓછું હોય તે મળવાપાત્ર  રહેશે    પાત્રતા : રાજ્યના તમામ જમીન ધારક ખેડૂતોને મળવાપાત્ર રહેશે. આ યોજનામાં ખેડૂતો એક કરતાં વધુ ખાતા ધરાવતા હશે તો એમને એક જ ફોર્મ ભરાશે.  સંયુક્ત ખાતામાં એક જ  ખાતેદારને  લાભ મળવાપાત્ર  રહેશે.  આઈ ખેડૂત પોર્ટલ પર ઓન લાઇન  અરજી કરીને ડોકયુમેન્ટ ગ્રામ સેવકને જમા કરાવવા.. અરજી મંજૂર થયા ના 15 દિવસમાં  ફોન ખરીદી કરીને જરૂરી  દસ્તાવેજો  EX 1. સ્માર્ટફોનનું  GST વાળું બિલ 2. મોબાઈલ ના IMEI  નંબર   3.  8  અ ની નકલ  4.  રદ કરેલ ચેક 5. આધારકાર્ડની નકલ  જમા કરાવવી. ફોર્મ ભરવાવાની તારીખ 26-11-2021 થી  19-12-2021.  વધુ માહિતી માટે I khedut પોર્ટલ પર https://ikhedut.gujarat.gov.in/iKhedutPublicScheme/ અને કિસાન કોલ સેંટર  1800 180 1551 પર સંપર્ક કરો",2021-11-27T15:12:51.167,2021,11
"UTTAR PRADESH",KANNAUJ,TALGRAM,NA,HORTICULTURE,Vegetables,Potato,"	Plant Protection	","information about insect control of potato crop ?","  प्रिय कृषक बंधू आप आलू की फसल में कीट की रोकथाम के लिए क्लोरोपाइरीफोस 20 % E.C + साइपरमैथरीन 5 % E.C  को 400-500 मिलीलीटर को 200 लीटर पानी में घोल बनाकर आप शाम के समय छिड़काव कीजिये । ",2021-11-27T15:13:39.077,2021,11
HARYANA,PANCHKULA,"RAIPUR RANI",NA,HORTICULTURE,Vegetables,Potato,"Nutrient Management","Information regarding improved growth in potato?
"," वृदि के लिए आप NPK (12:61:00) @1 किलोग्राम 100 लीटर पानी में मिलाकर  प्रति एकड़ छिड़काव करें.",2021-11-27T15:14:01.087,2021,11
TAMILNADU,VILLUPPURAM,KANDAMANGALAM,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Nutrient Management","Asking about Top fertilizer management for Paddy	","கேள்வி : நெல் மேலுரம் பதில் : கதிர் வரும் நேரத்தில் அம்மோனியம் சல்பேட் 30 கிலோ  /ஏக்கர் இட வேண்டும்
",2021-11-27T15:14:01.883,2021,11
HARYANA,PANCHKULA,"RAIPUR RANI",NA,HORTICULTURE,Vegetables,Potato,"Nutrient Management","Information regarding improved growth in potato?
"," वृदि के लिए आप NPK (12:61:00) @1 किलोग्राम 100 लीटर पानी में मिलाकर  प्रति एकड़ छिड़काव करें.",2021-11-27T15:14:03.6,2021,11
"ANDHRA PRADESH",KURNOOL,KOWTHALAM,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2021-11-27T15:14:04.393,2021,11
HARYANA,PANCHKULA,"RAIPUR RANI",NA,HORTICULTURE,Vegetables,Potato,"Nutrient Management","Information regarding improved growth in potato?
"," वृदि के लिए आप NPK (12:61:00) @1 किलोग्राम 100 लीटर पानी में मिलाकर  प्रति एकड़ छिड़काव करें.",2021-11-27T15:14:06.563,2021,11
"ANDHRA PRADESH",KURNOOL,KOWTHALAM,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," CLOUDY WEATHER,NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మొబ్బులతో ఉంటుంది ,జల్లులు పడే అవకాశం లేదు 
",2021-11-27T15:14:06.89,2021,11
"MADHYA PRADESH",NARSIMPUR,GOTEGAON,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","किसान भाई आप के गोटेगाँव तहसील  मे अगले 5 दिनो  तक वर्षा की संभावना नहीं है| आज का तापमान 12-28  डिग्री- मिली रहेगा तथा 05-10 किलोमीटर प्रति घंटे की गति से हवा चलेगी।",2021-11-27T15:14:07.873,2021,11
