StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"ANDHRA PRADESH",SRIKAKULAM,KOTTURU,NA,AGRICULTURE,Others,Others,"Government Schemes"," FARMER ASKED QUERY ON PM KISAN SCHEME","FTO is generated and Payment confirmation is pending",2021-10-05T18:06:58.27,2021,10
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","--QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA RELATED PROBLEMS","किसान आवेदन की स्थिति
किसान का नाम मिहिर कुमार रजक पिता का नाम अकुल रजाक
आधार नंबर: XXXXXXXX1935 मोबाइल नंबर: XXXXXXXX8838
खाता संख्या: XXXXXXXX8924 IFSC कोड: XXXXXXXXN488
राज्य JHARKHAND जिला DHANBAD
पंजीकरण दिनांक 24-09-2020 अस्वीकृति का कारण
राज्य/जिला स्तर पर अनुमोदन के लिए लंबित स्थिति
",2021-10-05T18:07:09.547,2021,10
KARNATAKA,GULBARGA,AFZALPUR,NA,HORTICULTURE,Fruits,Banana,"Market Information","Asked about market rate banana
","Market Prices For  Banana / ಬಾಳೆಹಣ್ಣು/Nendra Bale / ನೇಂದ್ರಬಾಳೆ
Market	Market Date	Variety	Arrivals	Minimum Price	Maximum Price	Modal Price
BINNY MILL (F&V)	04/10/2021	Elakki Bale	1151	1000	4100	2550
BINNY MILL (F&V)	04/10/2021	Nauti Bale	25	700	1500	1100
BINNY MILL (F&V)	04/10/2021	Nendra Bale	77	1000	2100	1550
BINNY MILL (F&V)	04/10/2021	Pachha Bale	423	600	1000	800
CHANNAPATNA	05/10/2021	Elakki Bale	35	2100	3600	3000
CHANNAPATNA	05/10/2021	Pachha Bale	15	400	700	500
DAVANAGERE	05/10/2021	Elakki Bale	5	1200	2000	1800
DAVANAGERE	05/10/2021	Pachha Bale	4	1200	1500	1300
MANGALURU	05/10/2021	Other	5	2400	2900	2700",2021-10-05T18:07:11.2,2021,10
HARYANA,JIND,JULANA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आप के जिले में आज हल्के बादल छाए रहेंगे और हलकी बरसात की संभावना है, अधिकतम तापमान 33 डिग्री सेल्सियस और न्यूनतम तापमान 26 डिग्री सेल्सियस और हवा की गति 10-15 किलोमीटर प्रति घंटा रहेगी ।",2021-10-05T18:07:20.653,2021,10
KARNATAKA,GULBARGA,ALAND,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," ಇಂದು ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದ್ದು ,ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ (25%) , ಇಂದಿನ ನಿರೀಕ್ಷೆ (ಗರಿಷ್ಠ ತಾಪಮಾನ 30° C ಮತ್ತು ಕನಿಷ್ಠ ತಾಪಮಾನ 21° C ಮತ್ತು ಗಾಳಿಯ ವೇಗ ಗಂಟೆಗೆ ೧೧ ಕಿಲೋಮೀಟರ್ ವೇಗದಲ್ಲಿ ಚಲಿಸುವ ಸಾಧ್ಯತೆಯಿದೆ).   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
",2021-10-05T18:07:23.383,2021,10
"MADHYA PRADESH",SHAJAPUR,SHAJAPUR,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer wants to know information about PM Kisan Samman Nidhi Scheme?
","प्रधानमंत्री किसान सम्मान निधि योजना के पंजीयन के लिए पटवारी जी से संपर्क करे या किसान सम्मान निधि योजना की जानकारी के लिए संपर्क करें हेल्प लाइन नंबर 011-23381092,011-23332012. http://www.pmkisan.gov.in साइट पर विजिट करें।
",2021-10-05T18:07:56.737,2021,10
TELANGANA,"WARANGAL RURAL",ATHMAKUR,NA,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Sowing Time and Weather","SOILS AND SEED RATE OF BENGAL GRAM ","తేమ బాగా పట్టివుంచే సారవంతమైన మధ్యస్థ మరియు నల్లరేగడి నేలలు అనుకూలం
దేశవాళి రకాలు :
25-30 కిలోలు/ఎకరానికి

కాబూళీ రకాలు :
45-60 కిలోలు/ఎకరానికి

",2021-10-05T18:08:14.99,2021,10
ODISHA,GANJAM,GANJAM,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","green leaf hopper in paddy","Recommended to spray Fipronil 5% SC @ 400 ml per 200 litre of water per 1 acre of land - systemic & Broad spectrum ",2021-10-05T18:09:12.77,2021,10
"UTTAR PRADESH",RAEBARELI,CHHATOH,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","False smut control in paddy crop?","श्रीमान धान में कंडुआ रोग नियंत्रण के लिए प्रोपीकोनाज़ोल 25 प्रतिशत ई.सी. 200 मि.ली प्रति एकड़ 200 लीटर पानी में घोलकर छिड़काव करें ",2021-10-05T18:09:39.947,2021,10
"UTTAR PRADESH",LALITPUR,MANDAWARA,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)",Weather,"Give information about weather forecast of block-Mainwara in district- Lalitpur ...?","श्रीमानजी 5 अक्टूबर से 10 अक्टूबर के बीच आंशिक रूप से हल्के बादल छाए रहेंगे और 5,6,7 अक्टूबर को बूंदा-बांदी होने की संभावना है एव न्यूनतम तापमान 25° C और अधिकतम तापमान 31 ° C है एवं हवा की गति 7-14 किलोमीटर प्रति घंटा रहने की संभावना है। अतः मौसम के अनुसार कृषि कार्य को करें।",2021-10-05T18:09:50.913,2021,10
