StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
MAHARASHTRA,NANDED,"NAIGAON (KH)",NA,HORTICULTURE,"Plantation Crops",Babool,"Seeds and Planting Material","variety ?","bamboo &#2332;&#2366;&#2340;&#2368; &#2361;&#2369;&#2337;&#2366;, &#2330;&#2367;&#2357;, &#2350;&#2375;&#2332;",2013-11-02T10:41:33,2013,11
PUNJAB,BHATINDA,"TALWANDI SABO",KHARIF,AGRICULTURE,Cereals,"Oats ","Cultural Practices","HOW TO CONTROL MEGNEEGE DEFICENCY IN OATS CROP ?","SPRAY TO MAGNICIUAM SULPHATE @ 1 KG IN 200 LITER OF WATER / ACRE .",2013-11-02T10:42:37,2013,11
MAHARASHTRA,NANDED,MODKHED,NA,HORTICULTURE,Fruits,Pomegranate,"	Plant Protection	","dropping pomegranate fruit","&#2337;&#2366;&#2355;&#2367;&#2306;&#2348;&#2366;&#2330;&#2368; &#2347;&#2355; &#2327;&#2355; -&#2325;&#2379;&#2346;&#2352; &#2323;&#2325;&#2360;&#2368;&#2325;&#2381;&#2354;&#2379;&#2352;&#2366;&#2311;&#2337; 30 &#2327;&#2381;&#2352;&#2373;&#2350; + &#2346;&#2381;&#2354;&#2366;&#2344;&#2379;&#2347;&#2367;&#2325;&#2381;&#2360; 3 &#2350;&#2367;&#2354;&#2368;/10 &#2354;&#2367;&#2335;&#2352; &#2346;&#2366;&#2339;&#2381;&#2351;&#2366;&#2350;&#2343;&#2381;&#2351;&#2375; &#2328;&#2375;&#2314;&#2344; &#2347;&#2357;&#2366;&#2352;&#2339;&#2368; &#2325;&#2352;&#2366;&#2357;&#2368;.",2013-11-02T10:42:39,2013,11
"MADHYA PRADESH",VIDISHA,BASODA,KHARIF,AGRICULTURE,Cereals,Wheat,0,"Time of sowing in wheat","Unirrigated wheat from October -15 October 31, 2. Ardhsincit wheat from October 15 till November 10, 3. Irrigated wheat (a) from November 10 to 25th November, 4. Irrigated wheat (delay) from December 5 to December 20.",2013-11-02T10:43:46,2013,11
RAJASTHAN,DHAULPUR,BASERI,KHARIF,HORTICULTURE,Vegetables,Potato,0,"TELL ME GRUB CONTROL","USE CHLOROPYRIFOS 20% EC 4 LITER PER HA WITH IRRIGATION",2013-11-02T10:44:12,2013,11
"ANDHRA PRADESH",ANANTPUR,GANDLAPENTA,NA,HORTICULTURE,Vegetables,Tomato,0,"market estimation","given information",2013-11-02T10:45:10,2013,11
MAHARASHTRA,NANDED,MODKHED,NA,AGRICULTURE,Pulses,"Pigeon pea (red gram/arhar/tur)","Agriculture Mechanization","leaf eating cater pillar on redgram","&#2340;&#2369;&#2352;&#2368;&#2357;&#2352; &#2346;&#2366;&#2344;&#2375; &#2326;&#2366;&#2339;&#2366;&#2352;&#2368; &#2310;&#2355;&#2368; - &#2344;&#2367;&#2306;&#2348;&#2379;&#2355;&#2368; &#2309;&#2352;&#2381;&#2325; 20 &#2350;&#2367;&#2354;&#2367; + &#2325;&#2381;&#2354;&#2379;&#2352;&#2379;&#2346;&#2366;&#2351;&#2352;&#2368;&#2347;&#2379;&#2360; 20 &#2350;&#2367;&#2354;&#2367; / 10 &#2354;&#2367;&#2335;&#2352;  &#2346;&#2366;&#2339;&#2381;&#2351;&#2366;&#2340;&#2370;&#2344; &#2347;&#2357;&#2366;&#2352;&#2339;&#2368; &#2325;&#2352;&#2366;",2013-11-02T10:45:17,2013,11
ODISHA,SAMBALPUR,DHANKAUDA,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	",BPH,"TATAMIDA 1ML/3L",2013-11-02T10:45:55,2013,11
MAHARASHTRA,YEVATMAL,DARWHA,NA,AGRICULTURE,Others,Others,0,"Weather Report","&#2310;&#2332; &#2338;&#2327;&#2366;&#2355; &#2357;&#2366;&#2340;&#2366;&#2357;&#2352;&#2339; &#2310;&#2361;&#2375; &#2310;&#2339;&#2367; &#2346;&#2366;&#2357;&#2360;&#2366;&#2330;&#2368; &#2358;&#2325;&#2381;&#2351;&#2340;&#2366; &#2344;&#2366;&#2361;&#2368;",2013-11-02T10:47:55,2013,11
TELANGANA,MAHABOOBNAGAR,MAKTHAL,NA,AGRICULTURE,Pulses,"Pigeon pea (red gram/arhar/tur)",0,"redgram leaf webber","chloropyiphos 2.5ml/li",2013-11-02T10:48:29,2013,11
