StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",SITAPUR,BEHTA,NA,AGRICULTURE,Cereals,Wheat,Varieties,"varieties of wheat","????? ?? ??????? DBW 17, PBW 5020, PBW 343, PBW 550, WH 542",2019-11-07T15:28:40.73,2019,11
RAJASTHAN,DHAULPUR,RAJAKHERA,NA,AGRICULTURE,Others,Others,"Training and Exposure Visits","FARMER ASKED THE ECO ORGANIC MANURE ?","?? ?????? ???? ???????? ??? ??????? ??? |",2019-11-07T15:28:44.3,2019,11
BIHAR,KATIHAR,KADWA,NA,AGRICULTURE,Others,Others,"Weed Management","WEED MANAGEMENT Atrazine ","--Apply Atrazine @ 0.25 kg/ha as pre-emergence on 3-5 DAS using ",2019-11-07T15:28:47,2019,11
HARYANA,AMBALA,AMBALA-I,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","?? ???? ???? ??? ????? ???? ??? ?????? ??  ????? ?? ??????? ??? ???? ?????? ??? ??? 27°C ,??? ??? 16 ° C?? ??? ?? ??? (??? ???  17 ,  ??? ??? 11) ???? / ???? ???? ?? ??????? ?? |",2019-11-07T15:28:48.45,2019,11
TELANGANA,KHAMMAM,KONIJERLA,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","SHEATH ROT IN CHILLI","????? ?????????????   600  ???????? + ????????????????  20  ???????? /200 ?????? ?????? ??????? ????? ?????? ???????? ??????
",2019-11-07T15:28:53.583,2019,11
MAHARASHTRA,BULDANA,SINDKHEDRAJA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","???????  ????  ?????? ?????? ?????,????? ???????? ??????? ???? ?????,??????? ?????? ???? .
??????(?)=????? -??  ??? ???? - ??  , 
???????? ???(??.??/???) = ?? .??????? .",2019-11-07T15:29:00.277,2019,11
UTTARAKHAND,NAINITAL,BETALGHAT,NA,AGRICULTURE,Others,Others,"Government Schemes","Where to contact the purchase of  power weeder","???? ???? ?? ???? ???? ????? ?? ?????? ??? ",2019-11-07T15:29:03.74,2019,11
"WEST BENGAL","WEST MEDINIPUR",KESHPUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"WEATHER FORECAST IN WEST MEDINIPUR  DISTRICT AT KESHPUR BLOCK .","WEATHER FORECAST IN WEST MEDINIPUR  DISTRICT AT KESHPUR BLOCK  - THERE IS  LOW TO MEDIUM  RAINFALL IN THE NEXT FIVE DAYS BUT PARTLY CLOUDY WEATHER WILL REMAIN. TODAY'S EXPECTED MAXIMUM TEMPERATURE IS ( 27°C AND MINIMUM TEMPERATURE OF 22.°C AND WIND SPEED IS LIKELY TO RUN AT  11 KILOMETRES PER HOUR).  AND AVOID IRRIGATION AS PER THE WEATHER FORECAST.
",2019-11-07T15:29:10.383,2019,11
"UTTAR PRADESH",FIROZABAD,NARKHI,NA,AGRICULTURE,Others,Others,"Government Schemes","Kisan panjikaran ki janakari ?","?? ????? ??????? ?????? ???? ????????? ?? ?????? ???? ??? ?????? ??????? ???? ???? ?? ?? ???? ?????? ?? ??????? ??? | ???????  ?????? ?? ??? ??? ?? ?????, ???? ??? ??? ??  ???? ????? ?? ????  ???? ??? ??? ???? ???? ????  I",2019-11-07T15:29:29.043,2019,11
PUNJAB,GURDASPUR,GURDASPUR,NA,AGRICULTURE,Cereals,Wheat,Varieties,"information regarding new variety of wheat ?
","??? ?? ???? ???? ?? ?? 3226 ?? ?? ???? 25 ?????? ??? 30 ????? ???? ????? ?? ??????? ?? ???? ??? ??? 22-28 ?????? ????? ??? ?? ?? ?? ??? 110 ???  115 ????????? ??,?? ???? ?? ?????? ???? ?? ",2019-11-07T15:29:58.247,2019,11
