StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"WEST BENGAL",NADIA,HARINGHATA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","আবহাওয়ার পূর্বাভাস: নাদিয়া  জেলা , হরিণ ঘাটা   ব্লক : আগামী পাঁচ দিন হালকা থেকে মাঝারি ধরণের  বৃষ্টিপাতের সম্ভাবনা আছে , আকাশ সাধারণত আংশিক মেঘলা থাকবে. আজকের প্রত্যাশিত সর্বোচ্চ তাপমাত্রা ৩৬ .৪ ডিগ্রী সেলসিয়াস এবং সর্বনিম্ন তাপমাত্রা ২৬.৭ ডিগ্রী সেলসিয়াস, এবং বাতাসের গতি ১১ কিমি প্রতি ঘন্টা.",2021-05-07T18:35:41.077,2021,5
"MADHYA PRADESH",CHHATARPUR,"BADA MALEHARA",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आपके यहाँ मौसम का पूर्वानुमान जिला छतरपुर एवं ब्लॉक नाम बड़ा मलहरा-अगले 3 दिन बारिश की कोई संभावना नहीं है लेकिन आंशिक रूप से बादल छाए रहेंगे। आज अधिकतम तापमान 42 डिग्री सेल्सियस और न्यूनतम तापमान 27 डिग्री सेल्सियस और हवा की गति 10-25 किलोमीटर प्रति घंटा चलने की संभावना है।
",2021-05-07T18:38:42.36,2021,5
"WEST BENGAL",NADIA,CHAPRA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","আপনার ব্লকে আগামী ৫ দিনের মধ্যে ৯, ১০, ১১  তারিখ হালকা থেকে মাঝারি ধরণের বৃষ্টিপাতের সম্ভাবনা আছে, বাকি দিন গুলোয় কোনো বৃষ্টিপাতের সম্ভবনা নেই। আকাশ সাধারণত আংশিক মেঘলা থাকবে, আগামী কালের প্রত্যাশিত সর্বোচ্চ তাপমাত্রা ৩৪ ডিগ্রী সেলসিয়াস এবং সর্বনিম্ন তাপমাত্রা ২৫ ডিগ্রী সেলসিয়াস, এবং বাতাসের গতি গড়ে ১২ কিমি প্রতি ঘন্টা। ",2021-05-07T18:45:49.267,2021,5
ODISHA,CUTTACK,MAHANGA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","Weather forecast for Cuttack District at Mahanga Block : - There is possibility of very light to heavy rainfall in next 5 days, and sky will remain partly cloudy. Today's expected maximum temperature is 33 °C and minimum temperature of 25°C and wind speed likely to run at 17 km per hour. ",2021-05-07T18:57:20.95,2021,5
"WEST BENGAL","WEST MEDINIPUR",JHARGRAM,NA,HORTICULTURE,Fruits,Litchi,"Nutrient Management","ASKING ABOUT IMPROVE QUALITY  IN LITCHI ","আপনি গ্রেড - ৫  (বোরন , জিংক , মলিবডেনাম,কপার , ম্যাঙ্গানিজ  ) @ ২ -৩ গ্রাম প্রতি লিটার জলে গুলে স্প্রে করবেন",2021-05-07T19:00:51.187,2021,5
TAMILNADU,KRISHNAGIRI,KAVERIPATTINAM,NA,AGRICULTURE,Others,Others,"Government Schemes","Asking about PM kisan samman nidhi installment information","கேள்வி:பிஎம் கிசான் சம்மன் நிதி திட்டத்தில் அடுத்த தவணை வருவது தொடர்பாக பதில்: இந்த மாத இறுதிக்குள் வர வாய்ப்புள்ளது.",2021-05-07T19:04:03.877,2021,5
"MADHYA PRADESH",SATNA,"RAMPUR BAGHELAN",NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer wants to know information about registration of reaper subsidy scheme ?","कृषि यंत्र अनुदान योजना अंतर्गत रीपर के पंजीयन से संबंधित जानकारी के लिए कृषि अभियांत्रिकी संचनालय भोपाल के हेल्पलाइन नंबर 0755 4935001  पर संपर्क करें",2021-05-07T19:06:42.823,2021,5
"MADHYA PRADESH",RAJGARH,BIAORA,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer wants know information about current status in PM-Kisan samman nidhi yojna ?
","आपके किसान सम्मान निधि योजना के तहत आवेदन की स्थिति:- आप की चार किस्त आ चुकी है पांचवी किस्त लंबित है कुछ समय प्रतीक्षा करें आ जाएगी और अधिक जानकारी के लिए इस 01124300606 नंबर पर संपर्क करें।,बेनेफिशरी स्टेटस चेक करने के लिए टाइप करे -http://www.pmkisan.gov.in/BeneficiaryStatus
",2021-05-07T19:11:52.887,2021,5
"MADHYA PRADESH",PANNA,PAWAI,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmar want to know information about solar power energy?","प्रिय किसान भाई सोलर ऊर्जा की जानकारी के लिए संपर्क करे , मध्य  प्रदेश  ऊर्जा  विकास  निगम  लिमिटेड , फ़ोन  नंबर -0755- 2556566",2021-05-07T19:15:59.38,2021,5
"MADHYA PRADESH",REWA,REWA,NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer needs information regarding Chief Minister Kisan Kalyan Yojana ?","मुख्यमंत्री किसान कल्याण योजना से संबंधित अधिक जानकारी के लिए पटवारी साहब से संपर्क करें |
",2021-05-07T19:21:30.75,2021,5
