StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
RAJASTHAN,JAISALMER,JAISALMER,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","मौसम का पूर्वानुमान जिले का नाम…जैसलमेर..और ब्लॉक…जैसलमेर अगले 5 दिनों में वर्षा होने की संभावना है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (33 डिग्री सेल्सियस और न्यूनतम तापमान 24 डिग्री सेल्सियस और हवा की गति 17 किलोमीटर प्रति घंटा) चलने की संभावना है।
",2020-09-01T16:33:51.7,2020,9
RAJASTHAN,JODHPUR,BHOPALGARH,NA,AGRICULTURE,Pulses,"Green Gram (Moong Bean/ Moong)","	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN  GREEN GRAM  ?
","प्रोफेनोफोस + साईपरमेथ्रिन दवा का 1.5 एम.एल. प्रति लीटर पानी में घोल बना कर छिड़काव करें।
",2020-09-01T16:34:02.62,2020,9
RAJASTHAN,HANUMANGARH,HANUMANGARH,NA,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","	Plant Protection	","TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN COTTON ","कॉपर ऑक्सी क्लोराइड 45 ग्राम + स्ट्रेप्टोसाईक्लीन 1.5 ग्राम दवा का प्रति 15 लिटर पानी में घोल बना कर छिड़काव करें।
",2020-09-01T16:35:04.85,2020,9
"JAMMU AND KASHMIR",BARAMULLA,PATTAN,NA,HORTICULTURE,Fruits,Apple,"	Plant Protection	","call disconnect","call disconnect",2020-09-01T16:35:36.033,2020,9
"UTTAR PRADESH",SULTANPUR,DHANPATGANJ,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"Information about weather forecast of Block Haliapur in District Sultanpur.....?","सर आपके यहाँ  2 और 4 सितंबर  में माध्यम  बारिश  होने की संभावना है लेकिन 3, 5 और  6 सितंबर  में हल्की बूंदा बांदी  होने   की संभावना है आज का न्यूनतम तापमान 28 डिग्री सेल्सियस और अधिकतम तापमान 31 डिग्री सेल्सियस और हवा की गति 7 किमी / घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य करें |",2020-09-01T16:35:41.617,2020,9
HARYANA,KARNAL,NILOKHERI,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आज आपके जिले में हल्के बादल छाए रहेंगे हल्की बरसात होने की संभावना है आज का अधिकतम तापमान 34 डिग्री सेल्सियस और न्यूनतम तापमान 26 डिग्री सेल्सियस रहेगा और हवा की गति 10 किलोमीटर से 25 किलोमीटर प्रति घंटे की रफ्तार से चलने की संभावना है !",2020-09-01T16:36:02.973,2020,9
RAJASTHAN,BARMER,SHEO,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","मौसम का पूर्वानुमान जिले का नाम. BARMER.और ब्लॉक… SHEO.. अगले तीन दिनों में मध्यम वर्षा होने की संभावना है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (35डिग्री सेल्सियस और न्यूनतम तापमान 25 डिग्री सेल्सियस और हवा की गति 21 किलोमीटर प्रति घंटा) चलने की संभावना है। और बारिश होने की स्थिति में कृपया फसलों में किसी भी प्रकार का स्प्रे ना करें सिंचाई ना करें।",2020-09-01T16:36:03.1,2020,9
KARNATAKA,RAICHUR,RAICHUR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather",,2020-09-01T16:36:04.033,2020,9
"MADHYA PRADESH",CHHINDWARA,CHAURAI,NA,AGRICULTURE,Others,Others,"Crop Insurance","Farmer needs information about complaint for crop insurance?","--प्रिय किसान, फसल बीमा की शिकायत के लिए कृपया सीएम हेल्प लाइन नंबर 181 पर संपर्क करें",2020-09-01T16:36:37.497,2020,9
TELANGANA,MAHABUBABAD,KESAMUDRAM,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది",2020-09-01T16:36:58.57,2020,9
