StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
MAHARASHTRA,BULDANA,KHAMGAON,NA,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast?
","THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES.
",2019-02-06T15:21:11.037,2019,2
MAHARASHTRA,OSMANABAD,OSMANABAD,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","ASKING ABOUT SPRAY FOR CONTROLLING FRUIT DROP ON MANGO ? 
","Spray Plano fix 5ml/15 Lit of Water. (NAA) BAYER
",2019-02-06T15:21:31.613,2019,2
KARNATAKA,HAVERI,HAVERI,NA,AGRICULTURE,Others,Others,"Market Information","Asked about market rate
of maize","HANGAL	Local	Medium	3442	Quintal	1650	1950",2019-02-06T15:21:46.637,2019,2
MAHARASHTRA,BULDANA,SINDKHEDRAJA,NA,AGRICULTURE,Others,Others,Weather,"Farmer Asked About Weather Forecast ?
","Weather Forecast -This week weather is cloudy and NO Possibility of Rainfall Chances  TEMP -MIN. 15 DEGREE AND MAX. 28 
",2019-02-06T15:21:59.757,2019,2
"UTTAR PRADESH","SAMBAL (BHIM NAGAR)",Junawai,NA,AGRICULTURE,Others,Others,Weather,DISCONNECTED,DISCONNECTED,2019-02-06T15:22:09.647,2019,2
PUNJAB,MANSA,SARDULGARH,NA,AGRICULTURE,Others,Others,Weather," Information regarding weather forecasting? 
","Mostly cloudy and chances of light rainfall.
",2019-02-06T15:22:16.917,2019,2
"UTTAR PRADESH",MATHURA,NANDGAON,NA,AGRICULTURE,Others,Others,Weather,"Tell me about weather information in district Mathura?","Farmer brother there is possibility of cloud and light drizzle this week 7 February.
",2019-02-06T15:22:20.287,2019,2
"MADHYA PRADESH",RAISEN,BEGAMGANJ,NA,AGRICULTURE,Others,0,Weather,"Farmer needs information regarding for raisen district of madhya pradesh state?
","No chance for rainfall in next 4  days for your raisen district and today temperature is minimum 17 degree centigrate maximum 28-degree centigrate and the speed of the wind will be between 16 kmph.
",2019-02-06T15:22:45.06,2019,2
"JAMMU AND KASHMIR",BADGAM,NARBAL,NA,HORTICULTURE,Vegetables,Cauliflower,"Cultural Practices","REGARDING PLANTING TIME OF CAULIFLOWER ?","BEST TIME FOR PLANTING OF CAULIFLOWER IS APRIL TO MAY",2019-02-06T15:23:36.663,2019,2
"MADHYA PRADESH",NARSIMPUR,NARSIMHAPUR,NA,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer want to know information about  how to increase growth of  bengal gram crop ?","Dear farmer for the good increasing growth of the bengal gram crops, foliar spray of soluble compost N P K 0:52:34 @ 100 grams per pump.
",2019-02-06T15:24:58.287,2019,2
