StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,BHIWANI,SIWANI,NA,AGRICULTURE,Oilseeds,Mustard,"	Plant Protection	","
Information regarding control of alternaria blight, white rust  in mustard ?
 ","सरसो में फंगस (अल्टेरनारिया  ब्लाइट ,फुलिया और सफ़ेद रतुआ) की  रोकथाम के  लिए आप  600 ग्राम  मैन्कोजेब एम-45 को 250 से 300   लीटर पानी में मिलाकर प्रति एकड़ की दर से 15 दिन के अंतर पर  3-4 बार छिड़काव  करे |
",2022-10-31T17:00:13.75,2022,10
"UTTAR PRADESH","SIDDHARTH NAGAR",DOMARIYAGANJ,NA,AGRICULTURE,Others,Others,"Government Schemes","Pls tell me beneficiary status under the Pradhan Mantri Kisan Samman Nidhi Yojana.","श्रीमान जी किसान सम्मान निधि योजना के अंतर्गत जानकारी लेने के लिए 1800 – 180 – 1488 ,155 261 या 1800-11-5526 , 011-24300606 , 011- 23381092 से संपर्क करें",2022-10-31T17:00:48.367,2022,10
MAHARASHTRA,YEVATMAL,NER,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," नेर तालुका वातावरण अंदाज आज पासून येणारे दहा दिवस हलक्या मध्यम स्वरूपाचे ढगाळ राहील आणि पावसाची शक्यता हलक्‍या मध्यम स्वरूपाचे राहील आजचे तापमान 25 अंश सेल्सिअस ते 30अंश सेल्सिअस पर्यंत आहे वाऱ्याचा वेग ताशी तीन ते पाच किलोमीटर आहे वाऱ्याची दिशा पश्चिम ते पूर्व आहे आणि आदरता 50 ते 60 टक्के आहे धन्यवाद ",2022-10-31T17:01:44.54,2022,10
"UTTAR PRADESH",KHERI,BEHJAM,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about Pradhan Mantri Kisan Samman Nidhi Yojana? ","महोदय जी प्रधानमंत्री किसान सम्मान योजना की  12वीं  किस्त प्रतीक्षा सूची में है ",2022-10-31T17:02:24.697,2022,10
"MADHYA PRADESH",REWA,REWA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","भारतीय मौसम विभाग के अनुसार आपके रीवा जिले के रीवा विकासखंड में आज हल्के फुल्के बादल रह सकते हैंकिंतु बारिश की किसी प्रकार की संभावना नहीं है तथा कुछ समय बाद मौसम साफ हो जाएगा इसी प्रकार का सामान्य मौसम आपके यहां अगले 8-10 दिनों तक रहेगा आज का अधिकतम तापमान 28 डिग्री सेल्सियस तथा न्यूनतम तापमान 20 डिग्री सेल्सियस रहने की संभावना है एवं हवा की गति 5 से 10 किलोमीटर प्रति घंटे की रफ्तार से चलने की संभावना है",2022-10-31T17:02:24.697,2022,10
"MADHYA PRADESH",SEONI,SEONI,NA,AGRICULTURE,Cereals,Wheat,Varieties,"farmer want to know information about varieties of irrigated wheat ?
","गेहू की चपाती हेतु उपयुक्त किस्मे:- पूसा उजाला (HI-1605)-35-45 क्विंटल प्रति हैक्टर उपज, 1-2 सिंचाई की आवश्यकता होती है, Wheat MP 3382: परिपक्वता -120 दिन , उपज 60 क्विंटल प्रति हैक्टर है
",2022-10-31T17:02:31.233,2022,10
KARNATAKA,HASSAN,ARSIKERE,NA,HORTICULTURE,Vegetables,Onion,"Cultural Practices","Asked about Varieties 
","arka kalyan. bellary red, nasik red, arka nikethan, arka keerthan",2022-10-31T17:04:10.51,2022,10
RAJASTHAN,JHUNJHUNU,CHIRAWA,NA,AGRICULTURE,Oilseeds,Mustard,"	Plant Protection	","ASKED ABOUT TO INSECT CONTROL IN 
","सफेद कुंगी : पौधे के पत्तों, तनों और फूलों के ऊपर सफेद रंग के दाने दिखाई देते हैं। प्रभावित भाग फूल जाता है। यदि खेत में नुकसान दिखे तो रोकथाम के लिए मैटालैक्सिल 8 प्रतिशत + मैनकोजेब 64 प्रतिशत 2 ग्राम प्रति लीटर पानी में डालकर स्प्रे करें। यदि जरूरत पड़े तो 10-15 दिनों के बाद एक ओर स्प्रे करें।
 
",2022-10-31T17:04:18.247,2022,10
"WEST BENGAL",BARDDHAMAN,KATWA-I,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","ASKING ABOUT CONTROL OF BROWN PLANT HOPPER IN PADDY "," SPRAY BUPROFEZIN 20% + ACEPHATE 50% WP @ 2 GM / LITER OF WATER",2022-10-31T17:04:20.947,2022,10
GUJARAT,JAMNAGAR,DHROL,NA,AGRICULTURE,Oilseeds,Mustard,"Weed Management","farmer ask for weedicide dose "," રાઈના પાકમાં નીંદામણ નિયંત્રણ માટે પેન્ડીમિથાલીન 30% EC (સ્ટોમ્પ, પેન્ડીસ્ટાર, ધાનુટોપ, ટાટાપેન્ડી) ૧૦૦ મિલી / પંપ છંટકાવ કરવો	પ્રિ-પ્લાન્ટ અથવા પ્રિ-ઇમરજન્સ	વાવણી પહેલાં છાંટ્યા બાદ જમીનમાં બરાબર ભેળવી દેવી અથવા વાવણી પછી તરત જ છાંટવી. મોટાભાગના ઘાસવર્ગ અને કેટલાક પહોળા પાંડદાવાળા નીંદણનું નિયંત્રણ કરવા",2022-10-31T17:04:28.653,2022,10
