StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
BIHAR,GAYA,"BANKEY BAZAR",KHARIF,AGRICULTURE,0,Wheat,"Cultural Practices","Asking about cultivation of wheat .","Answer given detail to farmer.",2010-10-20T13:18:00,2010,10
MAHARASHTRA,BEED,"0   ",JAYAD,HORTICULTURE,0,1279,76,"control of fruit borer ?",NA,2010-10-20T13:18:00,2010,10
KARNATAKA,BAGALKOT,"0   ",NA,AGRICULTURE,0,Others,Weather,"rainfall data","Chance of T-storms 
30% chance of precipitation",2010-10-20T13:18:00,2010,10
RAJASTHAN,SIKAR,"0   ",KHARIF,HORTICULTURE,0,1268,76,"TELL ME CONTROL TARMAIET PEST IN MANGO.",NA,2010-10-20T13:22:00,2010,10
GUJARAT,JAMNAGAR,"0   ",JAYAD,AGRICULTURE,0,"Cotton (Kapas)",3,"Mealy bug in Cotton.","Suggested to spray DDVP 8ml+Quinalphosh 20ml/pump.",2010-10-20T13:23:00,2010,10
TAMILNADU,COIMBATORE,"0   ",JAYAD,HORTICULTURE,0,Marigold,75,"Leaf spot control measure in marigold","spray Bavistin 1 g / lit of water",2010-10-20T13:29:00,2010,10
JHARKAND,GARHWA,"0   ",NA,AGRICULTURE,0,1137,3,"STEMBORER PEST OF PADDY.","SPRAY REGENT @2ML/LIT OF WATER.",2010-10-20T13:30:00,2010,10
"UTTAR PRADESH",SULTANPUR,"0   ",JAYAD,AGRICULTURE,0,1066,3,"insect control in arhar","apply monocrotophos @ 2ml/liter of water",2010-10-20T13:31:00,2010,10
"UTTAR PRADESH",BIJNOR,"0   ",KHARIF,AGRICULTURE,0,959,5,"lentil ki variety","pant masur-639, pantmasur-406, n.masur-5",2010-10-20T13:31:00,2010,10
PUNJAB,SANGRUR,DHURI,JAYAD,AGRICULTURE,0,Wheat,18,"INFORMATION REGARDING SEED TREATMENT OF WHEAT CROP?","I TOLD THE KISAN SEED TREATMENT OF WHEAT CROP 1 GM RAXIL/1KG SEED.",2010-10-20T13:31:00,2010,10
