StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
PUNJAB,FARIDKOT,FARIDKOT,JAYAD,AGRICULTURE,0,1137,5,"INFORMATION REGARDING VARITIES OF RICE ?","I TOLD THE KISAN VARITIES ARE - PR-120,PR-118,PR-116,PR-114,PR-111,PR-108,PR-106,PR-115.",2010-05-11T16:04:00,2010,5
PUNJAB,HOSHIARPUR,HOSHIARPUR-I,KHARIF,AGRICULTURE,0,1137,5,"INFORMATION REGARDING VARITIES OF RICE ?","I TOLD THE KISAN VARITIES ARE - PR-120,PR-118,PR-116,PR-114,PR-111,PR-108,PR-106,PR-115.",2010-05-11T16:04:00,2010,5
PUNJAB,KAPURTHALA,"0   ",JAYAD,AGRICULTURE,0,1075,5,"INFORMATION REGARDING IMPROVED VARITIES OF MAIZE?","I TOLD THE KISAN IMPROVED VARITIES OF MAIZE ARE:- PMH-1,PMH-2,JH-3459,KESARI,PARBHAT & PUNJAB SWEETCORN-1.",2010-05-11T16:08:00,2010,5
"UTTAR PRADESH",BAREILLY,"0   ",JAYAD,HORTICULTURE,0,Mint,75,"CONTROL OF ROOT ROT ?","DRENCH THE ROOTS WITH CARBENDAZIM @ 1 GM PER LITRE OF WATER",2010-05-11T16:10:00,2010,5
RAJASTHAN,DHAULPUR,"0   ",RABI,HORTICULTURE,0,2103,76,"PROBLEM OF LEAF- MINAR IN OKRA CROP","USE-MALATHIYON 50EC 1ML/LITERWATER BY SPRAY",2010-05-11T16:11:00,2010,5
KARNATAKA,BELGAUM,"0   ",NA,AGRICULTURE,0,Others,Weather,"rainfall data","Scattered Clouds is there",2010-05-11T16:11:00,2010,5
"UTTAR PRADESH",HARDOI,"0   ",RABI,HORTICULTURE,0,"Amarphophallus (Surankand/Elephant Foot Yam)",76,"ghuiya me keeda lag raha hai","spray to malathian @ 2 ml/litre of water",2010-05-11T16:14:00,2010,5
PUNJAB,BHATINDA,"0   ",KHARIF,AGRICULTURE,0,1075,5,"INFORMATION REGARDING IMPROVED VARIETIES OF MAIZE ?","VARIETIES OF SUMMER MAIZE: PMH-1,PMH-2.",2010-05-11T16:16:00,2010,5
RAJASTHAN,ALWAR,"0   ",JAYAD,HORTICULTURE,0,1324,75,"TELL ME CONTROL BLIGHT DISEASES PAPAYA.","SPRAY MANKOZEB 2GM/LITTER WATER.",2010-05-11T16:17:00,2010,5
MAHARASHTRA,AHMADNAGAR,"0   ",NA,HORTICULTURE,0,1268,76,"control of bark eating caterpiller","use cotton plugging by using petrol",2010-05-11T16:22:00,2010,5
