StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",AZAMGARH,ATRAULIA,JAYAD,HORTICULTURE,Vegetables,1279,76,"insect control in brinjal","apply monocrotophos @ 2ml/liter of water",2011-05-19T01:52:00,2011,5
TAMILNADU,TIRUVANNAMALAI,CHEYYAR,JAYAD,HORTICULTURE,Vegetables,1279,76,"fruit borer in brijal","spray karate zeon 40gm/ac",2011-05-19T01:53:00,2011,5
CHHATTISGARH,"RAJ NANDGAON","0   ",KHARIF,AGRICULTURE,Cereals,1137,0,"to know about seed rate of rice.?","plz...seed rate of rice are 80-100kg./hact.",2011-05-19T01:54:00,2011,5
"UTTAR PRADESH",BANDA,"0   ",JAYAD,AGRICULTURE,"Sugar and Starch Crops","Sunnhemp (Patua)",3,"KANSUVA LAGA HAI","CARBOFURAN @25KG/HAC",2011-05-19T01:59:00,2011,5
"HIMACHAL PRADESH",MANDI,"MANDI SADAR",JAYAD,HORTICULTURE,Vegetables,1279,76,"how to control fruit borer of brinjal?","spray endosulfan @ 30ml in 15 litres of water.",2011-05-19T02:02:00,2011,5
"MADHYA PRADESH",NEEMUCH,MANASA,RABI,AGRICULTURE,Pulses,1064,3,"how to control caterpillar in moong?","should be spray trizophos @35ml/pump.......",2011-05-19T02:07:00,2011,5
HARYANA,BHIWANI,TOSHAM,JAYAD,AGRICULTURE,"Fiber Crops","Cotton (Kapas)",3,"CONTROL OF THRIPS IN COTTON CROP ?","SPRAY TO ROGOR @ 250 ML IN 150 LITRES OF WATER /ACRE .",2011-05-19T02:12:00,2011,5
KARNATAKA,CHIKMAGALUR,CHICKMAGALUR,NA,HORTICULTURE,Fruits,Coconut,"Fertilizer Use and Availability",fertilizers,"information given",2011-05-19T02:12:00,2011,5
HARYANA,HISSAR,HISAR-I,KHARIF,AGRICULTURE,"Fiber Crops","Cotton (Kapas)","Fertilizer Use and Availability","extra fertilizer dose in cotton crop ?","extra dose not applied .",2011-05-19T02:14:00,2011,5
"UTTAR PRADESH",GHAZIABAD,"0   ",JAYAD,AGRICULTURE,"Sugar and Starch Crops","Sunnhemp (Patua)",3,"dimak control in sugarcane","apply chloropariphas @ 4litre/ha. With irrigation water",2011-05-19T02:16:00,2011,5
