StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
RAJASTHAN,HANUMANGARH,"0   ",RABI,HORTICULTURE,0,Onion,76,"ONION CROP AFFECTED BY APHID.","SPRAY METASYSTOX 25 EC 2 ML/L WATER.",2010-03-15T12:18:00,2010,3
RAJASTHAN,HANUMANGARH,"0   ",RABI,AGRICULTURE,0,1064,5,"TELL ME BEST VARITIES OF MOONG.","K-851, MUM-2, PUSA BAISAKHUI.",2010-03-15T12:20:00,2010,3
RAJASTHAN,DAUSA,"0   ",RABI,HORTICULTURE,0,1275,75,"BOTTLE GAURD CROP IS AFFECTED BY BLIGHT DISEASE.","USE MENCOZEB 75 WP @ 2 GRAM PER LITYER WATER BY FOLIOR SPRAY.",2010-03-15T12:20:00,2010,3
RAJASTHAN,TONK,"0   ",JAYAD,AGRICULTURE,0,Others,"Soil Testing","WHAT I USE FOR BEST FERTILITY OF OUR SOIL?","USE ORGANIC MANURING WITH GREEN MANURING.",2010-03-15T12:20:00,2010,3
UTTARAKHAND,ALMORA,"0   ",KHARIF,HORTICULTURE,0,1275,78,"luki ki varities kya hain.","varities pusa samar,pant sankar luki-1,pant sankar luki-2",2010-03-15T12:24:00,2010,3
RAJASTHAN,TONK,"0   ",RABI,825,0,1266,"	Training	","I WANT TO GET TRAINING ON POULTRY.","CONTACT GOVT.POULTRY FARM 0141-2350929.",2010-03-15T12:25:00,2010,3
HARYANA,JHAJJAR,"0   ",KHARIF,AGRICULTURE,0,Wheat,3,"HOW TO CONTROL OF TELA IN WHEAT CROP ?","SPRAY ENDOSULFAN 35EC @ 500 ML. IN 250 LITRES OF WATER/ACRE.",2010-03-15T12:26:00,2010,3
"UTTAR PRADESH","KUSHI NAGAR","0   ",RABI,AGRICULTURE,0,1075,29,"MAIZE  ME FRIST IRRIGATION KEE ATAGE","20DAYS -25DAYS",2010-03-15T12:27:00,2010,3
"HIMACHAL PRADESH",MANDI,"0   ",KHARIF,HORTICULTURE,0,"Pea (Vegetable)",76,"HOW TO CONTROL POD BORARE IN PEA ?","SPRAY ENDOSALFAN @ 1.0-1.5 ML / 1 LITER  OF WATER.",2010-03-15T12:33:00,2010,3
"UTTAR PRADESH",FATEHPUR,"0   ",RABI,HORTICULTURE,0,Onion,78,"kharif me lagayi lajane jane wali onion ki variety","agrifounddark red,baswant-780,N-53",2010-03-15T12:34:00,2010,3
