StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","Ask about information on PM - KISAN beneficiary status","	પ્રધાનમંત્રી કિસાન સમ્માન નિધિ યોજના નું બેનેફિશ્યિરી સ્ટેટ્સ ચેક કરાવવા બદલ ધન્યવાદ ",2024-03-16T14:35:17.83,2024,3
NA,NA,NA,NA,AGRICULTURE,"Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Information about control of top borer and shoot borer in sugarcane crop?
","श्रीमान जी आप गन्ने की फसल में नमी के अवस्था पर Cartap Hydrochloride 4% GR @10 किग्रा. प्रति एकर की दर से भुरकाव करें ",2024-03-26T07:19:20.467,2024,3
"UTTAR PRADESH",9999,"0   ",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","महोदय 17 मार्च से 23 मार्च तक बूंदाबांदी होने की संभावना है,आंशिक रूप से बादल छाए रहेंगे। आज का न्यूनतम तापमान 24 ° C और अधिकतम तापमान 33 ° C एवं हवा की गति 4-11 किलोमीटर प्रति घंटा रहने की संभावना है। मौसम के अनुसार कृषि कार्य को करे",2024-03-17T11:05:30.99,2024,3
NA,NA,NA,NA,HORTICULTURE,Fruits,Papaya,"Nutrient Management","Asked about premature fruit drop management in papaya crop ","Query :Asked about premature fruit drop management in papaya crop. Answer: Recommended to spray planofix 3 ml /10 litre of water.",2024-03-14T21:34:04.413,2024,3
NA,NA,NA,NA,HORTICULTURE,Fruits,Mango,"	Plant Protection	","Information about termite insect control in Mango Plant..........?","श्रीमान जी आम के पौधे में दीमक नियंत्रण के लिए  फिप्रोनिल 0.3% GR 50-100 ग्राम प्रति पौधा थाला बनाकर मिट्टी में  मिला लेऔर तने में चूने के पानी में क्लोरपायरीफॉस 20% ईसी  2 ml  प्रति लीटर पानी में मिलाकर पुताई करे|",2024-03-17T08:25:06.61,2024,3
"ARUNACHAL PRADESH","0   ","0   ",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","भारती मौसम विज्ञान विभाग के अनुसर बैतूल जिले के आंवला विकासखंड में आने वाले 3 से 4 दिनों के अंतरगत वार्षिक रूप से बादल वाला मौसम बना रहेगा हल्की बूंदाबांदी की संभावना बनी हुई है इस बिच दिन का अधिक्तम तपमन 32 है रात्रि का नवीनतम तपमान 18 हवाओं का सी 15 से 20 किलोमीटर की रफ्तार से चलने की संभावना",2024-03-15T19:43:12.46,2024,3
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","Incomplete call","Incomplete call",2024-03-15T21:07:08.033,2024,3
NA,NA,NA,NA,AGRICULTURE,Cereals,Wheat,"Government Schemes","--Asked about Raj Kisan Sathi Portal ","Official website https://rajkisan.rajasthan.gov.in/इस पोर्टल के माध्‍यम से किसान ऑनलाइन विभिन्न कृषि क्षेत्र की योजनाओं की जानकारी ले सकते है किसान एक ही स्थान पर विभिन्न सरकारी योजनाओं के लिए आवेदन कर सकेंगे। कृषि मशीनरी, बागवानी, कृषि विपणन, सहकारी समितियों, पशुपालन, मत्स्य विभाग, बीज निगम और जैविक प्रमाणीकरण निकाय को शामिल किया गया है। 
",2024-03-17T10:31:09.053,2024,3
NA,NA,NA,NA,HORTICULTURE,Vegetables,Mushroom,"Training and Exposure Visits","Information about Training for Poultry farm & Mashroom cultivation...? ","सर आप मुर्गी पालन के संबंध में अधिक जानकारी के लिए नंबर 0581-2303223,0581 231 0058 पर संपर्क करें |",2024-03-15T16:17:08.647,2024,3
NA,NA,NA,NA,AGRICULTURE,Others,Others,"Government Schemes","Pradhan Mantri Kisan Samman Nidhi Yojana Related Query","https://pmkisan.gov.in/KnowYour_Registration.aspx

अपने रजिस्टेशन नम्बर की जांच करने के लिए इस वेबसाइट पर जाएं।",2024-03-16T19:45:11.123,2024,3
