StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ODISHA,CUTTACK,"0   ",NA,HORTICULTURE,0,1268,"Fertilizer Use and Availability","FERTILISER DOSE OF MANGO","APPLY UREA-1KG,GROMOR(28-28-0)-1.8KG,MOP-1KG/PLANT.",2010-06-29T17:56:00,2010,6
ODISHA,BARGARH,"0   ",NA,FISHERIES,0,1976,50,"CULTIVATION PRACTICES OF FISH.","ANSWER GIVEN IN DETAIL.",2010-06-29T17:56:00,2010,6
KARNATAKA,BELGAUM,"0   ",NA,AGRICULTURE,0,Others,0,"jake weed control","meera excel 45gm/15lt h2o",2010-06-29T18:01:00,2010,6
"HIMACHAL PRADESH",HAMIRPUR,"0   ",JAYAD,AGRICULTURE,0,1075,22,"HOW TO CONTROL WEED OF MAIZE ?","APPLY ATRAGINE@1.25KG/150KG SAND /HECTARE.",2010-06-29T18:16:00,2010,6
"HIMACHAL PRADESH",HAMIRPUR,"0   ",JAYAD,"ANIMAL HUSBANDRY",0,"Bovine(Cow,Buffalo)","Dairy Production","HOW TO IMPROVE MILK OF OUR COW ?","GIVE OSTACALCIUM@40-45ML AND MINERAL MIXTURE@30-35G/DAY.",2010-06-29T18:20:00,2010,6
KARNATAKA,CHIKMAGALUR,"0   ",NA,HORTICULTURE,0,Banana,"Fertilizer Use and Availability","fertilizer for banana at one month stage","1kg neem cake, 300gm ssp,200gm",2010-06-29T18:20:00,2010,6
"UTTAR PRADESH",MAHARAHGANJ,"0   ",JAYAD,HORTICULTURE,0,Banana,78,"BANANA KI VARIETY","HARI CHAL,ALPAN,MAL BHOG,ROBASTA",2010-06-29T18:20:00,2010,6
GUJARAT,SABARKANTHA,"0   ",JAYAD,AGRICULTURE,0,Others,Weather,"Asking about weather reports.","No possibility of Rainfall..",2010-06-29T18:23:00,2010,6
UTTARAKHAND,CHAMOLI,"0   ",JAYAD,HORTICULTURE,0,1279,95,"BRINJAL MEIN WEED CONTROL KAISE KAREIN.","KISAN BHAI NIRAI-GURAI KAREIN.",2010-06-29T18:30:00,2010,6
"UTTAR PRADESH",BAREILLY,"0   ",JAYAD,HORTICULTURE,0,Poplar,"Cultural Practices","Popular ki kheti kaise kare","well introdused be popular cultivation",2010-06-29T18:30:00,2010,6
