StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,ROHTAK,MAHAM,NA,AGRICULTURE,Others,0,"Market Information","Haryana State Agricultural Marketing Board          (NSAMB)
","Haryana State Agricultural Marketing Board          (NSAMB)
Mandi Bhavan, C-6, Sector 6, Panchkula, Haryana  Phone No. 0172 256 0193
",2018-10-25T11:54:13.89,2018,10
TELANGANA,SANGAREDDY,ZAHIRABAD,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT
","THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA
",2018-10-25T11:54:35.857,2018,10
"ANDHRA PRADESH",GUNTUR,BOLLAPALLE,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT","THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA",2018-10-25T11:55:43.64,2018,10
BIHAR,"PURBA CHAMPARAN",GHORASAHAN,NA,AGRICULTURE,Others,Others,Weather,"DBT PROBLEM","TO CONTACT KRISHI VIGYAN KENDRA ",2018-10-25T11:56:28.443,2018,10
"UTTAR PRADESH","HAPUR (PANCHSHEEL NAGAR)",HAPUR,NA,AGRICULTURE,Others,0,Weather,"Tell me about Weather Information of this week of Hapur?
","Kisan bhai 25 se 30 october tak apke shetra me badal chaye rahenge barish hone ki sambhavna nahi hai.",2018-10-25T11:56:38.66,2018,10
RAJASTHAN,JHALAWAR,"0   ",NA,AGRICULTURE,Others,Others,Weather,"TELL ME  Agricultural Insurance Company of India Limited Toll Free Number"," Agricultural Insurance Company of India Limited Toll Free Number18001030061",2018-10-25T11:56:38.77,2018,10
HARYANA,AMBALA,AMBALA-I,NA,AGRICULTURE,Others,Others,Weather,"call irrelevant","call irrelevant",2018-10-25T11:57:06.617,2018,10
"HIMACHAL PRADESH",KULLU,ANNI,NA,HORTICULTURE,Fruits,Apple,187,"Information regarding Bordeaux mixture ratio in Apple plants ?
","Bordeaux mixture ratio in Apple plants are spray Copper Sulphate @ 1 Kg + Quick Lime @ 1 Kg/100 Liters of water.",2018-10-25T11:58:20,2018,10
"ANDHRA PRADESH",KRISHNA,VATSAVAI,NA,AGRICULTURE,Others,Others,Weather,"WEATHER REPORT 
"," DRY WEATHER, NO CHANCE OF RAINFALL IN YOUR AREA 
",2018-10-25T11:59:09.03,2018,10
"UTTAR PRADESH",MAHOBA,CHARKHARI,NA,AGRICULTURE,Others,Others,Weather,"information about weather of mahoiba ?","Dear farmers, there is no possibility of rain this week",2018-10-25T11:59:17.28,2018,10
