StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ODISHA,BARGARH,GAISILET,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	",BPH,"SPRAY CARTAPHYDROCHLORIDE 2ML/LT OF WATER.",2014-10-26T11:48:20.643,2014,10
RAJASTHAN,CHITTAURGARH,KAPASAN,KHARIF,AGRICULTURE,"Fodder Crops","Lucerne (Alfalfa)","	Plant Protection	","VARIETY OF RIJKA","VARIETY OF RIJKA= ANAND 2, LLC-3, LLC-5, TYPE-8, TYPE-9",2014-10-26T11:48:57.063,2014,10
ODISHA,KENDRAPARA,MAHAKALAPADA,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","BPH IN RICE","SPRAY BUPROFEZIN 1.5ML PER 1LTR WATER",2014-10-26T11:50:09.733,2014,10
"MADHYA PRADESH",ASHOKNAGAR,ASHOKNAGAR,RABI,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","farmer want to know information about Seed treatment in Bengal gram  crop.","Use bavastim 3 gm per kg of seed",2014-10-26T11:50:10.307,2014,10
TAMILNADU,VILLUPPURAM,CHINNASALEM,RABI,AGRICULTURE,Others,Others,Seeds,"kalakai planting material details","recommended to contact Horticultural Research Station,Pechiparai 04651-281192/281191",2014-10-26T11:50:19.963,2014,10
"UTTAR PRADESH",ETAH,JALESAR,RABI,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","dhan me kandua laga hai","Hexaconazole 5%EC 1.5 ml/ liter pani ka spray kare",2014-10-26T11:50:26.703,2014,10
"UTTAR PRADESH",UNNAO,"SIKANDARPUR KARAN",RABI,AGRICULTURE,Cereals,Wheat,Weather,"MAUSAM KI JANKARI CHAHIY","MAUSAM SAPH RAHEGA VARISH NAHI HOGI",2014-10-26T11:50:48.68,2014,10
PUNJAB,AMRITSAR,AJNALA-1,RABI,AGRICULTURE,Others,Others,Weather,"INFORMATION REGARDING WEATHER FORECAST ?","WEATHER REPORT : TODAY THERE ARE NO CHANCES OF RAIN .",2014-10-26T11:50:57.57,2014,10
RAJASTHAN,JHUNJHUNU,JHUNJHUNUN,RABI,AGRICULTURE,Others,Others,Weather,"TELL ME WEATHER INFORMATION","NO RAINFALL POSSIBILITY IN NEXT FIVE DAYS  BUT CLOUDY",2014-10-26T11:51:40.713,2014,10
"UTTAR PRADESH",AURAIYA,BHAGYANAGAR,RABI,AGRICULTURE,Others,Others,Weather,"mausam ki jankari den","31,1 ko mausam kharab hone ki sammbhavna hai",2014-10-26T11:52:32.167,2014,10
