StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
BIHAR,DARBHANGA,"HANUMAN NAGAR",NA,"ANIMAL HUSBANDRY",Animal,Dog,"Disease Reporting"," 

Animal husbandry Related Query  ","  

किसान भाई आप पशुपालन विभाग में संपर्क कर ले यहीं से आपको जानकारी मिलेगी  

पशु बिभाग बिहार सरकार  0612 2230942  DR RAJESH KUMAR  BAU SABOUR   ",2023-11-12T09:51:43.007,2023,11
ASSAM,NALBARI,BORBHAG,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","ASKING ABOUT RICE EAR EATING CATERPILLAR","SPRAY EKALUX QUINALPHOS @2ml/LITRE, SPRAYING SHOULD BE DONE IN EVENING HOURS ",2023-11-12T09:53:23.237,2023,11
MAHARASHTRA,JALNA,BADNAPUR,NA,AGRICULTURE,Cereals,Wheat,"Weed Management","FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN WHEAT?","गहू - तण नाशक -अलग्रिप- मेटसल्फ्युरॉन मिथाईल २० % WG - लागवडी नंतर २५ ते ३५ दिवसांत ८ ग्रॅम /एकर फवारावे   धन्यवाद शुभ दिवस 

",2023-11-12T09:54:16.62,2023,11
MAHARASHTRA,SOLAPUR,MADHA,NA,AGRICULTURE,Millets,"Maize (Makka)","Nutrient Management","FARMER ASKED ABOUT INCREASE GROWTH IN MAIZE ?","मका पिकामध्ये चांगल्या वाढीसाठी 19:19:19 60 ग्राम आणि मायक्रोला 30 मिली / प्रति 15 लिटर पाण्यामध्ये घेऊन फवारणी करावी धन्यवाद.",2023-11-12T09:54:38.663,2023,11
"ANDHRA PRADESH","Y S R ",PRODDATUR,NA,AGRICULTURE,Pulses,"Green Gram (Moong Bean/ Moong)","	Plant Protection	","FARMER ASKED QUERY ABOUT ON FLEA BEETLES MANAGEMENT IN GREEN GRAM?"," RECOMMENDED TO SPRAY  CHLORPYRIFOS  20EC (CORABON/PREDATOR) 500 ML/200 LITRES OF WATER / ACRE  ",2023-11-12T09:56:12.56,2023,11
"MADHYA PRADESH",NARSIMPUR,GOTEGAON,NA,AGRICULTURE,Cereals,Wheat,Varieties,"Farmer wants to know information about varieties of irrigated wheat?","गेहूं की सिंचित अवस्था के लिए अनुशंसित किस्म  जीडब्ल्यू 322, एचआई 8498 (मालवासक्ति), एचआई 8381, एमपीऔ 1106 (सुधा), एचआई 8663 (पोशन), एचआई 8713 (पूसा मंगल), डीबीडबल्यू 303 (करण वैष्णवी), एचआई 1634 (पूसा अहिल्या), पूसा वानी (एच.आई .1633), एचआई-8759 (पूसा तेजस), डीबीडबल्यू 187 (करण वंदना), श्रीराम 111, श्रीराम 303 हैं",2023-11-12T09:58:30.47,2023,11
PUNJAB,MOGA,BAGHAPURANA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," ਮੌਸਮ -ਤੁਹਾਡੇ ਇਲਾਕੇ ਵਿੱਚ ਬੱਦਲ ਵਾਈ ਬਣ ਸਕਦੀ ਹੈ,ਪਰ ਮੀਂਹ ਦੀ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 31 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 16 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ 5",2023-11-12T09:58:37.193,2023,11
RAJASTHAN,CHITTAURGARH,BHOPALSAGAR,NA,HORTICULTURE,"Condiments and Spices",Fenugreek,"Water Management, Micro Irrigation","ASKED ABOUT TO WATER MANAGEMNT IN FENUGREEK ? ","बीजों के जल्दी अंकुरन के लिए बिजाई से पहले सिंचाई करें। मेथी की उचित पैदावार के लिए बिजाई के 30, 75, 85, 105 दिनों के बाद तीन से चार सिंचाई करें। फली के विकास और बीज के विकास के समय पानी की कमी नहीं होने देनी चाहिए क्योंकि इससे पैदावार में भारी नुकसान होता है।",2023-11-12T10:01:30.32,2023,11
"UTTAR PRADESH",PRATAPGARH,LALGANJ,NA,HORTICULTURE,Vegetables,Potato,"Cultural Practices"," Information about control of weed management in potato crop...?","   महोदय जी आप आलू की फसल में खरपतवार नियंत्रण के लिए Metribuzin 70% WP 150 ग्राम प्रति एकड़ की दर से 150-200 लीटर पानी में घोल बनाकर छिड़काव करें |  ",2023-11-12T10:01:47.497,2023,11
"ANDHRA PRADESH",ANANTPUR,PEDDAPAPPUR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది",2023-11-12T10:02:39.803,2023,11
