StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"MADHYA PRADESH",INDORE,INDORE,NA,AGRICULTURE,Others,Others,"Government Schemes","farmer want to know information about Bhavantar Yojna ?","
For information on Kisan Bhai Bhavantar Yojana, number 18002332501,0755-2550495 Please contact.
",2019-01-30T11:31:42.533,2019,1
RAJASTHAN,BHILWARA,ASIND,NA,AGRICULTURE,Others,Others,Weather,"TELL ME ABOUT WEATHER INFORMATION ?
","NO RAIN POSSIBILITY IN NEXT 3 DAYS AND CLOUD  
",2019-01-30T11:31:44.657,2019,1
KARNATAKA,UTTARAKANNADA,SIRSI,NA,HORTICULTURE,"Plantation Crops",Arecanut,"	Plant Protection	","Grubs remain in the soil and feed on rootlets. Affected plants with yellow colour, drooping of immature nuts, and gradual drying of such plants.","After monsoon rain with help of light collect the emerged adults between 7.30 - 8.30 PM.
Drench 10 ml. Chlorpyriphos 20 EC. in a lit. water to the base of the tree.",2019-01-30T11:32:26.917,2019,1
GUJARAT,AMRELI,"0   ",NA,AGRICULTURE,Others,Others,"Government Schemes","Ask  about general information	","suggested : All information provided  thanks for calling in kisan call center	",2019-01-30T11:32:48.307,2019,1
"MADHYA PRADESH",RAISEN,SILWANI,NA,AGRICULTURE,Pulses,"Lentil (Masur)","Fertilizer Use and Availability","Farmer needs information regarding control measure of fungal disease in  lentil   crop?","Recommended for control of fungal attack spray copper oxychloride 30-40gm/pump and streptocyclin 2 gram at 15 liter of water",2019-01-30T11:33:40.113,2019,1
"UTTAR PRADESH",BASTI,BASTI,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Nutrient Management","Nutrient Managment in Wheat ?","kisan bhai aap NPK-19:19:19 1 kg/acre/120 liter pani ki dar se prayog kare .",2019-01-30T11:33:46.183,2019,1
HARYANA,KARNAL,KARNAL,NA,AGRICULTURE,Others,Others,"Power, Roads etc.","Information regarding HAU Helpline No.?
","H.A.U. Helpline no. 1800-180-3001 contact :-Monday ,Wednesday,and Friday (10 am to 1 pm)
",2019-01-30T11:33:46.603,2019,1
"MADHYA PRADESH","WEST NIMAR",BHAGVANPURA,NA,AGRICULTURE,Cereals,Wheat,"Fertilizer Use and Availability","Farmer wants to know information about how to increase growth of wheat crop?  
","Recommended for to increase growth of wheat foliar application of iffco 0:52:34 water soluble fertilizer @ 100 gm/pump.
",2019-01-30T11:34:35.01,2019,1
KARNATAKA,GULBARGA,AFZALPUR,NA,AGRICULTURE,"Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","Asked about Plant protection 
","Recommended to spray Imidacloprid 17.8 SL.- 0.5 ml per lit. water and Recommended to spray Chlorpyriphos 20 EC.- 2.0 ml per lit. water

",2019-01-30T11:34:52.873,2019,1
UTTARAKHAND,NAINITAL,RAMNAGAR,NA,HORTICULTURE,Fruits,Plum,"	Plant Protection	","root knots problem with plum crop?","carbofuron 10 kg/acre + sand  8-10 kg/acre , sath me mix kre ",2019-01-30T11:35:00.97,2019,1
