StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
TAMILNADU,COIMBATORE,"0   ",JAYAD,AGRICULTURE,Cereals,1075,"Fertilizer Use and Availability","basal fertilizer management for maize","Apply 30 kg Urea + 150 kg Super phosphate + 30 kg Potash/acre",2011-04-08T07:04:00,2011,4
"UTTAR PRADESH",FARRUKHABAD,"0   ",RABI,AGRICULTURE,0,Wheat,3,"INSACT IN WHEAT",NA,2011-04-08T07:07:00,2011,4
TAMILNADU,VILLUPPURAM,"0   ",JAYAD,HORTICULTURE,Vegetables,2108,0,"control measure for flower shedding in  tomato","spray planofix 5ml/10 lit of water",2011-04-08T07:12:00,2011,4
"MADHYA PRADESH",MANDSAUR,"0   ",RABI,HORTICULTURE,0,Cabbage,76,"how to control dimond back moth in cauliflower?","should be spray profenophos @35ml/pump..........",2011-04-08T07:20:00,2011,4
ODISHA,BARGARH,"0   ",NA,AGRICULTURE,0,1137,3,"gundhi bug affected rice.","dusting chloropyriphos @10kg/acre of field.",2011-04-08T07:24:00,2011,4
"MADHYA PRADESH",NEEMUCH,"0   ",RABI,HORTICULTURE,0,1282,78,"what are varieties of bhindi?","suitable varieties of the bhing are growing panjab padamni,parbhani kranti,p-7,parka anamika arka abhayetc,,,",2011-04-08T07:27:00,2011,4
RAJASTHAN,JHUNJHUNU,"0   ",RABI,HORTICULTURE,0,Ber,"Market Information","I WANT TO PURCHES BER PLANT.","APPLAY AT AG.DPT.JHUNJHUNU.",2011-04-04T14:51:00,2011,4
DELHI,"North East Delhi (Seelampur)","0   ",NA,AGRICULTURE,0,1064,5,"Pls tell me varities of Moong crop",NA,2011-04-04T15:02:00,2011,4
"UTTAR PRADESH",VARANASI,"0   ",RABI,AGRICULTURE,0,1075,5,"babycorn maize ki variety",NA,2011-04-04T15:04:00,2011,4
"UTTAR PRADESH","SANT RAVIDAS NAGAR BHADOHI","0   ",RABI,HORTICULTURE,0,1268,102,"control of fruit drop in mango","fruit drop is a common problem in mango; spray water by foot sprayer during forenoon to prevent fruit, drop spray NAA 1ml/2 l water",2011-04-04T15:04:00,2011,4
