StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
RAJASTHAN,NAGAUR,KUCHAMAN,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","Nutrient Management","ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT ?
","पोटेशियम सल्फेट (NPK) 0:0:50 ग्रेड का 10 ग्राम प्रति लिटर पानी में घोल बना कर छिड़काव करें।  
",2023-09-16T18:52:02.13,2023,9
"UTTAR PRADESH","KUSHI NAGAR",TAMKUHIRAJ,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"Farmer asked query on Weather","महोदय,आपके क्षेत्र में 16 से 22 सितंबर तक आंशिक रूप से बादल छाए रहेंगे।इस बीच प्रत्येक दिन 0.2-0.6 मिलीमीटर की बूंदाबांदी होने का अनुमान है,जबकि जबकि 19 व 21सितंबर में 02-04 मिलीमीटर की बारिश होने की संभावना है,आज का न्यूनतम तापमान 29°C और अधिकतम तापमान 31°C है एवं हवा की गति 04 से 14 किलोमीटर प्रति घंटा रहने की संभावना है इसलिए मौसम के अनुसार कृषि कार्य करें।",2023-09-16T18:52:14.763,2023,9
"ANDHRA PRADESH",KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,"Cotton (Kapas)",Weather,"Farmer asked query on Weather","మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది ,జల్లులు  పడే అవకాశం ఉంది",2023-09-16T18:52:21.49,2023,9
TAMILNADU,TIRUVANNAMALAI,KEELPENNATHUR,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","	Plant Protection	","Asked about leaf folder in groundnut				","கேள்வி: நிலகடலையில் இலை சுருட்டு புழு  தாக்குதல் : பதில்: ஒரு லிட்டர் நீருக்கு பிப்ரோனில்  மருந்தினை 2 மில்லி என்ற அளவில் கலந்து தெளிக்கவும்	
",2023-09-16T18:52:22.58,2023,9
TAMILNADU,TIRUCHIRAPPALLI,MUSIRI,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," கேள்வி : முசிறி ஒன்றியம் திருச்சி மாவட்டம் வானிலை அறிக்கை பதில் : இன்று முதல் இரண்டு நாட்களுக்கு லேசானது முதல் மிதமான மழைக்கான வாய்ப்பு உள்ளது , வெப்பநிலை 26 - 34°C  வரையும் , காற்றின் வேகம் மணிக்கு 13 - 19  கிலோமீட்டர் வரையும் உள்ளது  ",2023-09-16T11:12:29.64,2023,9
"MADHYA PRADESH",CHHATARPUR,RAJNAGAR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," भारतीय मौसम विज्ञान के अनुसार आपके छतरपुर जिले के राजनगर ब्लॉक में आज से आगामी 3 दिन आंशिक रूप से बादल वाला मौसम के साथ हल्की बूंदाबांदी वाली बारिश की संभावना है और आपके यहां का अधिकतम तापमान 29 डिग्री सेल्सियस और न्यूनतम 23 डिग्री सेल्सियस रहेगा और हवा की गति 10 से 15 किलोमीटर प्रति घंटे के हिसाब से बनी हुई है |
",2023-09-16T11:13:08.547,2023,9
MAHARASHTRA,SATARA,KOREGAON,NA,AGRICULTURE,Others,Others,"Government Schemes","ASKED ABOUT GOVERNMENT SCHEME ?","शासकीय योजनेविषयी अधिक माहितीसाठी तालुका कृषी अधिकारी यांच्याशी संपर्क करा धन्यवाद",2023-09-16T11:13:16.33,2023,9
GUJARAT,"Devbhoomi Dwarka",KALYANPUR,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","	Plant Protection	","Ask about Anti-biotic and anti-fungal in groundnut crop ","મગફળીના પાક માં પાન ઉપર ટપકા હોઈ તો એના નિયઁત્રણ માટે સટ્રેપ્ટોસાય્ક્લીન ૧ ગ્રામ + કોપર ઓક્ષીક્લોરાઈડ  ૨૦ ગ્રામ / પંપ છંટકાવ કરવો",2023-09-16T11:13:20.463,2023,9
ODISHA,BALANGIR,PATNAGARH,NA,AGRICULTURE,Others,"Cotton (Kapas)",Weather,"Farmer asked query on Weather","Weather forecast in Balangir District at Patnagrah Block  = There is  moderate to heavy  rain fall for next 2 days and there after there is light rain fall for upcoming 3 days  and sky will be partly cloudy for these days. Today's expected maximum temperature is 30°C and minimum temperature of 24°C and wind speed is likely to run at 13 km/hr as per the weather forecast.",2023-09-16T11:14:03.083,2023,9
BIHAR,VAISHALI,PATEPUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)",Weather,"Farmer asked query on Weather","अगले पॉँच में आपके क्षेत्र में हल्की बारिश होने की संभावना है, आंशिक रूप से बादल छाए रहेंगे । कल का अपेक्षित अधिकतम तापमान (35 डिग्री सेल्सियस और न्यूनतम तापमान 28 डिग्री सेल्सियस और हवा की गति 8 किलोमीटर प्रति घंटा) चलने की संभावना है |",2023-09-16T11:14:21.617,2023,9
