StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ODISHA,BALANGIR,DEOGAON,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	"," Brown spot in Paddy nursery ","
Recommended to spray Cosmic-720 (Mancozeb 64% + Metalaxyl 8% WP)40gm in 15 liters water to control Brown spot in Paddy nursery ",2025-01-13T18:27:28.74,2025,1
ODISHA,BALANGIR,KHAPRAKHOL,NA,AGRICULTURE,Oilseeds,"Groundnut (pea nut/mung phalli)","Fertilizer Use and Availability","Fertilizer dosage for Groundnut."," Recommended to apply urea-4 kg,DAP-34 kg ,MOP-26 kg per acre at the time of sowing .after 20 days 100 kg gypsum per acre",2025-01-13T18:27:39.813,2025,1
ODISHA,BALANGIR,DEOGAON,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Nutrient Management","For better growth of Paddy nursery","Recommended to spray NPK(19:19:19)100gm in 15 liters water for better growth of Paddy nursery",2025-01-13T18:29:14.863,2025,1
ODISHA,BALANGIR,TITLAGARH,NA,AGRICULTURE,Others,Others,"Government Schemes","Status of CM KISAN scheme","Status of CM KISAN scheme:- Yet to verify",2025-01-14T12:54:00.38,2025,1
ODISHA,BALANGIR,DEOGAON,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Nutrient Management","Leaf reddening and improper growth in paddy","Advised to apply MOP(Potash) @ 15 kg and Dhanzyme Gold @ 4kg per acre",2025-01-14T16:33:06.863,2025,1
ODISHA,BALANGIR,PATNAGARH,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Post Harvest Preservation","Farmer asked query on Weather","Sir/Madam, the average weather forecast for Balangir, Odisha, Patnagarh shows no rainfall, a max temperature of 28.6°C, a min temperature of 13.2°C, wind speed of 3.8 kmph, and clear to partly cloudy skies.",2025-01-14T18:08:14.51,2025,1
ODISHA,BALANGIR,PATNAGARH,NA,HORTICULTURE,Vegetables,"Bitter Gourd","Fertilizer Use and Availability","Fertilizer dose for bitter gourd","Recommended the fertilizer dose for bitter gourd urea-26kg, potash-15kg/acre.",2025-01-15T09:27:08.473,2025,1
ODISHA,BALANGIR,AGALPUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","Post Harvest Preservation","Farmer asked query on Weather","The current weather in Balangir, Odisha is 23°C with partly cloudy conditions. There is a 0% chance of precipitation, 61% humidity, and wind speed of 6 km/h.",2025-01-15T10:49:32.913,2025,1
ODISHA,BALANGIR,SAINTALA,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Water Management	","Farmer asked query on Weather","Sir/Madam, the average weather forecast for Balangir, Odisha shows a max temperature of 28.2°C, min temperature of 12.4°C, rainfall of 0.0 mm, wind speed of 3.4 kmph, and partly cloudy skies.",2025-01-15T11:48:45.66,2025,1
ODISHA,BALANGIR,BALANGIR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","Bacterial leaf blight in Paddy.","Recommended to spray Copper Oxychloride 600 g + Plantomycin 200 g in 200 litre of water per 1 acre of land (Copper Oxychloride @ 45 g + Plantomycin 15 g in 15 Litre water) to control Bacterial leaf blight in Paddy.
",2025-01-15T11:57:11.01,2025,1
