StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ASSAM,JORHAT,TITABOR,NA,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	","ASKING ABOUT CONTROL OF VIRAL DISEASE IN TOMATO","ADVICE TO APPLY MAXIMA @ 2ML/L OF WATER",2015-01-02T07:31:59.073,2015,1
RAJASTHAN,DHAULPUR,BARI,RABI,AGRICULTURE,Oilseeds,Mustard,Weather,"TELL ME WEATHER REPORT FOR MUSTERD CROP","NO RAINFALL NEXT FIVE DAYS",2015-01-02T07:32:04.957,2015,1
"MADHYA PRADESH",GUNA,CHANCHODA,RABI,AGRICULTURE,Others,Others,Weather,"Farmer want to know information about       weather forecast  ?","Guna 1 – 3 Day Weather Forecast Summary: Moderate rain (total 11mm), heaviest on Fri afternoon. Warm (max 20°C on Sat afternoon, min 14°C on Thu night). Wind will be generally light.",2015-01-02T07:32:35.497,2015,1
MAHARASHTRA,JALNA,MANTHA,RABI,AGRICULTURE,Others,Others,"Government Schemes","Asked About SMS Activation?","sms scheme is activated on your mobile number",2015-01-02T07:32:42.987,2015,1
"UTTAR PRADESH",LALITPUR,BIRDHA,RABI,AGRICULTURE,Cereals,Wheat,Weather,"MAUSAM KI JANKARI CHAHIY","5 TARIKH KO MAUSAM SAPH HO JAYGA",2015-01-02T07:33:08.917,2015,1
KARNATAKA,HAVERI,HANAGAL,NA,AGRICULTURE,Others,Others,Weather,"weather report...,","weather report...,
   
 0 % chance of rain",2015-01-02T07:33:45.29,2015,1
MAHARASHTRA,PARBHANI,MANWAT,RABI,HORTICULTURE,"Condiments and Spices",Turmeric,"Market Information","farmer had enquired about market rate of turmeric?","market rate of turmeric are 10000 to 15000 RS/Q",2015-01-02T07:34:27.967,2015,1
"ANDHRA PRADESH",ANANTPUR,PAMIDI,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","chilly white flies","RECOMMENDED TO SPRAY SPIROMECIFIN (OBERON) 400ML/LITRE",2015-01-02T07:34:52.93,2015,1
RAJASTHAN,AJMER,MASOODA,RABI,HORTICULTURE,Vegetables,Onion,"Cultural Practices","TELL ME SEEDLING TREATMENT OF ONION","BAVISTIN 2GM PER LITER WATER SOLUTION AND DIP THE SEEDLING",2015-01-02T07:35:51.39,2015,1
"UTTAR PRADESH",AGRA,ACHHNERA,RABI,AGRICULTURE,Others,Others,Weather,"mausam ki jankari leni hai","mausam kharab rahega, barish ki stithi ban rahi hai",2015-01-02T07:36:30.987,2015,1
