StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"MADHYA PRADESH",RAJGARH,SARANGPUR,JAYAD,AGRICULTURE,Oilseeds,"Soybean (bhat)",22,"how to make proper growth of soyabean ?","apply dhanzyme gold @ 1.5 ml per litre of water",2012-07-28T15:09:00,2012,7
PUNJAB,LUDHIANA,"0   ",NA,AGRICULTURE,Beekeeping,Beekeeping,0,"beekeeping taining?","refer to univ ludhiana.",2012-07-28T15:14:00,2012,7
PUNJAB,HOSHIARPUR,"0   ",NA,AGRICULTURE,Others,Others,0,"wether forecast?","chances of rainfall.",2012-07-28T15:14:00,2012,7
"UTTAR PRADESH",GHAZIABAD,SIMBHAWALI,JAYAD,AGRICULTURE,"Sugar and Starch Crops","Sunnhemp (Patua)",3,"Ganne mai kurmula kit laga hai","Carbofuron 10kg/acre",2012-07-28T15:15:00,2012,7
"UTTAR PRADESH",MUZAFFARNAGAR,MUZAFFARNAGAR,JAYAD,AGRICULTURE,Cereals,1137,2,"Dhan sukh raha hai","Hexaconozol 400ml/acre ka spray",2012-07-28T15:15:00,2012,7
"UTTAR PRADESH",CHANDAULI,CHANDAULI,JAYAD,HORTICULTURE,Fruits,Mango,75,"Aam ki patti pili ho rahi hai","Dinocap 1ml/lit ka spray",2012-07-28T15:15:00,2012,7
"UTTAR PRADESH",DEORIA,BARHAJ,JAYAD,AGRICULTURE,Cereals,1137,21,"Dhan mai ghas hai","Bispyribac sodium 200ml/hact",2012-07-28T15:15:00,2012,7
"UTTAR PRADESH",MUZAFFARNAGAR,BUDHANA,JAYAD,HORTICULTURE,Fruits,Citrus,75,"Nibu mai patti sukh rahi hai","25gm/plant borex ka prayog",2012-07-28T15:15:00,2012,7
"JAMMU AND KASHMIR",JAMMU,R.S.PURA,JAYAD,"ANIMAL HUSBANDRY",Animal,"Bovine(Cow,Buffalo)","Dairy Production","HOW TO CONTROL MASTITIS IN COW ?","GIVE MUNOMYCINE INJECTION OD FOR THREE DAYS .",2012-07-28T15:16:00,2012,7
PUNJAB,JALANDHAR,"JALANDHAR - WEST",JAYAD,AGRICULTURE,Cereals,1137,"	Plant Protection	","INFORMATION REGARDING CONTROL OF FALSE SMUT IN RICE?","SPRAY BLITOX (COPPER OXYCHLORIDE) 50WP @ 500g IN 200LITRES OF WATER/ACRE.REPEAT THE SPRAY AT TEN DAY INTERVAL.",2012-07-28T15:18:00,2012,7
