StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
HARYANA,"CHARKI DADRI","CHARKHI DADRI",NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","4 मार्च रात्री से 7 मार्च के मध्य  बादलवाई, ह्वायों व गरज चमक के साथ कहीं-कहीं हल्की से मध्यम  बारिश संभावित।   आज का अधिकतम तापमान 26 डिग्री सेंटीग्रेड व् न्यूनतम तापमान 14-15 डिग्री सेंटीग्रेड रहेगा  जबकि हवा की गति  15 से 20 किलोमीटर प्रति घंटा रहने की संभावना है |",2020-03-04T16:31:43.92,2020,3
HARYANA,SONEPAT,GOHANA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आप के जिले में आज हल्के बादल छाए रहेंगे बरसात की कोई संभावना नहीं है  अधिकतम तापमान 26 डिग्री सेल्सियस और न्यूनतम तापमान 15 डिग्री सेल्सियस और हवा की गति 11 किलोमीटर प्रति घंटा रहेगी ।
",2020-03-04T16:32:13.45,2020,3
"MADHYA PRADESH",GUNA,CHANCHODA,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," मौसम का पूर्वानुमान - आज से अगले 3 दिनों तक जिला गुना, ब्लॉक चांचौड़ा में बारिश की कोई संभावना नहीं है।अगले 3 दिनों तक बादल बने रहने की संभावना है और अगले तीन दिनों तक अधिकतम तापमान ३० डिग्री सेल्सियस और न्यूनतम तापमान १९ डिग्री सेल्सियस रहने की संभावना है। 
",2020-03-04T16:32:29.817,2020,3
PUNJAB,BHATINDA,MAUR,NA,HORTICULTURE,Fruits,Plum,"Cultural Practices","Information regarding control FLOWER DROP  in plum fruit?
","1 ਮਿਲੀਲਿਟਰ  ਪਲਾਨੋਫਿਕਸ (N.A.A )(PLANOFIX) ਨੂੰ4.5 ਲਿਟਰ ਪਾਣੀ ਚ ਪਾ ਕੇ ਸਪਰੇ ਕਰੋ ",2020-03-04T16:32:40.25,2020,3
RAJASTHAN,JODHPUR,OSIAN,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","मौसम का पूर्वानुमान जिले का नाम…जोधपुर और ब्लॉक ओसियन .. अगले तीन दिनों में हल्की  वर्षा होने की संभावना है, लेकिन आंशिक रूप से बादल छाए रहेंगे। आज का अपेक्षित अधिकतम तापमान (31डिग्री सेल्सियस और न्यूनतम तापमान 16डिग्री सेल्सियस और हवा की गति 14किलोमीटर प्रति घंटा) चलने की संभावना है।
",2020-03-04T16:32:49.673,2020,3
BIHAR,GOPALGANJ,MANJHA,NA,AGRICULTURE,"Sugar and Starch Crops","Sugarcane (Noble Cane)","Weed Management","WEED MANAGEMENT IN SUGARCANE","बोनी के लगभग 4 माह तक खरपतवारों की रोकथाम आवश्यक होती है। इसके लिए 3-4 बार निंदाई करना चाहिए। रासायनिक नियंत्रण के लिए अट्राजिन 160 ग्राम प्रति एकड़ 325 लीटर पानी में घोलकर अंकुरण के पूर्व छिड़काव करें । बाद में ऊगे खरपतवारों के लिए 2-4 डी सोडियम साल्ट 400 ग्राम प्रति एकड़ 325 ली पानी में घोलकर छिड़काव करें",2020-03-04T16:33:08.473,2020,3
MAHARASHTRA,AKOLA,BARSHITAKLI,NA,AGRICULTURE,Others,Others,"Fertilizer Use and Availability","Asked about fertilizer spray for wheat?","कांदा पिकास ००:५२:३४ ७५ ग्राम + मिक्रोला ३० मिली प्रति १५ लिटर पाण्यात मिसळून फवारणी करा.",2020-03-04T16:33:13.06,2020,3
HARYANA,FATEHABAD,FATEHABAD,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","आप के जिले में बरसात की संभावना है, अधिकतम तापमान 20 डिग्री सेल्सियस और न्यूनतम तापमान 11 डिग्री सेल्सियस और हवा की गति 10-15 किलोमीटर प्रति घंटा रहेगी ।
",2020-03-04T16:33:19.923,2020,3
GUJARAT,"BANAS KANTHA",VAV,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather","હવામાનનું અનુમાન બનાસકાંઠા જિલ્લાના  વાવ    તાલુકામાં  આગામી ત્રણ દિવસમાં વરસાદ પડવાની  સંભાવના નથી  પરંતુ આંશિક વાદળછાયું વાતાવરણ રહેશે. આજનું અપેક્ષિત મહત્તમ તાપમાન 32  ડિગ્રી સે. અને લઘુત્તમ તાપમાન 19° સે અને પવનની ગતિ 21  કિલોમીટર પ્રતિ કલાકની ઝડપે ફુંકાવવાની સંભાવના છે. ",2020-03-04T16:34:01.047,2020,3
TELANGANA,SANGAREDDY,KONDAPURAM,NA,HORTICULTURE,Vegetables,"Ridge Gourd","Nutrient Management","NUTRIENT MANAGEMENT IN RIDGE GOURD","	
RECOMMENDED TO SPRAY FORMULA-4 1 KG / ACRE IN 200 LITER WATER     
అగ్రోమిన్ మాక్స్ ఒక కేగి ఒక ఎకరా 200 లీటర్ల నీటిలో కలిపి పిచికారి చేయాలి   ",2020-03-04T16:34:01.047,2020,3
