StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"MADHYA PRADESH",SHIVPURI,BADARWAS,NA,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","Farmer need information regarding control measures of Caterpillar in chickpea crop ? 
","किसान भाई चने की फसल में इल्ली के नियंत्रण के लिए इम्मेक्टिन बेंजोएट 5 % 06 -08  ग्राम प्रति १५ लीटर पानी पम्प के हिसाब से छिड़काव करे|",2021-02-28T08:39:41.607,2021,2
"UTTAR PRADESH","SANT RAVIDAS NAGAR BHADOHI",BHADOHI,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about PM kisan samman nidhi yojana?
","श्रीमान जी आप प्रधानमंत्री किसान सम्मान निधि योजना में किसी भी समस्या के समाधान के लिए 1 मार्च से 3 मार्च के बीच में ब्लॉक पर राजकीय कृषि बीज भंडार पर संपर्क करें |",2021-02-28T08:39:45.787,2021,2
RAJASTHAN,BHARATPUR,SEWAR,NA,AGRICULTURE,Cereals,Wheat,"	Plant Protection	","TELL ME ABOUT INSECT CONTROL IN WHEAT  ?
","इमिडाक्लोप्रिड  17.8 एस एल 0.5 एम एल प्रति लिटर पानी में घोल कर छिड़काव करें।
",2021-02-28T08:40:39.31,2021,2
"MADHYA PRADESH",REWA,"RAIPUR  KARCHULIYAN",NA,AGRICULTURE,Others,Others,"Government Schemes","Farmer want to know information about Pradhan Mantri  Kisan Samman Nidhi Yojana ? ","प्रधानमंत्री किसान सम्मान निधि योजना के अंतर्गत आपके आवेदन को बैंक  स्तर से रिजेक्ट कर दिया गया है सुधार के लिए पटवारी जी से संपर्क करें",2021-02-28T08:40:49.31,2021,2
TELANGANA,"BHADRADRI KOTHAGUDEM",TEKULAPALLY,NA,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	","BRINJAL SHOOT AND FRUIT BORER MANAGEMENT  ","స్పైనోసాడ్  75  మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి ",2021-02-28T08:41:12.913,2021,2
HARYANA,FATEHABAD,FATEHABAD,NA,AGRICULTURE,Pulses,"Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Cultural Practices","Information about when to give water to the gram crop ?
","चने की फसल में पानी फूल आने से पहले और फलियां बनते समय देना होता है  |
",2021-02-28T08:41:22.757,2021,2
PUNJAB,LUDHIANA,JAGRAON,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," ਮੌਸਮ -ਅਗਲੇ 2 ਦਿਨ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ ਅਤੇ ਮੌਸਮ ਸਾਫ ਰਹਿਣ ਦੀ ਸੰਭਾਵਨਾ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 29 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 12 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15  ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ",2021-02-28T08:41:29.93,2021,2
"MADHYA PRADESH",VIDISHA,VIDISHA,NA,HORTICULTURE,Fruits,Mango,"Nutrient Management","Farmer needs information regarding fertilizer dose of mango plant ?
"," आम के पौधे में 10 वर्ष के पौधे 5 -10 किलो सड़ी हुई गोबर की खाद, यूरिया 400-500 ग्राम, सिंगल सुपर फासफेट 750-1000 ग्राम और म्यूरेट ऑफ पोटाश 700-1000 ग्राम प्रति वृक्ष के लिए प्रयोग करें नाइट्रोजन और पोटाश फरवरी के महीने में डालें, जबकि सड़ी हुई गोबर की खाद और सिंगल सुपर फासफेट दिसंबर महीने में ही डाल दें। जैविक खाद हेतु जुलाई-अगस्त में 250 ग्राम एजोसपाइरिलम को 10 किलोग्राम गोबर की खाद के साथ मिलाकर थालो में डालने से उत्पादन में वृदि पाई गयी हैI
",2021-02-28T08:41:46.483,2021,2
PUNJAB,PATIALA,SANOUR,NA,AGRICULTURE,Others,Others,Weather,"Farmer asked query on Weather"," ਜਿਲ੍ਹੇ ਦਾ ਮੌਸਮ -ਅਗਲੇ 2 ਦਿਨ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ ਅਤੇ ਮੌਸਮ ਸਾਫ ਰਹਿਣ ਦੀ ਸੰਭਾਵਨਾ ਹੈ  I ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 29 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 12 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ",2021-02-28T08:41:51.35,2021,2
GUJARAT,ANAND,BORSAD,NA,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)","	Plant Protection	","Ask about fungus problem in bajra Root","બાજરી  માં કાળી ફૂગ માટે કોપરઓક્ષીક્લોરાઈડ ૫૦% WP ૪૦ ગ્રામ/પંપ  (બ્લુ કોપર)  મૂળ માં ડ્રેન્ચિંગ અથવા ૨૫૦ ગ્રામ/વીઘા પિયત સાથે આપવું   લાંબા ગાલા નું નિયતરણ અન્ય  ફુગાનાશક મિક્સ કારી શકીયે ",2021-02-28T08:42:24.593,2021,2
