StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH","KANSHIRAM NAGAR","Ganj Dundwara",NA,AGRICULTURE,Others,Others,"Government Schemes"," Information about beneficiary status of Pradhan Mantri Kisan Samman Nidhi Yojana ?","श्रीमान जी पीएम किसान सम्मन निधि योजना की किस्त आप अपने खाते में चेक करें पीएम किसान सम्मन निधि की 19वीं किस्त24 फरवरी को भेज दी गई UP308364537",2025-03-01T09:06:27.767,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR","Ganj Dundwara",NA,AGRICULTURE,"Drug and Narcotics",Tobacco,"	Water Management	","Farmer asked query on Weather","श्रीमान जी, मौसम विभाग के पूर्वानुमान के अनुसार आपके क्षेत्र में 01 मार्च से 07 मार्च तक का मौसम ज्ञात हो रहा है | 01 और 04  मार्च को बूंदाबांदी की संभावना है, अन्य दिनों में मौसम साफ रहने की संभावना है | आज का अधिकतम तापमान 25 डिग्री सेल्सियस तथा न्यूनतम तापमान 17 डिग्री सेल्सियस, हवा की गति 11-14 किलोमीटर प्रति घंटा की गति से चलने की संभावना है,तंबाकू की फसल में कृषि कार्य अपने क्षेत्र के मौसम के अनुसार करें | 
",2025-03-01T09:11:12.91,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Sahawar,NA,AGRICULTURE,Vegetables,Tomato,"	Water Management	","Farmer asked query on Weather","श्रीमान जी, मौसम विभाग के पूर्वानुमान के अनुसार आपके क्षेत्र में 01 मार्च से 07 मार्च तक का मौसम ज्ञात हो रहा है | आंशिक बादल देखे जा सकते हैं | किसी भी दिन बारिश अथवा बूंदाबांदी की संभावना नहीं है | आज का अधिकतम तापमान 27  डिग्री सेल्सियस तथा न्यूनतम तापमान 24 डिग्री सेल्सियस, हवा की गति 07-11  किलोमीटर प्रति घंटा की गति से चलने की संभावना है, अपने क्षेत्र के मौसम के अनुसार करें | ",2025-03-01T12:49:48.397,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Amanpur,NA,AGRICULTURE,Others,Others,"Government Schemes","FARMER ASKED ABOUT TO PM KISAN REGISTRATION STATUS INFORMATION ?
","प्रधानमंत्री किसान सम्मान निधि योजना का स्टेटस जानने के लिए आप अपने नजदीकी CSC सेंटर पर चेक   करवा सकते हैं",2025-03-01T13:35:53.127,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Kasganj,NA,AGRICULTURE,Others,Others,"Government Schemes","Information about of Pradhan Mantri Kisan Samman Nidhi Yojana E-kyc status ……? 
","
श्रीमान जी प्रधानमंत्री किसान सम्मान निधि लाभ हेतु आप अपने खाते ईकेवाईसी करा ले|
श्रीमान जी प्रधानमंत्री किसान सम्मन निधि के खाते हेतुखाते की एनपीसीआईआप आवश्यक रूप से कर लें

",2025-03-01T17:27:23.78,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Soron,NA,AGRICULTURE,Others,Others,"Government Schemes","FARMER ASKED A QUESTION ABOUT PM KISAN SAMMAN NIDHI YOJANA?","पीएम किसान सम्मान निधि योजना की स्थिति की जांच करते समय, आगे की जानकारी प्रदान करने में कुछ तकनीकी समस्या आ रही है, लेकिन अधिक जानकारी के लिए आप तालुका कृषि अधिकारी के कार्यालय में जा सकते हैं। धन्यवाद।",2025-03-02T10:13:16.847,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Kasganj,NA,AGRICULTURE,Cereals,Wheat,"Crop Insurance","Information regarding compensation for crop loss of farmers under natural calamity..?
","श्रीमान जी प्रधानमंत्री फसल बीमा योजना के तहत यदि आपने बीमा कराया है और आपकी फसल नुकसान होती है तो आप इसकी सूचना 72 घंटे के अंदर हेल्पलाइन नंबर 18008896868 पर अवगत कराएं और शिकायत पत्र के माध्यम से अपने जिले पर उप कृषि निदेशक अधिकारी अथवा ब्लॉक पर बीज गोदाम प्रभारी को तथा बैंक मैनेजर के माध्यम से भी शिकायत दर्ज करा सकते है|
",2025-03-02T10:55:03.85,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Kasganj,NA,AGRICULTURE,Others,Others,"Government Schemes","Information regarding compensation in case of crop damage due to hailstorm.?","श्रीमान जी, आपके यहां UNIVERSAL SOMPO GENERAL INSURANCE COMPANY. काम कर रही हैI जिसका टोल फ्री नंबर 18002005142 और ईमेल contactus@universalsompo.com है इस नंबर पर कॉल करके 72 घंटे केअंदर अपनी शिकायत दर्ज करें |
",2025-03-02T11:04:59.8,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR","Ganj Dundwara",NA,AGRICULTURE,Others,Others,"Government Schemes","
Information about Beneficiary status of Pradhan Mantri Kisan Samman Nidhi Yojana..?
","श्रीमान जी, प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के राजकीय बीज गोदाम प्रभारी या जिला कृषि उपनिदेशक कार्यालय पर संपर्क करें या कृषि निदेशालय में अधिक जानकारी के लिए विभाग के नंबर–1800 180 1488, 155261, 011-24300606 पर संपर्क करके जानकारी प्राप्त करें |",2025-03-02T16:03:50.08,2025,3
"UTTAR PRADESH","KANSHIRAM NAGAR",Kasganj,NA,AGRICULTURE,Others,Others,"Government Schemes","FARMER ASKED  ABOUT PM KISAN STATUS INFORMATION  ?
","पीएम किसान निधि योजना की अधिक जानकारी के लिए आप अपने ब्लॉक में नोडल ऑफिसर से संपर्क करें ",2025-03-02T19:59:07.03,2025,3
