StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
MAHARASHTRA,AMRAVATI,"0   ",KHARIF,HORTICULTURE,0,1280,5,"VARITY OF CHILLI","PLZ. GROW JWALA,PHULE JYOTI,KONKAN KIRTI",2009-01-11T15:14:30,2009,1
MAHARASHTRA,AMRAVATI,"0   ",JAYAD,HORTICULTURE,0,1324,5,"Variety of Papaya","TAIWAN-786,WASHINGTON,PUSA DELISIOUS,CO-2",2009-01-11T15:14:42,2009,1
RAJASTHAN,SIKAR,"0   ",KHARIF,AGRICULTURE,0,Wheat,3,"WHEAT CROP AFFECTED BY TERMITE.","PLS USE CHLORPYRIPHOS 20 EC @ 4 LITER PER HE.WITH IRRIGATION.",2009-01-11T15:16:52,2009,1
"UTTAR PRADESH",GONDA,"0   ",KHARIF,9999,0,9999,9999,"MUSTURD ME DEMAK LAGI HAI","APPLY CARBOFURON 20-25 KG / HA IN WET CONDITION",2009-01-11T15:23:33,2009,1
"WEST BENGAL",9999,"0   ",KHARIF,9999,0,9999,9999,"BLANK CALL","BLANK CALL",2009-01-11T15:26:24,2009,1
UTTARAKHAND,ALMORA,"0   ",KHARIF,HORTICULTURE,0,Onion,2,"ONION MEIN PEELAPAN","APPLY MANCOZEB@2GM./LIT. OF WATER",2009-01-11T15:28:14,2009,1
HARYANA,SIRSA,"0   ",KHARIF,AGRICULTURE,0,Wheat,21,"HOW TO CONTROL OF WEEDS(GULLIDANDA) IN WHEAT CROP ?","SPRAY TO TOPIC @ 160GM IN 200 LITER OF WATER/ACRE.",2009-01-11T15:29:58,2009,1
PUNJAB,MOGA,"0   ",KHARIF,"ANIMAL HUSBANDRY",0,964,45,"INFORMATION REGARDING MY BUFFALO LOW MILK WHAT I DO ?","I TOLD THE KISAN GIVE HER MINIRAL MIXTURE @30-40 GM AND OSTACALICIUM @100 ML/DAY.",2009-01-11T15:30:11,2009,1
"UTTAR PRADESH",KHERI,"0   ",KHARIF,HORTICULTURE,0,Onion,2,"ONION KI PATTI PILI HO RAHI AHI","2 G COPPER OXICHLORIDE WITH 1 L OF WATER",2009-01-11T15:31:02,2009,1
MAHARASHTRA,AHMADNAGAR,"0   ",KHARIF,AGRICULTURE,0,Wheat,21,"Herbicide For Wheat","Spray ISOPROTURAN 1 liter in 500 liter of water",2009-01-11T15:33:05,2009,1
