StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
"UTTAR PRADESH",RAMPUR,BILASPUR,NA,AGRICULTURE,Cereals,"Paddy (Dhan)","	Plant Protection	","dhan ki phasal sukh rhi hai","Hexaconazole 5% EC 2ML/LITER + Cypermethrin 25% 2ml/liter pani me spray kare",2014-07-30T09:06:34,2014,7
MAHARASHTRA,BULDANA,"0   ",NA,AGRICULTURE,Others,Others,"Soil Testing","soil testing info?","soil testing - 07262 42534",2014-07-30T09:06:40,2014,7
TAMILNADU,VILLUPPURAM,KALLAKKURICHI,JAYAD,AGRICULTURE,Others,Others,"Training and Exposure Visits","subsidy for sericulture","contact to Thiru.S. Palanidurai,Asst. Director of Sericulture, Ellie Chatram Road,Villupuram 605 401",2014-07-30T09:07:03,2014,7
"UTTAR PRADESH","GAUTAM BUDDHA NAGAR",DANKAUR,NA,HORTICULTURE,"Plantation Crops",Poplar,0,"poper me kiida hai","dichlorvas 76 ec 2.0 ml/litre ka spray",2014-07-30T09:07:39,2014,7
"MADHYA PRADESH",DEWAS,BAGLI,NA,AGRICULTURE,Others,Others,0,"Farmer want to know information about weather forecast ?","30/07               31/07               01/08               02/08               03/08
------------------- ------------------- ------------------- ------------------- ------------------- -------------------
Rainfall (mm)                  11                   6                   0                   0                   4",2014-07-30T09:08:05,2014,7
GUJARAT,KHEDA,KAPADVANJ,NA,HORTICULTURE,Fruits,Melon,0,"ask about lemon","I suggested contact to nearest agriculture university",2014-07-30T09:08:32,2014,7
MAHARASHTRA,AHMADNAGAR,"0   ",JAYAD,AGRICULTURE,Others,Others,0,"Govt.  Schemes","subsidies, guide to visit TAluka krushi karyalai",2014-07-30T09:08:39,2014,7
GUJARAT,SABARKANTHA,PRANTIJ,NA,AGRICULTURE,Oilseeds,"Castor (Rehri, Rendi, Arandi) ",0,"ask for castor variety","I suggest g.c.h.7,5,4",2014-07-30T09:08:42,2014,7
RAJASTHAN,JALOR,JALORE,NA,AGRICULTURE,Others,Others,Weather,"TELL ME WEATHER INFORMATION","RAIN POSSIBILITY IN NEXT 5 DAYS ,BUT CLOUDLY",2014-07-30T09:08:43,2014,7
"UTTAR PRADESH",BADAUN,ISLAMNAGAR,NA,AGRICULTURE,Others,Others,Weather,"Mausam Ki Jankari Leni Hai","Aapke yaha 30july se 4 august tak baris ki hone ki sambhawana hai",2014-07-30T09:08:49,2014,7
