StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
TAMILNADU,NAGAPATTINAM,"0   ",KHARIF,AGRICULTURE,0,Saffron,"Fertilizer Use and Availability","basal fertilizer management in turmeric","apply 25kg urea + 120kg super + 15kg potash / ac",2010-08-01T02:40:00,2010,8
TAMILNADU,TIRUVANNAMALAI,TIRUVANNAMALAI,KHARIF,HORTICULTURE,0,Banana,76,"control measure for leafspot in banana","spray mancozeb 2gm / lit. of water",2010-08-01T04:16:00,2010,8
TAMILNADU,TIRUVANNAMALAI,"0   ",KHARIF,AGRICULTURE,0,"Sunnhemp (Patua)","Fertilizer Use and Availability","top dressing fertilizer management","apply 80kg urea + 25kg potash / ac",2010-08-01T04:55:00,2010,8
"MADHYA PRADESH",KATNI,"0   ",JAYAD,HORTICULTURE,0,Chillies,76,"what are control measure  of chilli white fly ?","spray  acetamiprid @ 5 ml /pump.",2010-08-01T06:13:00,2010,8
"UTTAR PRADESH",GHAZIPUR,"0   ",JAYAD,HORTICULTURE,0,1282,76,"bhindi ke p0ati me kirda","apply melathiyan 2ml/liter ka spray",2010-08-01T06:18:00,2010,8
"UTTAR PRADESH",ALLAHABAD,"0   ",JAYAD,AGRICULTURE,0,1137,2,"dhan ki patti lal ho rahi hai","spray zink sulphate 5 gm + urea 20 gm / l water",2010-08-01T06:22:00,2010,8
"UTTAR PRADESH",KHERI,"0   ",JAYAD,AGRICULTURE,0,1137,3,"insect cntrol of rice?","spray to quinqlphase 25 ec 1.5 ml / liter water.",2010-08-01T06:24:00,2010,8
"HIMACHAL PRADESH",SHIMLA,"0   ",JAYAD,"ANIMAL HUSBANDRY",0,"Bovine(Cow,Buffalo)","Dairy Production","HOW TO IMPROVE MILK OF OUR COW ?","GIVE OSTACALCIUM@40-45ML AND MINERAL MIXTURE@30-35GM/DAY.",2010-08-01T06:25:00,2010,8
RAJASTHAN,HANUMANGARH,"0   ",JAYAD,AGRICULTURE,0,1064,5,"TELL ME VARIETIES OF MOONG.","SML-668,K-851,RMG-62,RMG-268.",2010-08-01T06:25:00,2010,8
"UTTAR PRADESH",HARDOI,"0   ",JAYAD,AGRICULTURE,0,1075,3,"insect control in maize","apply indosulphan @ 2ml/liter of water",2010-08-01T06:34:00,2010,8
