StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,Year,Month
ASSAM,KOKRAJHAR,KACHUGAON,KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	","PROBLEM OF FRUIT BORER IN BRINJAL.","ADVISED HIM TO APPLY MAL;ATHION 50 EC @ 2 ML / LITER OF WATER.",2013-05-24T17:31:18,2013,5
KARNATAKA,BELLARY,BELLARY,NA,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	","leaf spot","spray mancozeb 2g/ltr",2013-05-24T17:32:24,2013,5
"ANDHRA PRADESH","EAST GODAVARI",MANDAPETA,NA,AGRICULTURE,Others,Others,0,"soil testing","contact AO",2013-05-24T17:32:49,2013,5
"UTTAR PRADESH",ALIGARH,DHANIPUR,RABI,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)",Weather,"bajare me  dane nahi ban raha hai","tapman jyade hone ke karan dana nahi ban raha hai",2013-05-24T17:32:49,2013,5
"JAMMU AND KASHMIR",ANANTNAG,ACHABAL,JAYAD,HORTICULTURE,Fruits,Apple,"	Plant Protection	","FERTILIZER DOSE IN APPLE?","21 DAYS AFTER PEANUT STAGE FERTILIZER DOSE IS APPLIED.",2013-05-24T17:33:17,2013,5
"UTTAR PRADESH",BADAUN,USAWAN,RABI,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	","&#2313;&#2325;&#2336;&#2366; &#2352;&#2379;&#2327;?","&#2325;&#2366;&#2352;&#2381;&#2348;&#2375;&#2344;&#2381;&#2342;&#2332;&#2368;&#2350;@2&#2327;&#2381;&#2352;&#2366;&#2350; &#2346;&#2381;&#2352;&#2340;&#2367; &#2354;&#2368;&#2335;&#2352; &#2346;&#2366;&#2344;&#2368; &#2325;&#2375; &#2361;&#2367;&#2360;&#2366;&#2348; &#2360;&#2375; &#2331;&#2367;&#2396;&#2325;&#2366;&#2357; &#2325;&#2352;&#2375;&#2404;",2013-05-24T17:33:23,2013,5
MAHARASHTRA,JALNA,PARTUR,NA,AGRICULTURE,Others,Others,"Soil Testing","soil test","&#2309;&#2344;&#2343;&#2325;&#2366;&#2351;&#2368; ,&#2349;&#2371;&#2342; &#2357;&#2354;&#2375;&#2359;&#2339; &#2349;&#2371;&#2342; &#2330;&#2366;&#2330;&#2339;&#2368; &#2346;&#2381;&#2352;&#2350;&#2379;&#2327;&#2355;&#2366;&#2353;&#2366;,
&#2359;&#2340;&#2381;&#2352;&#2349;&#2369;&#2340;&#2368; &#2325;&#2377;&#2350;&#2381;&#2381;&#2352;&#2375;&#2325;&#2381;&#2357;, &#2309;&#2306;&#2347;&#2367; &#2351;&#2379;&#2367; &#2332;&#2366;&#2352;&#2344;&#2366;
&#2406;&#2408;&#2410;&#2414;&#2408;/&#2409;&#2406;&#2407;&#2408;&#2414;",2013-05-24T17:35:38,2013,5
HARYANA,HISSAR,NARNAUND,JAYAD,AGRICULTURE,Millets,"Pearl Millet (Bajra/Bulrush Millet/Spiked Millet)","	Field Preparation	","&#2346;&#2381;&#2352;&#2358;&#2381;&#2344;:- &#2348;&#2366;&#2395;&#2352;&#2375; &#2325;&#2368; &#2348;&#2368;&#2332;&#2366;&#2312; &#2325;&#2366; &#2313;&#2346;&#2351;&#2369;&#2325;&#2381;&#2340; &#2360;&#2350;&#2351; &#2325;&#2381;&#2351;&#2366; &#2361;&#2376;","&#2313;&#2340;&#2381;&#2340;&#2352;:- &#2348;&#2366;&#2395;&#2352;&#2375; &#2325;&#2368; &#2348;&#2368;&#2332;&#2366;&#2312; &#2325;&#2366; &#2313;&#2346;&#2351;&#2369;&#2325;&#2381;&#2340; &#2360;&#2350;&#2351; &#2332;&#2370;&#2344; &#2360;&#2375; 15 &#2332;&#2369;&#2354;&#2366;&#2312; &#2340;&#2325; &#2325;&#2366; &#2361;&#2376;&#2404;",2013-05-24T17:37:52,2013,5
JHARKAND,HAZARIBAGH,"0   ",NA,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	","plant drying problem in brinjal","Spray cloropyriphos @ 2 ml in 1 litre of water",2013-05-24T17:38:41,2013,5
RAJASTHAN,CHURU,RAJGARH,NA,HORTICULTURE,Vegetables,"Bottle Gourd ",0,"ABOUT GROTH OF KAKARI","MICRO NUTRIENT 4G/LITER",2013-05-24T17:39:07,2013,5
